Dataset,Data,Frequency,unique_id,Horizon,stationarity,heteroskedasticity,NBEATS,NLinear,KAN,MLP,DLinear,SeasonalNaive,ADE,ADE(UID),MLpol,MLpol(UID),MLewa,MLewa(UID),MLprod,MLprod(UID),BOA,BOA(UID),OGD,OGD(UID),FS,FS(UID),Ridge,Ridge(UID),LossOnTrain,LossOnTrain(UID),BestOnTrain,BestOnTrain(UID),EqAverage,EqAverage(UID),Windowing,Windowing(UID),BLAST,BLAST(UID)
monash_m1_monthly,m1,Monthly,T000226,2,Stationary,Homoskedastic,0.0949052189906887,0.7884647660650651,0.18562133578572196,0.623169904586734,1.1057907230716169,0.8294056788136568,0.21992878318428813,0.21992878318428813,0.28258958566838926,0.2479090904110395,0.20756726579829865,0.26063465336624936,0.23874713283023802,0.26767601382077283,0.25595619212925486,0.29581914231909023,0.5819491206453075,0.6115336500849198,0.4389098172203707,0.0949052189906887,0.2542731546948264,0.13808781972433706,0.23956492836541085,0.23956492836541085,0.18562133578572196,0.18562133578572196,0.23796200712725707,0.23796200712725707,0.2188457509615741,0.27394663894555826,0.0949052189906887,0.0949052189906887
monash_m1_monthly,m1,Monthly,T000227,2,Stationary,Heteroskedastic,0.40030441253263704,0.43021605744125313,0.8569840731070496,0.6369318798955613,1.4305045691906002,0.5953002610966057,0.6297180133376546,0.6297180133376546,0.8082167417064875,0.36648600496140626,0.8296873574983721,0.38125580317669605,0.8220336590326888,0.3436544595716988,0.8045350116001164,0.3656187065279815,0.4665047887471328,0.38694714794121665,0.38784660574412516,0.4611973368146213,0.802793181787771,0.45191854116071195,0.6226105095320861,0.6226105095320861,0.8569840731070496,0.40030441253263704,0.6314067885117489,0.6314067885117489,0.5942662428762694,0.3899681435008269,0.40030441253263704,0.40030441253263704
monash_m1_monthly,m1,Monthly,T000228,2,Non-stationary,Homoskedastic,1.646693023255815,1.5167534883720932,1.1062918604651157,1.1302709302325578,1.236148197674419,0.5232558139534884,1.0481780145582824,1.0481780145582824,1.1116060326392694,1.0665677162929241,1.103372953590072,1.0770341596192095,1.1071165282853894,1.0748089309112463,1.105817835600806,1.0815813895002757,1.296778808254592,1.2867106185072117,1.1954724806201562,1.3076996866363801,1.144501026429053,1.143859849868723,1.0602840777994127,1.0602840777994127,1.1062918604651157,1.1062918604651157,1.0586519379844965,1.0586519379844965,1.0570818521669159,1.0570818521669159,1.646693023255815,1.646693023255815
monash_m1_monthly,m1,Monthly,T000229,2,Non-stationary,Homoskedastic,1.5671526785714285,1.6369178571428566,1.4670035714285719,1.4771844642857144,1.6753843750000008,0.8928571428571429,1.3538435075577457,1.3538435075577457,1.4692598314942973,1.3866082296932842,1.459666116295475,1.407572059983004,1.4642661695820665,1.4160845059142246,1.460397901108404,1.4293755033157218,1.545931101978428,1.5406046075134356,1.4286850000000002,1.4310449324052361,1.485477536686106,1.4909655955264345,1.3755475148961467,1.3755475148961467,1.4670035714285719,1.4670035714285719,1.3720469047619055,1.3720469047619055,1.372877944004428,1.372877944004428,1.5671526785714285,1.4771844642857144
monash_m1_monthly,m1,Monthly,T000230,2,Stationary,Homoskedastic,0.6257762117457664,1.585142797392637,1.3343126075222147,1.8755842895247716,2.1650590287094182,1.2106014930791205,1.2717948236209886,1.2717948236209886,1.4542676741303853,1.3172156746276333,1.351627555183204,1.3833882645410034,1.3950534504022436,1.4797415035426607,1.4109934918002516,1.5084144807838211,1.6032858826285905,1.6617822785173273,1.3621677662210596,1.1817438722202072,1.3705731547136732,1.3496041221441581,1.2869522949912813,1.2869522949912813,1.3343126075222147,1.3343126075222147,1.2785577029309199,1.2785577029309199,1.2646754970158511,1.2646754970158511,0.6257762117457664,0.6257762117457664
monash_m1_monthly,m1,Monthly,T000231,2,Stationary,Heteroskedastic,2.872204036434165,2.5873070595991745,2.6111761731326872,2.5629475058728652,3.056805033700961,2.6426545987569368,2.690919857229241,2.690919857229241,2.6004878752114453,2.741246253928689,2.6150162979054117,2.784094504249962,2.608489419494787,2.796665990210691,2.6099969737238315,2.805204166688527,2.586530520620082,2.642026813862708,2.6741528673020665,2.587143579534908,2.6167412502642695,2.8145747965533245,2.687021268269319,2.687021268269319,2.6111761731326872,2.872204036434165,2.6821092384799057,2.6821092384799057,2.7107399978623348,2.7107399978623348,2.872204036434165,2.872204036434165
monash_m1_monthly,m1,Monthly,T000232,2,Stationary,Heteroskedastic,1.9986218526674024,1.3466860848640771,3.1981862175105404,3.536115836889337,4.374601044474189,2.083604622358536,1.3689681346651847,1.3689681346651847,3.2730772035888878,0.4047550276154463,3.079671162887484,1.0166563456977764,3.1706301725240773,1.8594727174347774,3.1102401269233546,1.704653224095551,1.2638271053953307,0.455177833919907,0.3294481458514266,1.9986218526674024,2.8200328106664942,0.6632849335001584,1.474361951574034,1.474361951574034,3.1981862175105404,1.9986218526674024,1.5785600672441609,1.5785600672441609,0.6820909281367638,0.15524766993342917,1.9986218526674024,1.9986218526674024
monash_m1_monthly,m1,Monthly,T000233,2,Non-stationary,Homoskedastic,0.5278548935550879,0.27642086426123635,0.6929742388758783,0.7146121277074318,0.5484641567101978,0.49844864314161264,0.6391039750018838,0.6391039750018838,0.6977695652939289,0.6519648555492681,0.6899454814590669,0.6544556862936571,0.6935184830144677,0.6359604542845413,0.6921318303858938,0.6541069040241428,0.5129791544339373,0.541272231269332,0.5062959618412523,0.6451470867128004,0.6488584501732224,0.6297772902339102,0.6473576890368912,0.6473576890368912,0.6929742388758783,0.6929742388758783,0.6451470867128004,0.6451470867128004,0.6679250936139929,0.6679250936139929,0.5278548935550879,0.7146121277074318
monash_m1_monthly,m1,Monthly,T000234,2,Non-stationary,Heteroskedastic,3.5840625512702387,3.1406068060218644,1.8972833871101162,2.2382483297410385,1.3171316862916889,0.6005660646470123,2.409553721810452,2.409553721810452,1.9008399987154823,2.4384977824324543,1.9082842868036913,2.614539332787251,1.9043942154754785,2.5518664404095928,1.9105711407770218,2.674484205908498,2.3803830315965113,2.3779984689095124,2.9876392290110467,2.4204017076290967,1.8810591144470115,1.9980126046337736,2.3789084038380075,2.3789084038380075,1.8972833871101162,3.5840625512702387,2.355765865021145,2.355765865021145,2.751512499777037,2.829141628466136,3.5840625512702387,3.5840625512702387
monash_m1_monthly,m1,Monthly,T000235,2,Non-stationary,Heteroskedastic,1.6688668524195411,1.59621305834702,0.5247872749272655,0.9845042469952776,1.2084026403730268,1.0889211821328961,0.09784103340814777,0.09784103340814777,0.6266684223046832,0.23586423456595207,0.49619295793354407,0.2932940094503118,0.5544529200883728,0.40274548814096184,0.5444395468389231,0.4074099420074706,0.7090721957410628,0.5410193381774481,0.4691438553929887,0.643614569790938,0.4509970875230219,0.20183743493865092,0.0603514774368311,0.0603514774368311,0.5247872749272655,0.9845042469952776,0.06407673515302947,0.06407673515302947,0.05854845686898334,0.05854845686898334,1.6688668524195411,0.5247872749272655
monash_m1_monthly,m1,Monthly,T000236,2,Stationary,Homoskedastic,0.3021823173754739,1.1623244756066438,0.6600845009784062,0.44396916384706425,1.7085783064875724,0.30355482995834887,0.4642095859170478,0.4642095859170478,0.6121896442500336,0.49274776693289574,0.6357407344006991,0.5277588181943785,0.6270072080126966,0.5539812142658516,0.6111621495919587,0.5659975431644869,0.8220521549024635,0.7327372079868663,0.6361586522763946,0.6006563135152436,0.7004568477046623,0.5346505167388249,0.4741963661763589,0.4741963661763589,0.6600845009784062,0.6600845009784062,0.4687453274003157,0.4687453274003157,0.5045695665572498,0.5281117465534648,0.3021823173754739,0.44396916384706425
monash_m1_monthly,m1,Monthly,T000237,2,Stationary,Homoskedastic,0.4943328168383434,0.7366989155075689,0.5963249770563446,0.641872607190431,0.9893650143068753,0.892838610425816,0.5747132226154178,0.5747132226154178,0.6064191112744229,0.6040884550695402,0.5966295351164773,0.5954177304638645,0.6008527676515267,0.577707697304058,0.6015672592869294,0.5849004768844958,0.6722895952469108,0.6714532342821837,0.6243014465121138,0.7366989155075689,0.6114910213054991,0.6172946679864344,0.5772105568293338,0.5772105568293338,0.5963249770563446,0.5963249770563446,0.5775101336950397,0.5775101336950397,0.5609374949505667,0.6062635509034325,0.4943328168383434,0.5963249770563446
monash_m1_monthly,m1,Monthly,T000238,2,Stationary,Homoskedastic,3.0168359593597196,3.0388528112730477,2.093522009949156,1.8980829728657114,2.204756007932368,1.2776753020814353,2.102105896177704,2.102105896177704,2.050209375110316,2.5057155457587226,2.084826266579259,2.567359614109818,2.070352787297779,2.777376669572245,2.0632680549891056,2.566748133417848,2.12495812607058,2.3584100419270273,2.1493491261000193,2.0837064589224994,2.1126945083107818,2.199417591411779,2.0931244497670667,2.0931244497670667,2.093522009949156,3.0168359593597196,2.0837064589224994,2.0837064589224994,2.1304516814146783,2.342666468480662,3.0168359593597196,3.0388528112730477
monash_m1_monthly,m1,Monthly,T000239,2,Stationary,Heteroskedastic,3.144336240498928,1.9311948645488213,2.5378120639251613,2.637357776261937,2.3278998245955957,3.448548041317482,2.7890281119169025,2.7890281119169025,2.5598730971381647,2.688540452369102,2.5610389349937837,2.656946106608567,2.5591305754072713,2.5889497373448838,2.5729635020729726,2.608928123292454,2.2953999147785096,2.391370096952425,2.570962960436561,3.144336240498928,2.479638078005068,2.6086516751760525,2.763686415451405,2.763686415451405,2.5378120639251613,2.5378120639251613,2.7731686935620083,2.7731686935620083,2.7326384390605485,2.7326384390605485,3.144336240498928,2.637357776261937
monash_m1_monthly,m1,Monthly,T000240,2,Stationary,Homoskedastic,1.9036024423805789,1.1543775757596646,0.26509359814872996,0.6534098143556246,1.4845050920289833,1.0591247848863476,0.4100636593139589,0.4100636593139589,0.35115111626568773,0.06508818245311496,0.23235176325767898,0.16055173246368698,0.2858032620547331,0.34623160561084576,0.27267363279243884,0.33934495381269125,0.2571296260138428,0.1182717273300071,0.8015234012615386,1.5289900090701216,0.16162710169372996,0.5111318442667948,0.27695524163197216,0.27695524163197216,0.26509359814872996,0.26509359814872996,0.32836634329207354,0.32836634329207354,0.44485600126171376,0.6485646781012578,1.9036024423805789,0.26509359814872996
monash_m1_monthly,m1,Monthly,T000241,2,Stationary,Homoskedastic,1.9438919315291365,1.2337434863310344,0.479817823506497,0.8547374596118152,1.794018038910149,1.1924654552120808,0.35126338586869726,0.35126338586869726,0.5629064302396912,0.3106613164638531,0.43923383876167454,0.2835715092376423,0.4952705910702708,0.32585083391432496,0.4777140797403803,0.4107995867648965,0.4342974292191167,0.38498242560881346,0.7742993194161178,1.9438917311463673,0.35220245514882176,0.48904917954774085,0.3331050874667893,0.3331050874667893,0.479817823506497,0.8547374596118152,0.3378298769449374,0.3378298769449374,0.3206553945086382,0.3206553945086382,1.9438919315291365,0.479817823506497
monash_m1_monthly,m1,Monthly,T000242,2,Stationary,Heteroskedastic,4.1843701876955155,4.91507849843587,2.1391940563086544,2.027030490093847,2.224001230448384,1.4233576642335766,2.863911888467632,2.863911888467632,2.1143366907680647,2.690339749101398,2.1872428337504353,2.646256304091493,2.1527512146973624,2.5303308455230513,2.1775340811740507,2.4420499678894148,3.3479490009586095,3.1025321833162125,3.7088263920750784,3.5695398644421275,2.383963512564903,2.7130928427052003,2.7657866985179376,2.7657866985179376,2.1391940563086544,2.1391940563086544,2.783531578032674,2.783531578032674,2.5281334176793884,2.5281334176793884,4.1843701876955155,2.1391940563086544
monash_m1_monthly,m1,Monthly,T000243,2,Non-stationary,Homoskedastic,1.2166554968944099,1.10741552795031,0.26559968944099355,0.47555180124223667,0.38080248447205034,0.09316770186335405,0.6859255467319824,0.6859255467319824,0.31212866997525895,0.6158702138047824,0.30566114367352887,0.5498945878712413,0.30604312955238483,0.482933464573934,0.3303629956204932,0.44333839728470426,0.7028475338511022,0.6913707583357697,0.93320760869565,0.2655996894410121,0.3320852309981012,0.1930083943423702,0.642777633794187,0.642777633794187,0.26559968944099355,0.26559968944099355,0.6526023291925453,0.6526023291925453,0.6511573194153407,0.6511573194153407,1.2166554968944099,0.26559968944099355
monash_m1_monthly,m1,Monthly,T000244,2,Stationary,Homoskedastic,1.9523552419354835,2.0667395161290316,1.1616701612903222,1.105565725806451,1.4516249999999993,1.129032258064516,1.2031759372830209,1.2031759372830209,1.1492364583657897,1.1893109930065384,1.1618907257397095,1.1848928684362716,1.156394553801434,1.199014749499012,1.155838476728425,1.185180992813542,1.2733047406953824,1.1847232959815372,1.5309048387096775,1.952231086316634,1.17101414882424,1.3774209272053124,1.191202798271916,1.191202798271916,1.1616701612903222,1.1616701612903222,1.1921459677419348,1.1921459677419348,1.196135995871305,1.196135995871305,1.9523552419354835,1.9523552419354835
monash_m1_monthly,m1,Monthly,T000245,2,Stationary,Homoskedastic,2.288198571428571,2.6470055357142854,2.0787589285714283,2.2060923214285713,1.8006674999999999,0.26785714285714285,2.195890271560589,2.195890271560589,2.1069781872718143,2.1837267412950028,2.093063087355165,2.1704218277811544,2.098228058872288,2.148247728244982,2.1075426308689256,2.148357040991581,2.369743265333381,2.356749371898422,2.3804321428571407,2.0787589703633658,2.1237885051545136,2.229705279945574,2.1898594251715333,2.1898594251715333,2.0787589285714283,2.0787589285714283,2.191016607142857,2.191016607142857,2.1900479603395073,2.1900479603395073,2.288198571428571,2.0787589285714283
monash_m1_monthly,m1,Monthly,T000246,2,Stationary,Homoskedastic,1.8545527681660905,1.7923064013840828,1.3262434256055364,1.3591365051903124,0.6567737024221455,1.245674740484429,1.5371572138814698,1.5371572138814698,1.3335330948857422,1.49434637174676,1.3428373389775359,1.4656610201945606,1.337803489538228,1.4589185529428557,1.3472255080245619,1.4262584369571907,1.544175288128662,1.5236285773310265,1.6686652249134952,1.3271344550654227,1.3551175692448008,1.49621958459611,1.5091804237463635,1.5091804237463635,1.3262434256055364,1.3262434256055364,1.5133108996539788,1.5133108996539788,1.5168909542340945,1.5168909542340945,1.8545527681660905,1.8545527681660905
monash_m1_monthly,m1,Monthly,T000247,2,Non-stationary,Heteroskedastic,0.35315178382942775,1.420195672366477,0.9130195060164662,1.0689612835127718,0.18890230103440997,1.3628667933291114,0.7352447070959629,0.7352447070959629,0.9475788722802964,0.6696787505405677,0.9061352155545386,0.5553990707995993,0.9245078487342326,0.5219922456664927,0.9226424471966529,0.5628516553683219,0.8998034958990883,0.8776517313077332,0.7537665822250358,0.7537665822250358,0.8517664878817083,0.5746829977329252,0.7379362113198626,0.7379362113198626,0.9130195060164662,0.35315178382942775,0.7514613890648096,0.7514613890648096,0.6773543715337401,0.7075437474206684,0.35315178382942775,0.35315178382942775
monash_m1_monthly,m1,Monthly,T000248,2,Non-stationary,Homoskedastic,0.20664087271629186,0.3769977586525073,0.7010999337326151,0.5974738436760785,0.13457599778549453,0.26980052678376704,0.3784171477809207,0.3784171477809207,0.678134618996239,0.16362107361281458,0.6722766224347703,0.11028977665696704,0.676556105233361,0.19378977606828907,0.6596300278291614,0.15202088376551304,0.37499714296775066,0.2240408041389093,0.1784668204517365,0.2141711124852695,0.6287021293767243,0.17890448446589086,0.39247603273841825,0.39247603273841825,0.7010999337326151,0.20664087271629186,0.39918155390026894,0.39918155390026894,0.279952110358031,0.16669376929798715,0.20664087271629186,0.20664087271629186
monash_m1_monthly,m1,Monthly,T000249,2,Non-stationary,Heteroskedastic,1.3224881397131996,1.8429102117558767,0.9844105992136649,1.0836170979003863,1.3314539781718517,2.3858753283194933,1.137562422536153,1.137562422536153,1.0063964568774195,1.0311292775706196,1.0003125579064338,1.0278174746823066,1.0019878938226952,1.0108285022095436,1.0118326093982615,1.0057401153749228,1.3970342508904794,1.2468095552960827,1.4163384831231531,1.2069128323067917,1.0656231857158238,1.017722076208614,1.1217889653702988,1.1217889653702988,0.9844105992136649,0.9844105992136649,1.130171945609083,1.130171945609083,1.0596424671093103,1.1276656048962195,1.3224881397131996,1.0836170979003863
monash_m1_monthly,m1,Monthly,T000250,2,Stationary,Homoskedastic,0.9269852347103948,0.9150895699908509,0.7386488774720247,0.7016078225068618,0.9655479484833558,0.5000351889647406,0.7906602346789375,0.7906602346789375,0.730439945870164,0.8122471153863281,0.7403798988974739,0.8637058199143715,0.7359685337991178,0.902011160658247,0.7364637249155985,0.8793577797565011,0.4530285292762155,0.8195319216812801,0.5738813052759989,0.9150895699908509,0.6607150364052331,0.7769486454036999,0.805538955931375,0.805538955931375,0.7386488774720247,0.9269852347103948,0.7781978100734277,0.7781978100734277,0.7927254745166328,0.7927254745166328,0.9269852347103948,0.9269852347103948
monash_m1_monthly,m1,Monthly,T000251,2,Stationary,Homoskedastic,0.4809943342873892,0.2925349339632402,0.3753575054312219,0.3038135177075071,0.4146953015621228,1.1059174454291527,0.3913982388671337,0.3913982388671337,0.35950213353912264,0.33173048359795404,0.37339483787942546,0.34006606688564334,0.36749397286444463,0.34356022124415425,0.365564362006865,0.3432980969367845,0.3175957817292022,0.31503293653753617,0.3591142619860456,0.2632768980539556,0.3649727609160714,0.3588747891817638,0.38656413981709153,0.38656413981709153,0.3753575054312219,0.3753575054312219,0.3867217858087063,0.3867217858087063,0.38304016243048744,0.3457108363202349,0.4809943342873892,0.4146953015621228
monash_m1_monthly,m1,Monthly,T000252,2,Stationary,Homoskedastic,0.10546301499605348,0.23864185477505923,0.051665840568271275,0.02150848460931339,0.40595054459352803,0.1470665614312023,0.05703065497516748,0.05703065497516748,0.044982454455405545,0.04652347857423948,0.045876977916314114,0.044689436982442585,0.04583912588930442,0.04449246302028908,0.04232709243650999,0.04279085574295884,0.08688362325663036,0.06744253811035998,0.10111452074015573,0.19286099579058127,0.038838890504809764,0.0635817409444151,0.05131910645970731,0.05131910645970731,0.051665840568271275,0.051665840568271275,0.0542090739279135,0.0542090739279135,0.04566736774649462,0.04566736774649462,0.10546301499605348,0.02150848460931339
monash_m1_monthly,m1,Monthly,T000253,2,Stationary,Heteroskedastic,0.40747027680792314,0.46437016498938855,0.42248499577827986,0.5650094132949958,0.19361133931220204,0.45640218160242807,0.46088652629310284,0.46088652629310284,0.45407084548180743,0.47930574907134865,0.4317106511796718,0.47109629169042444,0.44084152904510887,0.45461651115326657,0.4475768793433481,0.4630889569380042,0.48250530183202284,0.4988924741321175,0.47894995169743587,0.3234413865498276,0.4186017093186631,0.4371464499849813,0.464858378628044,0.464858378628044,0.42248499577827986,0.42248499577827986,0.4649882286270666,0.4649882286270666,0.4447940026124552,0.4289060222177531,0.40747027680792314,0.42248499577827986
monash_m1_monthly,m1,Monthly,T000254,2,Non-stationary,Homoskedastic,0.6803344667370643,0.6821787461379014,0.5425060381712231,0.45137166764441317,0.5236556110915561,1.0931205756971334,0.5575468426791474,0.5575468426791474,0.517049919556092,0.5076385382226662,0.5384906655566536,0.5025494419044317,0.5294433934048157,0.49787953544920666,0.5258752754445539,0.5071630033835227,0.5610223463290537,0.5177946132832706,0.5887706455734156,0.5501604103927931,0.5523349398508379,0.5032071547141599,0.5445520257892915,0.5445520257892915,0.5425060381712231,0.5425060381712231,0.5501604103927931,0.5501604103927931,0.5598634703313882,0.5598634703313882,0.6803344667370643,0.6803344667370643
monash_m1_monthly,m1,Monthly,T000255,2,Non-stationary,Heteroskedastic,0.23338426293074552,0.13574472431769077,0.3191035439343705,0.3855345302856082,1.2145860758906244,0.6061679823860326,0.22943983862386524,0.22943983862386524,0.3338257872320933,0.1754471440893707,0.31436434620425147,0.18128684382033552,0.32308292153150253,0.19303313886743323,0.3213056824277271,0.1878363845331873,0.25635966796854454,0.28168456683537285,0.16702263690442418,0.22814224344331743,0.31841885810548165,0.1872214172138244,0.22781874280735676,0.22781874280735676,0.3191035439343705,0.3191035439343705,0.22814224344331743,0.22814224344331743,0.247748468274895,0.2762201364161293,0.23338426293074552,0.3191035439343705
monash_m1_monthly,m1,Monthly,T000256,2,Stationary,Heteroskedastic,0.9859324943111694,0.47966443626640826,0.9131418017705648,0.8611936757217991,0.6046633825340028,1.6388174708832839,0.9259460292921803,0.9259460292921803,0.9016292081368192,0.9227878914182883,0.9116102908915955,0.9220710291690801,0.9073782072400246,0.9214047883648324,0.9059192341140008,0.9300791940858377,0.7042602615290787,0.7302617909045171,0.7755968687664591,0.7755968687664591,0.8698459877846069,0.8292829179238078,0.9220947189416299,0.9220947189416299,0.9131418017705648,0.9859324943111694,0.9200893239345109,0.9200893239345109,0.9241974120901268,0.9241974120901268,0.9859324943111694,0.9859324943111694
monash_m1_monthly,m1,Monthly,T000257,2,Stationary,Homoskedastic,0.6184585651918939,0.4296249234378055,0.46247219652049254,0.6410103147194891,0.8611413110054086,0.2158076497035252,0.5139699869204916,0.5139699869204916,0.4557070147029832,0.4945233686211454,0.4646516991079534,0.4870849689735706,0.4606444699802214,0.47487436181716647,0.46146209590885506,0.47030279264879704,0.4389404780716855,0.43660426897075805,0.49334308116678627,0.6410103147194891,0.4519408695207188,0.48156422959633954,0.5027760108475198,0.5027760108475198,0.46247219652049254,0.46247219652049254,0.5042921721943484,0.5042921721943484,0.5055363447925292,0.5055363447925292,0.6184585651918939,0.6410103147194891
monash_m1_monthly,m1,Monthly,T000258,2,Stationary,Homoskedastic,1.6584528946429695,1.4805323037539082,1.4342197620496466,1.451035860419246,1.0957829489896553,0.3552049016933504,1.5211282980634477,1.5211282980634477,1.437946497194097,1.5025248285962607,1.4414557986739096,1.4919560608191167,1.4394981300458263,1.4841752434163142,1.4436365429262676,1.480246150127223,1.459800478436772,1.45768910373171,1.5300070196053746,1.524401653482175,1.4315684274355305,1.4852054910287444,1.5130474395867792,1.5130474395867792,1.4342197620496466,1.4342197620496466,1.5145695057039543,1.5145695057039543,1.5031674774412347,1.4541285191353,1.6584528946429695,1.4342197620496466
monash_m1_monthly,m1,Monthly,T000259,2,Stationary,Homoskedastic,0.5733453562457884,0.12677090608344058,0.17436191263860804,0.3213241132144823,0.10304767812289369,0.18317711205048093,0.06885146268549018,0.06885146268549018,0.20693125100439977,0.1588359395572801,0.16395766689161478,0.3072725994784835,0.1832058417821166,0.32010350776828705,0.17931768490013936,0.3113152489921941,0.1956581961388315,0.21455228669504975,0.0573359625477346,0.0573359625477346,0.16712401405990057,0.20447884612522366,0.06400494378101926,0.06400494378101926,0.17436191263860804,0.5733453562457884,0.06250912311870697,0.06250912311870697,0.06817353859377724,0.0604271496980712,0.5733453562457884,0.5733453562457884
monash_m1_monthly,m1,Monthly,T000260,2,Stationary,Homoskedastic,1.1260753749395256,1.1682590711175613,1.0010984518626023,0.919726656990807,0.9715474600870814,1.0058055152394776,1.0213141751095864,1.0213141751095864,0.9830650697396733,1.0031709613759834,0.9989975321139022,0.9875369735943245,0.9922212321477524,0.9705287172189088,0.9900980012050058,0.97005907193427,1.0522706804586448,1.0329544898096856,1.071353701015964,0.9604144723535253,1.0152426621532376,1.017481680449215,1.0131173844575632,1.0131173844575632,1.0010984518626023,1.0010984518626023,1.0156334945976473,1.0156334945976473,0.9830703740881414,0.9629354565471452,1.1260753749395256,1.0010984518626023
monash_m1_monthly,m1,Monthly,T000261,2,Non-stationary,Homoskedastic,0.4982282346153851,0.9832190730769235,0.5804081153846148,0.6808259115384614,0.925535680769231,1.005,0.5667108391265815,0.5667108391265815,0.6026624172939921,0.5834700328860469,0.5841851699628495,0.5909844240259555,0.5919628137591162,0.58946381355943,0.5952272180080476,0.5946147515949991,0.7896193073642391,0.7861208996981757,0.7112554217948724,0.6808259104636291,0.6216456966371995,0.5834611923025695,0.5780685986843972,0.5780685986843972,0.5804081153846148,0.5804081153846148,0.5769851025641033,0.5769851025641033,0.6195661425211249,0.7255300727828732,0.4982282346153851,0.5804081153846148
monash_m1_monthly,m1,Monthly,T000262,2,Non-stationary,Heteroskedastic,0.49633438256658613,0.4243024213075058,0.4323249394673121,0.41996755447941886,0.5478220338983053,0.45036319612590797,0.1908713870699454,0.1908713870699454,0.4295863315027469,0.19363021703632405,0.4062292861870366,0.19287530767420083,0.41792597654425795,0.21068639925448712,0.40358327734048205,0.21294741729773928,0.290258489512941,0.29131516138640323,0.255214366424536,0.27047885391444765,0.35922430867496374,0.32472524945005793,0.19303292564415575,0.19303292564415575,0.4323249394673121,0.4323249394673121,0.193431557707829,0.193431557707829,0.22567778949562653,0.22567778949562653,0.49633438256658613,0.4323249394673121
monash_m1_monthly,m1,Monthly,T000263,2,Non-stationary,Homoskedastic,1.1934532262244104,1.6288605856439495,1.5022764965016848,1.7358225576574238,1.7198925887535632,0.9643042238922,1.4604509100729604,1.4604509100729604,1.5540342999366707,1.473550442192915,1.509662994322516,1.4544464371588515,1.5284419672234586,1.4050386583545236,1.535273762968076,1.4322023244546016,1.6265404710351237,1.6494863837757647,1.5193787898419286,1.735822553848786,1.517111167586714,1.395715194390887,1.4766563170227673,1.4766563170227673,1.5022764965016848,1.5022764965016848,1.4771840934611726,1.4771840934611726,1.485601048682883,1.6418453974510967,1.1934532262244104,1.7198925887535632
monash_m1_monthly,m1,Monthly,T000264,2,Non-stationary,Homoskedastic,1.0584385514183157,0.5703588723868518,0.5500152037727888,0.43598291335257267,0.31612203491236784,0.18300837615260018,0.676357472385667,0.676357472385667,0.5247436969719312,0.7210436607232916,0.5561366454248304,0.7967858351819614,0.5421648743870923,0.7989807900635815,0.5441203510718139,0.7533237073392959,0.5260753580932952,0.6075472863264654,0.6882601123859123,0.8081279475231047,0.5477793755103397,0.907869213756098,0.6822156878109005,0.6822156878109005,0.5500152037727888,0.5500152037727888,0.6814788895145588,0.6814788895145588,0.7043244306548173,0.7043244306548173,1.0584385514183157,1.0584385514183157
monash_m1_monthly,m1,Monthly,T000265,2,Non-stationary,Homoskedastic,0.352789928845101,0.5857767925561028,0.704679146141215,0.7041023535851121,0.46043700054734515,1.0897646414887794,0.4460325669967703,0.4460325669967703,0.7045513190410977,0.5326657437940451,0.6791485372327887,0.6321838651511001,0.6916974687298713,0.6936100372057245,0.6778040585251379,0.6854079099708389,0.2875974908772804,0.3297404799759209,0.28713773034117834,0.7046791461189025,0.587371100399183,0.7567907601309576,0.4434517793909107,0.4434517793909107,0.704679146141215,0.704679146141215,0.4404595876664841,0.4404595876664841,0.6636088560003351,0.6032420609583489,0.352789928845101,0.46043700054734515
monash_m1_monthly,m1,Monthly,T000266,2,Non-stationary,Heteroskedastic,0.7510521033412451,0.8436411740003652,0.5295729979916011,0.5845265838962936,0.5593592788022641,0.16870549570933005,0.6172792757474079,0.6172792757474079,0.5417516529568254,0.6185721205408,0.5393120611579089,0.6148858152251597,0.539780714263603,0.6386567745712798,0.5457401064732387,0.690548712606969,0.6859308612952684,0.6892899832528419,0.7264066204126337,0.6042227009114592,0.5576135644021857,0.6237327638443819,0.6210198114014287,0.6210198114014287,0.5295729979916011,0.5295729979916011,0.6217172284097122,0.6217172284097122,0.553855759217945,0.5945771360565215,0.7510521033412451,0.5295729979916011
monash_m1_monthly,m1,Monthly,T000267,2,Stationary,Homoskedastic,0.4379930748840295,0.21623539595758753,0.33704873923127915,0.2124519383697816,0.5559816732935718,0.41070245195493715,0.2693658598380284,0.2693658598380284,0.2780684552547973,0.25826138699831164,0.3010026944717382,0.23390972758684925,0.29324341727896397,0.23773824345341912,0.27043058714936585,0.24705398600324274,0.11482860587848462,0.09698132553391528,0.14473653909874154,0.2687509792631958,0.3123645355145377,0.17600145201855902,0.27404480358664174,0.27404480358664174,0.33704873923127915,0.33704873923127915,0.27646886956041605,0.27646886956041605,0.22072362988752925,0.2729099010306307,0.4379930748840295,0.33704873923127915
