unique_id,ds,TFT,NBEATS,TiDE,NLinear,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,y
T000054,1985-12-31,13612.121,13405.141,14112.963,13712.201,13119.104,13993.458,12646.033,13246.213,12194.126,14306.984,13176.0
T000054,1986-01-31,13795.078,13782.527,13979.82,13797.944,13311.35,13834.406,13277.501,13692.844,12264.859,13093.236,12071.0
T000054,1986-02-28,14104.246,15420.826,14025.085,13628.804,15516.205,14701.459,15017.15,14167.71,12228.059,13091.957,15621.0
T000054,1986-03-31,12054.631,12458.695,12472.536,13251.704,12965.246,12322.217,11570.216,13019.497,12127.156,14998.866,12249.0
T000054,1986-04-30,4990.617,3305.457,9134.882,9912.105,4548.333,2619.6465,5000.323,2990.9883,12074.757,12282.854,3659.0
T000054,1986-05-31,13451.614,13094.0625,10546.338,7316.462,13133.174,13301.396,10137.885,12520.693,11991.653,9267.961,12710.0
T000054,1986-06-30,14032.173,13290.838,12914.884,12248.864,14427.536,14249.264,11865.539,12710.62,12085.119,12772.651,12524.0
T000054,1986-07-31,13392.305,12058.79,11527.063,12563.961,13725.443,12432.854,11824.664,12928.374,12161.29,12578.303,12153.0
T000055,1982-08-31,328.97717,329.76593,302.0492,333.8135,329.84796,340.45267,333.67188,328.81567,334.1031,353.0326,349.93
T000055,1982-09-30,332.3741,331.26917,309.4252,329.315,326.2374,333.93332,318.58142,322.16348,328.08737,362.03192,305.22
T000055,1982-10-31,301.04562,313.33307,308.3575,313.29376,296.95694,327.35565,315.70877,316.97388,323.54382,328.08087,380.7
T000055,1982-11-30,357.82077,355.04413,334.44467,350.27747,327.64987,343.56323,353.26428,357.4709,326.84814,385.9531,309.34
T000055,1982-12-31,319.33643,329.6726,307.0216,317.43112,331.82336,331.911,315.44318,338.07834,315.47137,333.39102,309.34
T000055,1983-01-31,316.79208,313.84265,322.62665,314.35614,302.6021,332.77582,292.0687,328.7,307.3403,334.2741,394.64
T000055,1983-02-28,358.229,358.41873,356.18802,365.01468,347.2591,362.85837,346.51178,367.16895,314.34476,382.19205,401.02
T000055,1983-03-31,374.07895,390.42737,381.6199,380.14996,354.56857,392.9481,370.5542,377.8293,321.132,391.46637,334.43
T000055,1983-04-30,345.5688,349.3985,340.37408,358.07812,360.8811,366.5647,340.4622,349.29132,318.9408,340.4574,399.56
T000055,1983-05-31,346.03958,288.37735,318.2572,342.80142,322.77484,265.97186,272.33633,266.09775,327.0082,381.06226,234.79
T000055,1983-06-30,351.96985,251.27919,294.44562,252.89261,255.2682,256.40814,222.99147,265.04272,328.09476,298.9521,234.78
T000055,1983-07-31,351.8314,366.34204,354.01215,297.1208,337.91104,372.9827,324.9872,354.03894,329.0347,293.31067,421.57
T000055,1983-08-31,416.88803,405.69757,409.91144,405.60355,389.48932,438.347,396.26477,405.66122,337.06342,407.41232,370.82
T000055,1983-09-30,391.23758,362.80045,394.06046,365.1414,374.78265,394.2179,334.2674,388.31952,343.74847,366.73718,359.98
T000056,1984-05-31,769.23114,808.44916,785.1695,782.9555,773.29565,848.7502,723.89526,781.2857,614.371,768.56836,932.27
T000056,1984-06-30,865.7807,949.15106,924.4492,957.39526,920.7095,1030.1678,894.79395,970.47485,646.52136,916.5976,768.92
T000056,1984-07-31,781.6129,771.68414,844.9706,816.70953,811.9871,946.95825,824.4109,779.4255,656.8981,743.70135,743.87
T000056,1984-08-31,755.11505,782.3086,790.90137,785.68085,740.36444,885.5575,786.6173,775.42615,664.98016,755.43506,706.87
T000056,1984-09-30,675.8823,683.5691,684.87476,635.4925,742.8414,687.3235,549.9813,673.4715,663.3894,698.78375,633.29
T000056,1984-10-31,615.30414,279.96848,529.1749,529.91205,316.13495,258.83752,305.97342,266.55643,665.6725,642.9711,267.05
T000056,1984-11-30,426.18756,728.34216,608.3414,459.77362,658.65784,635.8598,597.3553,660.11273,670.80945,527.86346,587.85
T000056,1984-12-31,606.4062,734.3109,701.0032,614.3557,720.04193,717.35114,617.68555,653.67523,668.87573,620.32635,616.82
T000056,1985-01-31,610.88525,619.27563,597.88324,634.719,591.8773,568.4061,550.64856,621.0705,670.45483,635.28284,722.39
T000056,1985-02-28,665.5545,714.2369,716.6986,670.37463,673.7951,704.07635,670.87,651.9344,678.74084,746.6053,760.35
T000056,1985-03-31,659.0143,771.1048,743.141,748.6634,705.8228,768.181,752.598,719.93115,698.23395,764.3201,753.28
T000056,1985-04-30,771.8877,757.178,749.0924,764.47534,834.97516,771.81244,742.86975,731.4614,698.0688,789.09985,790.33
T000056,1985-05-31,809.0209,869.4555,768.44855,863.5321,853.7082,887.0495,919.52594,842.6881,699.2778,852.54736,906.79
T000056,1985-06-30,855.03064,777.08936,849.08716,840.3245,874.2682,886.9835,851.97894,803.22174,694.39307,918.1949,729.83
T000057,1902-12-31,13691.156,13770.576,12867.027,12958.17,14328.716,14394.905,13513.842,13933.76,11838.994,12926.335,13126.0
T000057,1903-01-31,14757.046,15270.784,13711.963,13950.146,15781.726,15180.664,15219.184,14183.847,11887.727,13771.65,13180.0
T000057,1903-02-28,14445.954,13289.736,12928.533,13073.101,13149.904,12883.694,12441.836,13247.872,11652.683,13532.417,15945.0
T000057,1903-03-31,14231.365,13051.609,13593.735,14485.597,12665.84,13055.327,12716.624,12172.797,11731.897,15732.3,15181.0
T000057,1903-04-30,13430.83,13299.0,14203.103,14314.664,13254.392,13395.1,13193.0625,11890.755,12025.548,14828.616,12710.0
T000057,1903-05-31,11883.763,11566.314,12398.67,13088.29,13602.861,12227.475,11926.818,11562.275,12030.587,12674.262,10468.0
T000057,1903-06-30,10757.841,10251.751,10388.505,11141.216,10385.82,10700.971,10082.335,10395.2705,11945.284,11379.33,9565.0
T000057,1903-07-31,9539.825,9571.77,9965.55,9374.262,9563.8,10263.618,8911.037,9868.805,11810.418,10686.732,8733.0
T000057,1903-08-31,8857.012,9643.166,10213.6,9010.122,8309.697,9729.979,8237.793,10075.395,11707.556,10225.006,8998.0
T000057,1903-09-30,9494.818,10705.086,11034.329,9627.908,10442.03,10550.673,9570.093,10460.309,11642.43,10209.23,10187.0
T000057,1903-10-31,11224.918,11762.042,11329.042,10386.486,11559.087,11477.161,10515.512,11514.014,11756.3125,10874.361,11061.0
T000057,1903-11-30,12262.634,12210.896,11474.361,10971.314,11705.853,12139.039,11120.688,12753.222,11797.167,11729.12,11511.0
T000057,1903-12-31,13129.031,12361.472,11400.145,11442.624,12074.793,12682.503,12029.979,13152.078,11776.692,12246.061,12954.0
T000057,1904-01-31,14627.83,13645.769,12589.131,12765.91,14355.663,13945.682,13266.792,13438.883,11879.119,13641.54,14916.0
T000058,1980-11-30,102.695984,103.98135,103.15205,101.74563,104.8346,107.25342,92.4806,98.9636,88.40563,98.04871,104.3
T000058,1980-12-31,112.50995,113.19153,113.12824,109.04044,116.31845,118.01588,108.59242,125.89787,92.03214,102.136345,104.3
T000058,1981-01-31,113.15788,111.80168,113.03865,109.9579,107.9596,120.386856,108.10573,114.80156,94.5209,102.30199,106.2
T000058,1981-02-28,113.25213,111.201935,114.21615,110.25182,102.495895,118.28512,105.67659,113.054184,96.7333,104.361305,108.6
T000058,1981-03-31,113.6174,113.67187,116.98993,111.702896,104.891624,120.07162,108.32218,114.332436,99.07275,107.46109,100.4
T000058,1981-04-30,101.690475,104.81058,110.082565,104.602486,106.79139,110.21939,101.15469,105.40849,99.49564,100.63769,97.5
T000058,1981-05-31,95.89791,98.2978,102.25159,100.36459,99.1294,98.99597,93.312294,98.45654,99.50382,98.5852,99.2
T000058,1981-06-30,97.64298,99.69197,103.51873,99.12554,100.87405,100.44494,95.28649,100.78346,100.264084,99.52904,94.7
T000058,1981-07-31,91.61986,96.49739,100.97037,96.88475,98.014206,98.338715,92.68778,97.58425,100.04994,97.36087,93.6
T000058,1981-08-31,90.290344,93.78766,95.96645,96.57915,96.228004,93.597435,90.402176,93.15429,99.68828,96.798904,91.8
T000058,1981-09-30,90.93404,92.02868,95.23757,93.13261,96.96414,93.99734,90.497475,91.21145,99.56369,95.948044,86.4
T000058,1981-10-31,84.402245,86.81458,92.78086,89.194084,90.05571,94.25566,86.33969,85.93508,98.64872,93.89838,83.1
T000058,1981-11-30,81.87921,82.554596,88.49074,87.63691,89.443344,90.87778,86.78003,83.46447,97.23795,91.58793,85.2
T000058,1981-12-31,84.999985,83.51223,87.13798,86.0864,89.205635,89.44827,88.70503,87.76682,95.61812,90.96385,89.0
T000059,1982-11-30,35.963024,35.44414,35.55829,34.680412,35.40419,35.373398,33.425056,34.383877,34.215237,33.635967,38.3
T000059,1982-12-31,35.938076,32.350266,34.719826,36.384262,32.46061,32.044697,31.223309,31.778194,34.689507,37.863464,32.9
T000059,1983-01-31,36.902447,31.915495,32.269928,32.005386,34.34996,30.460619,29.854109,32.15851,34.56,33.853733,28.8
T000059,1983-02-28,34.20201,33.3689,33.746403,31.456875,34.45684,34.881645,29.970898,32.301907,34.180946,33.186314,38.5
T000059,1983-03-31,38.340324,41.172062,38.5847,40.39456,39.289093,42.86451,40.789265,40.005997,34.913425,38.730247,38.4
T000059,1983-04-30,37.524986,37.707535,38.74923,37.973976,37.617695,39.454784,36.793774,37.25035,35.014973,37.671738,37.2
T000059,1983-05-31,37.027817,39.601105,37.765167,40.17242,37.61154,39.795525,39.199074,38.882572,35.0877,37.922295,38.3
T000059,1983-06-30,36.036846,35.3339,36.63457,36.234776,35.72264,35.242542,33.680862,34.322872,35.16515,37.74591,36.7
T000059,1983-07-31,35.036396,27.220695,32.07508,34.2595,30.204094,26.834484,28.42432,28.055819,35.19596,36.418423,29.3
T000059,1983-08-31,35.615723,38.52211,37.00081,34.68127,36.22639,39.593918,36.18927,38.859165,35.31254,33.85141,38.2
T000059,1983-09-30,38.44727,39.37604,39.05524,38.89205,40.081944,41.613747,37.7908,38.66018,35.449078,37.851013,39.0
T000059,1983-10-31,38.46133,36.48772,36.928623,39.283394,37.69112,38.361122,36.24867,38.964405,35.817677,38.271416,37.7
T000059,1983-11-30,38.447456,40.429623,39.90816,38.810265,37.82716,40.360085,40.292866,40.21759,36.015007,38.091125,41.8
T000059,1983-12-31,34.950157,33.840492,38.121338,39.24989,35.057877,36.23108,34.422447,35.194336,36.45824,40.67814,36.8
T000060,1984-05-31,98276.3,102983.02,95099.125,79098.35,103237.22,106081.86,91350.984,108908.8,97007.125,84992.06,106000.0
T000060,1984-06-30,118417.68,121524.24,116605.766,111618.72,108072.97,127948.95,117579.53,117830.61,99886.586,106315.59,114000.0
T000060,1984-07-31,114492.73,104667.43,104583.75,108093.89,96994.36,105958.555,97076.71,103480.766,100218.06,110651.41,115000.0
T000060,1984-08-31,110977.81,116151.63,114792.5,111525.86,113834.625,121519.484,109954.664,118067.56,102620.97,113166.695,118000.0
T000060,1984-09-30,110561.48,122422.88,122446.97,117862.0,115931.86,127348.71,117674.07,113853.52,105817.72,117362.21,105000.0
T000060,1984-10-31,109847.8,112424.35,109293.055,109714.78,115435.36,116489.805,106785.72,105954.445,105660.93,107599.555,118000.0
T000060,1984-11-30,118846.66,115198.85,114805.734,122338.92,116660.945,117916.86,116614.625,112667.266,106704.18,121783.41,135000.0
T000060,1984-12-31,128035.41,131873.69,135917.97,131293.34,135781.19,145690.5,131173.55,124949.76,109453.336,135132.08,110000.0
T000060,1985-01-31,122373.46,110534.875,113529.45,114632.05,111794.81,115790.19,109601.46,108792.125,107759.89,109558.93,103000.0
T000060,1985-02-28,116134.92,104820.06,105222.34,108722.69,111232.836,117698.945,111479.88,107325.41,108025.52,108167.63,112000.0
T000060,1985-03-31,100335.03,108603.36,105221.695,100854.84,105902.234,108322.72,97929.74,112842.08,108212.24,111249.02,96000.0
T000060,1985-04-30,61059.547,60360.156,86796.234,86909.06,48137.38,51685.473,59521.79,52272.316,106619.01,102114.94,55000.0
T000060,1985-05-31,99934.28,103308.21,90954.11,79630.89,99027.97,103838.25,91169.4,98328.82,105996.52,87460.55,117000.0
T000060,1985-06-30,128848.68,114034.9,118191.99,108827.59,113059.21,124938.516,114398.516,117185.64,107264.29,115745.836,109000.0
T000061,1984-10-31,3800.3916,3765.047,3899.216,3838.2004,4057.0845,4058.8245,3915.4312,3706.8818,3464.1685,3562.6272,3806.66
T000061,1984-11-30,3771.4573,3706.3298,3727.81,3695.0737,3657.8684,3918.6416,3562.7751,3775.4495,3445.0212,3805.2256,3349.94
T000061,1984-12-31,3530.9375,3238.0032,3285.3174,3182.8667,3452.2598,3242.1013,2851.487,3329.042,3425.5461,3398.9214,3422.81
T000061,1985-01-31,3151.7163,2395.7686,3150.0408,2999.2595,2545.868,2423.226,2477.804,2412.8306,3435.5447,3416.2815,2452.54
T000061,1985-02-28,3270.19,3561.6494,3237.8071,2956.4463,3145.1772,3294.4536,3159.8708,3457.402,3462.098,3104.2725,2907.92
T000061,1985-03-31,3120.9739,3417.1682,3367.606,3090.148,3363.0977,3281.8533,3030.4922,3172.921,3424.6091,3171.4155,3128.84
T000061,1985-04-30,3219.0398,3342.2046,3127.2908,3260.3857,3221.9707,3050.5923,3122.3635,3339.0522,3432.2874,3238.4124,3253.35
T000061,1985-05-31,3182.212,3239.1292,3379.018,3096.0208,3075.567,3249.2412,2933.1365,3035.5496,3407.3474,3421.1748,3513.84
T000061,1985-06-30,3227.9966,3661.5615,3491.1606,3575.4834,3417.0505,3451.596,3531.803,3534.0952,3446.7979,3570.6997,3649.38
T000061,1985-07-31,3599.414,3340.0498,3515.2803,3483.8337,3548.6025,3365.3293,3240.1091,3286.3875,3430.9954,3741.725,3365.69
T000061,1985-08-31,3528.0945,3706.3452,3345.8875,3639.9382,3693.649,3755.173,3841.002,3815.05,3401.0242,3560.3196,3741.97
T000061,1985-09-30,3622.4905,3481.7217,3651.376,3529.8547,3821.3242,3751.9749,3524.4868,3536.6973,3367.126,3855.5178,3505.97
T000061,1985-10-31,3478.3945,3551.895,3424.577,3570.571,3494.763,3534.225,3605.4602,3695.5693,3344.9927,3507.882,3575.99
T000061,1985-11-30,3430.5657,3402.1052,3510.5562,3467.0967,3356.8745,3495.054,3253.508,3409.975,3330.8386,3583.434,3432.75
T000062,1986-07-31,510.14572,508.39005,494.62082,504.8212,494.01263,507.80942,486.64703,503.2561,486.7966,512.4725,561.71
T000062,1986-08-31,564.9446,539.0534,528.3802,542.3395,540.51794,555.41,529.3796,528.5085,492.52997,556.4041,616.66
T000062,1986-09-30,648.5791,607.1452,576.768,596.3226,597.27954,624.44995,574.5029,561.41595,504.5175,606.5274,634.97
T000062,1986-10-31,673.0402,649.8114,611.2478,634.2776,633.1315,677.68427,610.65125,635.68445,517.11847,623.6028,665.5
T000062,1986-11-30,717.85913,688.5128,634.29865,661.8989,694.3508,724.5232,637.3391,653.9053,531.8093,650.85205,665.5
T000062,1986-12-31,705.19775,684.3923,639.42163,658.3617,716.563,734.4681,636.7636,673.09247,545.8789,648.9872,683.82
T000062,1987-01-31,712.7956,705.7062,670.72845,677.55035,729.00214,757.68176,647.4497,679.8885,563.3704,666.70874,683.82
T000062,1987-02-28,698.3639,705.6909,690.78687,688.01544,709.92773,766.2992,652.7064,698.70593,580.5052,665.40955,683.82
T000062,1987-03-31,693.07715,690.85736,690.39496,689.2925,689.29425,757.9213,647.19934,686.36554,597.3799,666.1191,683.82
T000062,1987-04-30,695.1572,700.6182,701.4605,691.2145,702.31726,769.25415,662.54895,694.7461,614.0801,668.5419,628.87
T000062,1987-05-31,644.4179,655.14404,673.055,643.2532,652.9165,708.785,614.3876,639.27094,624.23596,628.318,604.44
T000062,1987-06-30,612.539,645.302,651.8657,629.97144,630.8121,669.0171,605.6509,619.38275,632.2689,617.86127,598.34
T000062,1987-07-31,600.7783,638.12244,662.4833,622.40894,635.37427,659.79614,608.98376,624.82715,639.1403,617.92316,610.55
T000062,1987-08-31,613.49066,629.7582,662.10754,634.0528,624.5247,652.77606,613.30237,626.99854,643.1871,623.9873,622.76
T000063,1986-11-30,2965.3608,2901.9067,2997.4026,2975.7598,2975.7434,2994.2659,2807.5986,2994.4124,3173.8877,3107.3965,2314.79
T000063,1986-12-31,2376.36,2999.849,2894.102,2561.671,2959.132,2771.811,2595.2334,2704.9128,3100.551,2824.8862,2286.35
T000063,1987-01-31,2186.8528,2309.347,2573.2834,2343.2488,2381.2512,2276.5552,2111.1157,2374.9648,3016.6936,2732.563,1910.98
T000063,1987-02-28,2074.1196,2125.7915,2521.6233,2088.7852,2469.3513,2102.1096,2163.4702,2122.291,2906.1372,2467.2654,2053.16
T000063,1987-03-31,2164.6733,2069.1345,2519.8315,2054.1406,2354.4712,1992.548,1907.0835,2067.6057,2807.606,2451.2986,2127.1
T000063,1987-04-30,2241.3142,2124.5938,2252.106,2087.7944,2021.0166,1989.0911,2052.844,2235.5833,2710.7068,2415.0854,2337.54
T000063,1987-05-31,2420.0208,2286.5544,2300.3105,2136.8499,2312.2305,2194.9377,2071.8591,2353.9756,2653.753,2527.2078,2377.35
T000063,1987-06-30,2518.8354,2384.9517,2238.0237,2315.4565,2472.393,2426.2417,2225.476,2441.726,2616.1467,2628.345,2434.22
T000063,1987-07-31,2572.6738,2456.8403,2348.4438,2421.0962,2688.2415,2611.6023,2409.8374,2470.3433,2558.669,2644.0688,2621.91
T000063,1987-08-31,2620.471,2593.5122,2441.6477,2600.0286,2766.681,2643.2153,2505.7021,2547.999,2514.2773,2786.5686,2644.66
T000063,1987-09-30,2601.4395,2776.7898,2664.7747,2705.2302,2914.5496,2878.476,2783.6,2806.0781,2472.2273,2814.3362,3002.97
T000063,1987-10-31,2920.3618,2925.6096,2692.5652,2784.9202,2850.5093,2862.0103,2576.7322,2849.4536,2431.0205,2982.8994,2883.53
T000063,1987-11-30,2915.845,2780.1438,2498.75,2657.6453,2973.0042,2787.991,2404.5576,2687.7324,2436.763,2832.4119,2917.65
T000063,1987-12-31,2985.4583,2900.7627,2766.079,2707.464,2992.6917,2920.0066,2663.1738,2914.1804,2469.1729,2851.6536,3076.9
T000064,1986-11-30,10582.29,7638.3955,9121.969,7409.5684,6556.2095,7617.2744,8082.566,8165.6816,10507.449,9092.998,7017.43
T000064,1986-12-31,9087.371,7455.625,8189.52,6765.7354,5808.0586,7192.45,7457.5625,7827.033,10293.297,8774.613,8556.96
T000064,1987-01-31,9812.801,8502.848,8575.239,7971.7197,7569.9424,7847.5166,7262.993,8874.116,10012.263,9815.552,7879.84
T000064,1987-02-28,8917.564,8277.884,8059.036,8519.026,7514.118,8214.313,8651.138,8033.6743,9599.274,9469.09,7075.9
T000064,1987-03-31,8066.8926,6970.9434,7283.189,6716.1816,6527.8545,8125.9785,6121.4766,7248.907,8977.3,8534.354,7457.92
T000064,1987-04-30,7739.5747,7696.6626,8410.83,7681.0166,6962.944,7942.0117,7722.0713,7837.128,8729.804,8572.858,6032.53
T000064,1987-05-31,6670.1177,7198.99,7398.4,6247.415,7333.5693,7806.86,6468.074,6771.084,8044.1377,7509.6187,6213.18
T000064,1987-06-30,6171.2676,6050.87,5749.253,5538.5015,4998.7056,6692.5083,4868.2056,6266.0293,7438.6973,6811.4375,6698.51
T000064,1987-07-31,6625.5146,5133.6978,5768.306,4818.324,5284.36,4853.6934,2482.2075,5159.626,7154.6167,6955.7183,3381.89
T000064,1987-08-31,5349.172,5102.3477,6173.4062,3739.8286,5939.593,5640.537,4486.2666,5820.8555,6848.3857,5552.615,7142.71
T000064,1987-09-30,7141.8994,7004.2173,6117.325,6599.561,7381.8994,6661.413,6156.1157,6756.923,6813.197,7318.405,8897.22
T000064,1987-10-31,7613.5386,8609.451,7429.541,8081.6616,9456.573,8515.71,8570.768,8726.825,7006.392,8700.35,10963.8
T000064,1987-11-30,9712.543,10740.641,10399.757,9871.66,9711.998,10957.822,8657.893,11176.338,7384.0415,10730.68,9372.66
T000064,1987-12-31,9178.745,9595.209,10574.921,10440.79,8065.498,11614.258,10861.932,9798.187,7603.909,9403.226,12046.8
T000065,1986-07-31,9347.59,9324.047,9554.426,9567.654,9215.673,9648.031,9078.174,9307.737,8683.125,9626.7705,9012.45
T000065,1986-08-31,9277.589,8712.369,9035.9,8983.875,8833.309,8967.432,8480.177,8796.155,8677.696,8912.059,8850.42
T000065,1986-09-30,9145.405,8708.205,8844.335,8976.663,8936.066,9254.787,8595.379,8828.406,8726.15,8942.122,9099.42
T000065,1986-10-31,8860.254,8832.768,8830.355,8690.077,8776.371,8983.514,8253.016,8930.91,8773.902,9004.576,8689.3
T000065,1986-11-30,7693.9995,7033.0605,8315.906,8299.201,7647.0864,6889.457,7002.2104,6834.752,8814.874,8714.0205,7056.17
T000065,1986-12-31,9036.552,9094.572,8727.824,8015.7246,8921.474,9089.048,8437.595,9208.032,8861.355,8265.265,9292.57
T000065,1987-01-31,9746.852,9972.477,9588.572,9236.118,9476.01,9945.25,9281.638,9721.306,8939.379,9279.603,9527.84
T000065,1987-02-28,9672.379,9491.449,9469.288,9542.412,9466.499,9596.168,9047.32,9408.967,9029.61,9465.112,9743.88
T000065,1987-03-31,9618.722,10156.872,9923.814,9818.2705,9814.482,10193.329,9755.942,9951.58,9100.421,9835.965,10251.0
T000065,1987-04-30,9894.263,9985.69,10104.21,10048.153,9968.918,10312.567,9877.339,9851.88,9201.307,10128.007,10349.0
T000065,1987-05-31,10169.923,10013.564,9987.149,10154.633,9843.478,10288.361,9596.532,9856.802,9294.786,10302.867,9444.54
T000065,1987-06-30,10006.406,10311.644,9945.251,9893.541,10164.86,10076.685,9725.664,9688.96,9272.811,9706.964,10276.7
T000065,1987-07-31,10168.414,9779.785,10048.906,10019.631,9499.479,9901.417,9534.479,9841.895,9311.019,10178.197,9368.55
T000065,1987-08-31,9919.133,9315.344,9448.872,9509.251,9565.322,9357.664,8902.909,9296.982,9329.349,9369.268,8844.01
T000066,1983-05-31,22355.33,23130.68,17053.338,21085.883,20782.715,18063.906,18335.48,20456.31,14951.122,22931.674,30191.4
T000066,1983-06-30,29758.777,29296.738,24947.822,26105.816,26674.387,29352.277,24941.168,25037.45,16412.67,28692.242,28410.1
T000066,1983-07-31,29861.016,29579.498,28342.297,28477.537,29143.912,32421.031,27139.496,26872.266,17996.934,26903.303,28966.3
T000066,1983-08-31,29749.625,31086.473,29134.37,31601.059,29923.611,34227.04,29822.234,27071.48,19417.855,27788.707,25553.8
T000066,1983-09-30,24942.473,27370.695,26482.809,26012.383,25537.434,30909.898,26034.676,26192.54,20235.447,24603.857,21607.2
T000066,1983-10-31,19745.127,20722.988,22507.047,21286.004,22667.848,23897.273,18944.693,22187.941,20585.7,21555.424,16097.1
T000066,1983-11-30,13322.988,22350.006,23107.586,19005.602,21402.264,23799.71,19771.58,19410.697,21128.291,18744.703,25013.8
T000066,1983-12-31,24294.922,27186.73,27373.652,24198.688,24300.326,26805.908,22974.512,26048.824,22055.537,24015.492,21594.0
T000066,1984-01-31,20413.54,22322.545,24697.332,22969.348,22591.11,22312.223,18681.512,25108.734,22709.418,22008.684,21125.3
T000066,1984-02-29,20240.686,23229.848,23643.361,22050.928,22162.572,22498.152,20186.184,24003.654,22904.758,22225.955,23484.9
T000066,1984-03-31,22901.113,23876.1,23884.541,22552.43,21985.86,23673.648,22426.78,24267.316,23711.303,23817.709,23172.9
T000066,1984-04-30,23568.77,25127.492,26251.951,24668.494,27203.69,26346.918,25525.71,25153.492,24186.23,24808.555,21617.5
T000066,1984-05-31,23639.832,24485.64,25961.416,25880.37,27264.936,25680.537,24910.977,21319.434,23949.596,24236.715,27054.8
T000066,1984-06-30,26902.504,26765.145,26826.105,27117.938,27463.14,26232.578,26919.854,24915.553,23789.19,27626.27,25033.7
T000067,1983-05-31,573.1441,607.5821,646.61945,555.58954,574.7312,584.6057,543.076,588.5417,627.78784,627.94934,537.42
T000067,1983-06-30,565.6227,563.2609,557.2831,577.907,550.3053,577.6364,532.5232,576.713,613.5837,585.4881,560.5
T000067,1983-07-31,567.6041,573.1863,602.0642,572.55536,574.49786,577.18964,605.90906,624.2617,598.5771,581.47876,607.96
T000067,1983-08-31,573.9619,617.97925,598.3175,601.4757,547.647,620.31805,568.9604,578.00024,599.6853,627.0848,506.11
T000067,1983-09-30,550.7403,540.5936,527.52783,485.70575,522.24475,564.00385,434.71487,524.7416,573.2908,548.2019,567.84
T000067,1983-10-31,464.6261,491.20544,482.91144,508.02917,432.6957,452.962,414.74347,468.44586,568.13074,576.2446,454.68
T000067,1983-11-30,558.14233,494.30728,551.60016,470.6705,510.92365,549.8337,486.0865,543.2508,568.53796,530.7635,585.33
T000067,1983-12-31,567.2932,607.72,625.99677,594.3116,689.8652,689.41864,603.7876,632.9748,567.50006,592.30707,555.49
T000067,1984-01-31,538.15283,543.81116,540.91406,578.3404,613.3869,576.8492,552.37164,560.27496,559.16504,569.2524,487.6
T000067,1984-02-29,531.49414,553.39594,566.0231,507.80878,570.6865,565.23663,592.7005,589.6064,547.1135,523.21954,568.86
T000067,1984-03-31,556.81165,525.5661,543.5054,501.93478,503.82278,475.76196,381.41193,501.37537,544.24146,569.24,504.44
T000067,1984-04-30,519.64136,517.85443,523.66974,507.64343,500.5546,528.0441,471.80682,528.99664,541.34,529.4265,491.36
T000067,1984-05-31,516.2427,512.77954,551.0843,496.7223,488.6329,497.51755,471.75165,497.13983,534.41187,523.00183,482.9
T000067,1984-06-30,509.2091,511.38818,526.30054,511.6133,499.24167,528.8992,490.82086,502.89645,529.98083,511.541,644.76
T000068,1987-05-31,6413.434,6064.4507,5856.4746,5040.5137,6404.545,6259.789,5608.721,6311.0776,6241.57,5493.21,6724.67
T000068,1987-06-30,6383.969,6918.6562,6687.049,6454.278,7128.0376,7220.4844,6602.3027,6926.569,6286.006,6715.4404,7411.29
T000068,1987-07-31,6930.4863,6710.313,6337.422,6756.7383,7146.8213,6932.2617,6286.8174,6860.713,6345.739,7247.864,6269.87
T000068,1987-08-31,6513.073,6490.13,7062.306,6563.343,6648.928,6726.616,6524.581,6652.42,6343.958,6493.779,7023.74
T000068,1987-09-30,6993.437,6907.3877,7095.0454,6919.2236,6834.743,7058.1562,6601.805,6826.394,6460.816,6987.5674,6837.93
T000068,1987-10-31,7043.3467,6749.234,6988.6016,6820.6997,6427.2886,7188.3867,6587.769,7052.878,6499.8955,6838.424,6721.13
T000068,1987-11-30,7023.534,7254.425,7256.0757,6932.488,7029.0415,7290.2993,6623.353,7151.86,6467.3657,7073.0044,7174.16
T000068,1987-12-31,7195.481,7133.6343,7281.5195,7136.168,7069.539,7659.8994,6783.6196,7315.2114,6510.1216,7141.8047,7296.27
T000068,1988-01-31,7249.37,7121.0674,7431.341,7014.258,6909.213,7429.4204,6697.5703,7111.5635,6558.462,7095.71,6763.6
T000068,1988-02-29,7181.6157,7291.9917,7211.9746,7162.1807,7128.8506,7502.3037,7109.0054,7132.523,6634.8247,6958.041,7471.46
T000068,1988-03-31,6973.6826,7205.051,7130.221,7004.445,6761.673,7171.2983,6475.56,7367.432,6663.408,7312.1,7032.59
T000068,1988-04-30,7025.1533,4422.374,6042.446,6454.551,5104.5996,4343.238,4851.0396,4514.4565,6701.3555,6911.7065,4491.37
T000068,1988-05-31,6935.6978,7394.9146,6616.431,5699.2363,7250.821,7141.702,6474.8516,7024.348,6727.627,6036.9355,7699.75
T000068,1988-06-30,7456.2393,7872.6724,7775.871,7538.8066,7966.2793,8244.333,7412.737,7697.291,6850.472,7637.105,7480.31
T000069,1985-09-30,14175.281,14852.221,15438.862,16051.607,14279.111,17163.064,15882.752,14440.486,11462.636,16773.291,14773.9
T000069,1985-10-31,13265.917,14342.527,14919.619,14436.915,14501.277,15212.377,13865.404,13861.223,11640.454,14367.606,13414.7
T000069,1985-11-30,11491.586,11239.846,12734.258,12481.005,10666.563,11732.164,10624.161,9909.394,11899.417,13445.19,10538.6
