unique_id,ds,NBEATS,NLinear,KAN,MLP,DLinear,SeasonalNaive
T000083,2006-09-30,130588.2,111058.836,125502.31,91240.0,124384.01,160034.0
T000083,2006-12-31,126130.71,113600.84,122365.46,88954.91,134042.05,122720.0
T000083,2007-03-31,119583.36,98464.68,119779.16,93270.305,74748.69,86372.0
T000083,2007-06-30,133961.69,119358.36,121470.71,94335.586,82097.53,115414.0
T000084,2006-09-30,118424.125,90946.95,135797.64,114872.35,142498.47,140855.0
T000084,2006-12-31,126034.86,93476.38,137836.2,111612.38,137743.22,150254.0
T000084,2007-03-31,127998.016,97417.46,137589.7,117059.3,135730.12,153721.0
T000084,2007-06-30,123427.984,99421.086,136727.44,118106.85,133343.06,103539.0
T000085,2006-09-30,18387.451,16578.99,18262.916,12415.145,18172.578,18907.0
T000085,2006-12-31,19493.502,14852.26,18918.832,12051.393,19187.375,22210.0
T000085,2007-03-31,19287.277,16539.896,18296.43,12701.862,15595.191,15790.0
T000085,2007-06-30,19208.418,15507.758,18433.818,12828.831,16781.934,16885.0
T000086,2006-09-30,34888.0,32344.363,30092.732,15585.389,37656.875,23626.0
T000086,2006-12-31,41660.39,22566.379,33565.992,14399.054,47418.57,48929.0
T000086,2007-03-31,36984.543,32013.58,30524.617,16454.34,28985.918,19683.0
T000086,2007-06-30,39790.4,33257.04,30989.623,17382.105,24808.41,33155.0
T000087,2006-09-30,20122.035,17331.68,19321.602,12296.496,30200.133,18463.0
T000087,2006-12-31,22031.059,11932.336,21032.588,11744.398,29594.74,28828.0
T000087,2007-03-31,20076.262,17912.023,19493.744,12798.126,9117.584,14103.0
T000087,2007-06-30,21213.113,17131.014,19815.277,13183.848,14560.76,18208.0
T000088,2006-09-30,8393.826,6167.4663,7996.752,3812.4558,8908.898,6527.0
T000088,2006-12-31,10387.279,3992.9072,9001.37,3461.0994,11714.277,13475.0
T000088,2007-03-31,9036.993,7283.151,8138.558,4031.7034,3883.6094,6369.0
T000088,2007-06-30,9338.521,7576.8584,8323.601,4288.7896,2524.8228,7119.0
T000089,2006-09-30,16563.729,15122.6045,19439.488,14081.433,21471.34,24370.0
T000089,2006-12-31,16210.984,12465.808,18743.635,13847.826,17072.36,15968.0
T000089,2007-03-31,17094.047,11609.211,18610.994,14350.878,13293.305,19815.0
T000089,2007-06-30,17623.258,13383.589,18793.514,14431.291,16700.67,14742.0
T000090,2006-09-30,9021.319,8531.023,7389.219,5657.2104,8681.87,6418.0
T000090,2006-12-31,9397.556,9699.206,7316.5205,5507.3477,8434.635,7286.0
T000090,2007-03-31,8908.713,8261.005,7342.936,5747.6826,4284.368,5902.0
T000090,2007-06-30,10090.534,9174.446,7348.194,5876.5684,6126.3086,9734.0
T000091,2006-09-30,39499.633,30079.346,40021.242,31615.178,32695.768,36588.0
T000091,2006-12-31,43410.477,37101.414,41092.37,31054.89,32378.395,45866.0
T000091,2007-03-31,44507.805,25431.895,40670.598,32159.152,47085.508,43572.0
T000091,2007-06-30,43440.008,28715.264,40516.266,32412.66,39379.65,36746.0
T000092,2006-09-30,32687.123,21923.35,32336.414,19733.973,25628.865,28299.0
T000092,2006-12-31,36110.32,31282.35,32694.264,18841.191,22499.203,33818.0
T000092,2007-03-31,38869.516,20191.055,33155.426,20422.676,27410.555,39997.0
T000092,2007-06-30,36885.906,22795.209,32764.97,20801.531,26287.176,29627.0
T000093,2006-09-30,15594.345,13160.35,11733.175,7041.499,10636.349,8785.0
T000093,2006-12-31,15931.732,18602.84,11661.465,6830.369,9301.075,11940.0
T000093,2007-03-31,15630.877,11713.025,11666.208,7234.8945,5649.2783,9358.0
T000093,2007-06-30,17616.316,13270.1045,11669.945,7373.9893,7696.4893,16582.0
T000094,2006-09-30,47503.46,42785.266,48771.977,35672.875,42210.973,41219.0
T000094,2006-12-31,52343.01,45206.348,49418.285,34672.9,44118.746,51541.0
T000094,2007-03-31,55121.04,43109.48,50094.06,36445.727,55140.773,61022.0
T000094,2007-06-30,52218.57,39929.25,49476.637,36829.44,48374.516,45287.0
T000095,2006-09-30,9971.4795,7389.6514,12158.733,2186.9668,12515.322,8087.0
T000095,2006-12-31,12748.2295,7324.2793,12680.1455,1479.7778,12255.213,14731.0
T000095,2007-03-31,14193.8955,8411.669,13061.535,2669.316,8419.324,19960.0
T000095,2007-06-30,12501.467,6212.644,12636.95,2921.7163,5924.8916,8584.0
T000096,2006-09-30,68936.14,48486.543,87602.43,24006.71,98474.836,69170.0
T000096,2006-12-31,87883.6,35646.516,94421.12,18830.746,104353.67,124911.0
T000096,2007-03-31,91522.484,57578.5,92803.72,27262.625,61445.33,120163.0
T000096,2007-06-30,81994.54,43211.68,91113.96,29027.574,47834.656,55420.0
T000097,2006-09-30,19531.25,14867.704,23929.275,13793.4795,21499.441,23386.0
T000097,2006-12-31,22696.266,8638.075,25310.102,12705.814,24471.223,31885.0
T000097,2007-03-31,22734.127,17082.367,24695.033,14553.351,29344.87,28481.0
T000097,2007-06-30,20969.057,16128.377,24521.623,14921.332,24441.166,15066.0
T000098,2006-09-30,50194.277,35741.72,61948.906,27345.506,58584.75,61639.0
T000098,2006-12-31,58594.08,22166.7,65986.76,24151.707,65216.867,85729.0
T000098,2007-03-31,57660.184,40207.246,63697.676,29590.803,59072.926,70680.0
T000098,2007-06-30,53519.184,38233.867,63548.746,30447.473,47411.21,37708.0
T000099,2006-09-30,30273.844,24995.596,32483.012,22653.941,30496.188,35317.0
T000099,2006-12-31,31873.838,23063.11,32807.277,21732.219,29420.316,35657.0
T000099,2007-03-31,31688.934,26068.416,32384.896,23312.883,28519.793,32673.0
T000099,2007-06-30,30876.064,26858.248,32458.217,23579.166,29835.033,26161.0
T000100,2006-09-30,664704.7,548240.56,713479.1,509860.06,710492.7,711690.0
T000100,2006-12-31,717228.25,514914.53,735817.75,493386.0,725723.2,845748.0
T000100,2007-03-31,713124.0,542989.3,721706.9,520821.0,547668.3,747661.0
T000100,2007-06-30,691822.0,557362.1,721929.56,526041.0,534625.1,589977.0
T000101,2006-09-30,75308.39,64703.008,69962.11,59692.76,69761.05,75349.0
T000101,2006-12-31,78230.93,66376.586,71699.86,58706.75,80234.055,82003.0
T000101,2007-03-31,73920.89,59248.305,69746.266,60547.125,49016.4,53356.0
T000101,2007-06-30,79018.516,66964.94,70071.25,61064.82,46728.92,70030.0
T000102,2006-09-30,7562.4834,5798.95,8015.8096,6473.916,7582.0796,8524.0
T000102,2006-12-31,8169.79,5114.7393,8150.1323,6217.4434,8731.973,9005.0
T000102,2007-03-31,8107.015,6107.042,8041.912,6613.943,9407.49,8279.0
T000102,2007-06-30,7826.8726,6666.8867,8042.006,6686.633,8843.6455,6399.0
T000103,2006-09-30,10719.066,9440.61,9848.9795,7861.6763,9569.182,9198.0
T000103,2006-12-31,10910.744,10465.479,10033.771,7792.8174,9377.945,10854.0
T000103,2007-03-31,10749.08,8611.435,9873.739,7944.602,7617.4263,9340.0
T000103,2007-06-30,11293.328,8990.496,9887.9,7982.1084,7548.1636,10275.0
T000104,2006-09-30,9186.446,8751.747,8432.056,6914.6416,8281.772,7567.0
T000104,2006-12-31,9992.446,8522.675,8757.34,6799.4927,9739.146,10192.0
T000104,2007-03-31,9515.571,8269.906,8472.357,7016.2427,7481.205,7385.0
T000104,2007-06-30,9912.82,8437.348,8502.573,7091.264,6775.714,9053.0
T000105,2006-09-30,7742.7305,6332.9194,7177.1323,5578.4014,7609.2334,7017.0
T000105,2006-12-31,8479.382,5824.537,7550.1743,5436.8604,8556.694,9268.0
T000105,2007-03-31,7944.8286,5920.5176,7214.6675,5684.043,6364.32,5806.0
T000105,2007-06-30,8189.349,6780.77,7276.6,5788.599,6271.745,7116.0
T000106,2006-09-30,3565.126,3150.5403,3614.033,2572.4844,3745.2559,3255.0
T000106,2006-12-31,3952.859,2783.3762,3890.032,2507.4744,4378.9595,5127.0
T000106,2007-03-31,3678.1763,3176.6108,3652.058,2615.0708,2636.1028,3143.0
T000106,2007-06-30,3812.3247,3163.5693,3703.686,2662.9226,1964.3596,3341.0
T000107,2006-09-30,2363.164,2308.495,2567.975,2245.2307,2917.4023,2927.0
T000107,2006-12-31,2354.4946,1982.7617,2522.9514,2224.7761,2715.6565,2430.0
T000107,2007-03-31,2383.4978,2119.6917,2505.8142,2266.714,2240.2542,2511.0
T000107,2007-06-30,2432.998,2040.895,2521.9233,2276.981,2564.8347,2200.0
T000108,2006-09-30,3322.6084,3121.5886,2926.5342,2331.6082,2875.5603,2713.0
T000108,2006-12-31,3406.025,3487.6448,3038.5312,2298.7048,3209.4082,3576.0
T000108,2007-03-31,3296.1345,2880.443,2938.2837,2364.8296,2312.524,2156.0
T000108,2007-06-30,3615.6653,3008.9104,2940.2446,2387.1653,2223.769,3403.0
T000109,2006-09-30,5119.316,4206.42,5542.132,4613.176,5555.198,5475.0
T000109,2006-12-31,5477.4116,3980.1978,5721.8296,4499.0234,6076.825,6582.0
T000109,2007-03-31,5508.9053,4184.171,5629.046,4690.44,5600.8057,6005.0
T000109,2007-06-30,5340.7783,4261.6436,5616.175,4733.5107,4766.6885,4484.0
T000110,2006-09-30,8952.344,6832.9517,8465.041,5152.4014,7160.792,8064.0
T000110,2006-12-31,9377.48,8439.102,8634.062,4992.9033,6645.087,9380.0
T000110,2007-03-31,9342.856,6398.753,8514.502,5266.6846,5391.2188,8556.0
T000110,2007-06-30,9468.498,6894.2275,8528.701,5326.807,5624.388,8167.0
T000111,2006-09-30,12944.218,10024.223,10325.94,6482.4453,8632.723,8262.0
T000111,2006-12-31,13591.252,13547.65,10561.884,6317.8164,8219.863,11857.0
T000111,2007-03-31,13260.448,9043.637,10345.998,6619.6313,4954.021,8916.0
T000111,2007-06-30,14190.4,10155.643,10341.205,6713.378,5801.5225,12576.0
T000112,2006-09-30,24130.55,20970.047,22845.928,18351.598,21263.635,21004.0
T000112,2006-12-31,25846.36,22320.7,23857.486,18020.533,24322.246,28325.0
T000112,2007-03-31,24969.46,20091.596,22983.229,18611.652,21227.059,20761.0
T000112,2007-06-30,25415.266,21055.08,23154.637,18801.145,17919.129,22799.0
T000113,2006-09-30,6898.666,5057.417,7395.509,3069.6392,7524.0386,5714.0
T000113,2006-12-31,8214.574,4306.662,7937.755,2755.189,8629.945,10348.0
T000113,2007-03-31,8197.764,5408.003,7696.1157,3263.4001,4981.395,8938.0
T000113,2007-06-30,7751.7163,4849.776,7638.573,3402.3477,4133.2324,5881.0
T000114,2006-09-30,51513.72,35626.695,59146.14,9930.561,65567.984,40627.0
T000114,2006-12-31,66122.81,26927.158,64764.426,6122.168,73493.93,89779.0
T000114,2007-03-31,67270.75,41472.535,62555.453,12064.844,29479.113,77791.0
T000114,2007-06-30,61366.688,33605.6,61740.21,13620.455,19975.057,42493.0
T000115,2006-09-30,4228.1655,3178.6377,4738.333,2443.0444,4505.4707,4413.0
T000115,2006-12-31,5058.5293,2040.6072,5017.1904,2209.5845,5313.8804,6313.0
T000115,2007-03-31,5108.651,3371.688,4878.9023,2589.8667,5135.096,5451.0
T000115,2007-06-30,4714.6895,3176.9502,4859.6226,2654.5063,4629.489,3394.0
T000116,2006-09-30,19674.188,14164.891,21817.812,6252.177,22926.8,17587.0
T000116,2006-12-31,24321.504,7705.827,24114.818,4948.9346,27593.98,34433.0
T000116,2007-03-31,23636.684,16307.93,22614.262,7057.0723,14058.606,24259.0
T000116,2007-06-30,22042.857,14934.895,22724.922,7545.7354,11487.76,15381.0
T000117,2006-09-30,18287.322,14917.463,17576.104,10996.204,17278.418,16047.0
T000117,2006-12-31,20127.93,12764.595,18868.193,10536.051,19741.076,24688.0
T000117,2007-03-31,19069.428,15504.818,17750.209,11302.693,12090.401,15292.0
T000117,2007-06-30,19043.355,15565.638,17995.354,11535.91,11945.194,16184.0
T000118,2006-09-30,271370.03,220772.95,270884.97,178258.11,257924.94,243743.0
T000118,2006-12-31,301860.56,207262.1,286180.06,171246.34,295432.03,354160.0
T000118,2007-03-31,293891.66,218869.97,274326.06,182973.47,221827.23,267945.0
T000118,2007-06-30,288598.22,222019.92,276393.03,186038.47,195144.61,243176.0
T000119,2006-09-30,54914.508,48045.832,50931.418,40194.69,48593.63,56181.0
T000119,2006-12-31,52970.992,58495.07,50142.34,39734.664,45224.28,47207.0
T000119,2007-03-31,52665.266,44675.023,50036.484,40547.363,32934.54,44366.0
T000119,2007-06-30,57213.406,50847.977,50202.79,40721.633,36828.938,52830.0
T000120,2006-09-30,10389.276,9082.055,10823.838,8724.301,11340.557,11280.0
T000120,2006-12-31,10405.715,9767.431,10778.709,8611.359,9541.951,10629.0
T000120,2007-03-31,10465.139,8964.176,10800.794,8832.23,7742.9043,11357.0
T000120,2007-06-30,10662.503,9019.222,10793.125,8877.43,9226.157,9877.0
T000121,2006-09-30,5253.285,4630.4053,5383.0146,3932.1438,4750.1885,5679.0
T000121,2006-12-31,5337.433,4966.6274,5348.752,3877.9927,4189.645,5252.0
T000121,2007-03-31,5303.313,4235.954,5347.027,3982.543,4389.0728,5519.0
T000121,2007-06-30,5424.931,4773.8276,5351.845,4002.4941,4245.886,4941.0
T000122,2006-09-30,13975.121,11989.416,12992.837,8654.399,10788.803,13565.0
T000122,2006-12-31,13824.854,14671.805,12886.006,8516.668,9212.0,11688.0
T000122,2007-03-31,14177.902,10439.98,12904.014,8768.921,8577.66,12865.0
T000122,2007-06-30,14958.974,12126.097,12917.526,8839.22,9317.665,13499.0
T000123,2006-09-30,4207.9873,3689.9067,4071.5925,3576.528,4256.17,4345.0
T000123,2006-12-31,4082.7695,4755.3477,4026.448,3553.2207,3543.1597,3555.0
T000123,2007-03-31,4113.538,3389.0034,4028.9055,3604.7795,2941.4626,4026.0
T000123,2007-06-30,4492.2017,3686.5288,4036.0066,3614.252,3394.9304,4199.0
T000124,2006-09-30,2368.0735,2242.5525,2575.6277,2152.3286,2663.6443,2756.0
T000124,2006-12-31,2338.0635,2342.6626,2583.83,2126.3633,2559.969,2713.0
T000124,2007-03-31,2333.839,2219.0342,2561.738,2181.3074,2040.6694,2551.0
T000124,2007-06-30,2432.4358,2132.084,2568.3223,2192.0576,2072.5266,2247.0
T000125,2006-09-30,1497.707,1263.6183,1454.4222,1181.7662,1351.5308,1661.0
T000125,2006-12-31,1488.5602,1317.0104,1425.7517,1169.7135,1082.4612,1342.0
T000125,2007-03-31,1464.7908,1097.9526,1415.7301,1198.5575,1149.9517,1271.0
T000125,2007-06-30,1550.455,1330.1034,1425.7861,1206.1151,1397.5176,1420.0
T000126,2006-09-30,3625.086,3176.7004,3473.6047,2581.0552,3152.328,3836.0
T000126,2006-12-31,3459.3806,4173.218,3424.3774,2530.8662,2833.5278,3280.0
T000126,2007-03-31,3462.3276,2799.3677,3409.2007,2631.8289,2736.9807,3076.0
T000126,2007-06-30,3852.313,3349.692,3424.2861,2647.124,2195.7144,3490.0
T000127,2006-09-30,3443.0088,3367.2737,3794.4233,3125.6917,3740.9385,3726.0
T000127,2006-12-31,3689.644,2745.9614,3847.6882,3067.4895,4151.459,4109.0
T000127,2007-03-31,3675.4463,3243.6753,3857.4673,3183.336,3171.4841,4318.0
T000127,2007-06-30,3661.8386,2955.6328,3828.2854,3205.563,2785.0264,3217.0
T000128,2006-09-30,17383.266,10892.974,16288.018,7964.323,14733.878,12934.0
T000128,2006-12-31,19312.703,14794.51,17479.857,7426.8022,14230.9,22696.0
T000128,2007-03-31,18954.355,11146.86,16583.947,8346.682,8997.106,16358.0
T000128,2007-06-30,18848.83,11616.284,16705.664,8546.22,9523.49,15228.0
T000129,2006-09-30,9529.387,7446.7764,8840.332,5188.3,7118.167,9313.0
T000129,2006-12-31,9464.951,10221.669,8775.931,5046.758,6105.4995,8585.0
T000129,2007-03-31,9505.026,6481.5625,8759.864,5318.002,3476.4363,8252.0
T000129,2007-06-30,10220.287,7657.7876,8776.686,5361.046,3898.7048,8938.0
T000130,2006-09-30,24954.084,22632.05,24496.982,20774.66,24371.105,26697.0
T000130,2006-12-31,24668.254,24903.986,24174.564,20624.69,19963.248,21477.0
T000130,2007-03-31,25259.52,21024.146,24134.158,20911.035,19898.078,24259.0
T000130,2007-06-30,25732.125,22831.824,24207.996,20956.934,23425.18,24276.0
T000131,2006-09-30,3126.9033,2933.3066,3310.6003,2613.286,2913.963,3457.0
T000131,2006-12-31,3277.9512,3010.095,3298.9573,2577.5315,2773.76,3279.0
T000131,2007-03-31,3295.698,2567.3362,3303.5264,2650.1077,3283.894,3467.0
T000131,2007-06-30,3302.6123,2854.0254,3301.6152,2664.4492,2832.2317,2995.0
T000132,2006-09-30,11750.81,9994.576,12769.608,9002.264,12527.418,12095.0
T000132,2006-12-31,12414.859,11154.611,12908.618,8773.49,10984.247,13478.0
T000132,2007-03-31,12954.229,10081.515,13032.321,9174.693,10712.718,15173.0
T000132,2007-06-30,12473.9375,9828.566,12906.972,9246.384,10377.1455,11093.0
T000133,2006-09-30,3995.2554,3370.4138,4168.6875,2923.1763,4051.1794,4271.0
T000133,2006-12-31,4120.815,3760.9365,4173.6143,2850.231,3534.6165,4212.0
T000133,2007-03-31,4207.387,3202.6912,4195.872,2982.0513,2500.7827,4606.0
T000133,2007-06-30,4168.953,3262.2026,4178.283,3008.0222,2662.422,3637.0
T000134,2006-09-30,12383.193,11157.232,13661.124,9859.923,12712.451,13899.0
T000134,2006-12-31,12859.489,10897.575,13956.953,9659.59,11414.164,15471.0
T000134,2007-03-31,12771.241,10428.646,13797.795,10043.542,11598.248,14481.0
T000134,2007-06-30,12848.401,10676.088,13771.584,10132.585,10805.96,11361.0
T000135,2006-09-30,14047.861,11841.338,13161.255,8482.311,11662.267,14252.0
T000135,2006-12-31,13654.213,14696.088,13004.383,8311.81,9431.247,12442.0
T000135,2007-03-31,13570.652,10679.522,12967.714,8649.598,6774.6514,11975.0
T000135,2007-06-30,14789.963,12267.981,13010.601,8704.742,8063.7334,13325.0
T000136,2006-09-30,197026.5,168826.11,192461.1,152605.72,176308.47,199947.0
T000136,2006-12-31,197050.06,197003.28,191688.02,150984.28,157833.0,191415.0
T000136,2007-03-31,197672.6,157044.8,191139.2,153994.7,146046.4,187920.0
T000136,2007-06-30,203751.83,171933.48,191551.31,154541.6,153365.81,186573.0
T000137,2006-09-30,33071.87,30660.691,31570.514,24520.094,28977.982,34069.0
T000137,2006-12-31,32636.043,32714.23,31304.736,24140.518,28108.105,30978.0
T000137,2007-03-31,31783.291,31614.383,31168.05,24862.117,30337.703,28229.0
T000137,2007-06-30,33668.254,32796.26,31264.71,24996.037,31232.895,31690.0
T000138,2006-09-30,14261.254,17706.145,12963.339,11380.969,35903.414,15583.0
T000138,2006-12-31,15348.055,-2430.5117,12598.831,10865.598,30240.38,10197.0
T000138,2007-03-31,16005.6,30544.803,12748.295,11709.017,1658.3076,15830.0
T000138,2007-06-30,17168.281,17581.45,12726.839,11838.047,22239.473,9105.0
T000139,2006-09-30,5003.49,3911.6301,6069.805,1641.2361,7509.8984,7483.0
T000139,2006-12-31,5194.224,4074.415,5855.2017,1261.3396,5095.4077,3226.0
T000139,2007-03-31,6287.9326,5582.8545,6080.99,1866.7734,6573.0117,9314.0
T000139,2007-06-30,5851.349,4728.64,5999.6416,1922.6765,7914.82,3908.0
T000140,2006-09-30,9512.936,8707.551,9894.179,6357.127,10449.953,8813.0
T000140,2006-12-31,10824.964,4151.828,10093.629,5954.009,11004.841,10911.0
T000140,2007-03-31,11222.3955,12434.699,10238.356,6592.337,18554.785,12924.0
T000140,2007-06-30,10758.628,11116.219,10077.025,6690.6104,18120.803,7952.0
T000141,2006-09-30,4517.353,4093.8757,6808.733,3063.0425,8572.198,7442.0
T000141,2006-12-31,4971.49,2952.4077,6668.141,2643.0042,7757.9507,4841.0
T000141,2007-03-31,6553.1978,5761.981,7071.1387,3339.6418,9855.604,11844.0
T000141,2007-06-30,5651.421,4075.1035,6880.8633,3411.5425,9223.825,3478.0
T000142,2006-09-30,5164.843,4760.198,5842.3086,3909.8372,7759.811,6636.0
T000142,2006-12-31,5367.6143,3221.2878,5726.4214,3632.6545,6792.997,4582.0
T000142,2007-03-31,6112.4883,6281.058,5856.6445,4076.622,7599.9473,7719.0
T000142,2007-06-30,5749.867,5170.6504,5808.1787,4099.892,8872.072,4259.0
T000143,2006-09-30,2337.0098,2556.1846,3010.3489,2503.0552,4949.3535,3973.0
T000143,2006-12-31,2497.7676,1047.1543,2871.4292,2345.0317,3807.6807,1468.0
T000143,2007-03-31,3015.649,3796.0881,2962.412,2600.8184,4805.7217,4463.0
T000143,2007-06-30,2842.717,2795.6816,2936.5513,2629.809,6494.637,1777.0
T000144,2006-09-30,4836.0083,4905.0317,4960.2773,3957.9924,6277.6953,5104.0
T000144,2006-12-31,4778.12,4880.347,4911.9644,3809.5654,5729.5146,3626.0
T000144,2007-03-31,5580.818,5753.8706,5035.8755,4042.9863,6386.331,6548.0
T000144,2007-06-30,5482.0894,5029.9277,4986.0024,4068.6416,6871.659,4687.0
T000145,2006-09-30,9893.938,8561.652,10372.532,6505.1943,9469.27,9931.0
T000145,2006-12-31,10663.511,9502.392,10299.48,6171.9062,8249.8955,8005.0
T000145,2007-03-31,12162.242,9500.198,10689.224,6696.2373,11215.453,15015.0
T000145,2007-06-30,11242.695,9112.936,10516.848,6797.9883,11164.529,9259.0
T000146,2006-09-30,10474.963,5644.2544,14808.683,2230.1396,15549.023,17464.0
T000146,2006-12-31,11667.069,9949.913,14366.984,1208.0391,12245.59,9268.0
T000146,2007-03-31,14979.849,7464.854,15089.96,2838.8716,8347.141,24432.0
T000146,2007-06-30,13151.885,6410.289,14789.959,3100.9575,9651.133,7977.0
T000147,2006-09-30,10356.046,8846.0205,10634.354,7610.8223,11262.972,9641.0
T000147,2006-12-31,10742.827,10902.269,10607.997,7388.12,8705.833,8892.0
T000147,2007-03-31,11818.458,10185.147,10939.328,7758.7275,9249.445,14580.0
T000147,2007-06-30,11415.995,8848.89,10799.482,7855.3555,11120.021,10230.0
T000148,2006-09-30,17961.309,16895.133,16267.25,13930.3125,27238.086,18805.0
T000148,2006-12-31,16745.256,17042.807,15874.82,13624.776,21568.379,9943.0
T000148,2007-03-31,17693.125,20916.271,15965.988,14248.795,12978.109,17566.0
T000148,2007-06-30,19452.947,18417.467,15998.057,14472.726,22384.158,17503.0
T000149,2006-09-30,2119.298,1983.7456,2670.8367,1286.9939,3344.5488,2448.0
T000149,2006-12-31,2419.8772,1646.0621,2644.2053,1115.673,3068.259,1878.0
T000149,2007-03-31,2992.9338,2895.6816,2834.294,1393.1287,3577.9663,4911.0
T000149,2007-06-30,2621.6912,2058.9854,2742.562,1420.7808,3685.7678,1810.0
T000150,2006-09-30,9806.906,8664.354,9189.722,6802.3896,15679.346,9249.0
T000150,2006-12-31,11642.637,-722.7578,9182.016,6156.55,17088.852,8885.0
T000150,2007-03-31,11652.828,13661.713,9377.309,7219.9097,16965.281,11806.0
T000150,2007-06-30,11431.684,12280.6875,9267.002,7396.936,20164.773,7205.0
T000151,2006-09-30,3293.6035,2671.2803,3898.1511,2879.0684,5088.986,4816.0
T000151,2006-12-31,3514.3193,493.7539,3776.4343,2630.1519,5134.14,2989.0
T000151,2007-03-31,3715.5774,3928.4521,3850.774,3029.0137,6535.6772,5160.0
T000151,2007-06-30,3537.5244,3638.7588,3830.8298,3080.7236,7264.577,2288.0
T000152,2006-09-30,11983.584,9534.227,13442.874,10087.711,17937.873,15156.0
T000152,2006-12-31,13054.14,1835.2988,13345.366,9227.488,19059.682,13159.0
T000152,2007-03-31,13595.447,14526.678,13477.968,10549.033,23724.273,16415.0
T000152,2007-06-30,12877.602,13397.721,13395.039,10667.031,26936.246,8793.0
T000153,2006-09-30,15554.225,14338.625,16475.467,13326.406,19094.764,16846.0
T000153,2006-12-31,16126.548,12365.069,16348.63,12865.917,18533.693,14309.0
T000153,2007-03-31,17093.805,17112.436,16724.297,13604.555,17262.38,20986.0
T000153,2007-06-30,16359.915,15564.837,16553.668,13655.682,19390.799,14150.0
T000154,2006-09-30,168149.08,157469.78,178914.45,150957.47,221356.98,193459.0
T000154,2006-12-31,175079.72,114556.75,176487.62,145260.2,200882.31,147157.0
T000154,2007-03-31,187634.6,203004.28,180126.69,154212.25,220419.02,227742.0
T000154,2007-06-30,180689.97,175056.56,178664.23,154947.08,263417.25,146071.0
T000155,2006-09-30,2621.0137,2358.8193,2170.5527,1639.1926,2479.105,2000.0
T000155,2006-12-31,2784.4575,1910.009,2335.956,1599.3562,3178.1187,3100.0
T000155,2007-03-31,2598.197,2366.8281,2188.2944,1670.7799,1832.6635,1300.0
T000155,2007-06-30,2777.4688,2383.2544,2201.8035,1706.074,1881.0986,2500.0
T000156,2006-09-30,54221.39,44942.785,50470.0,38805.4,44742.83,55800.0
T000156,2006-12-31,54604.547,53028.797,50458.39,38136.207,45116.477,53000.0
T000156,2007-03-31,53104.387,38884.79,49844.4,39346.562,39477.098,41100.0
T000156,2007-06-30,56874.46,45253.496,50046.625,39590.945,39239.598,50200.0
T000157,2006-09-30,2357.4146,1933.9453,2126.193,1284.781,1907.214,2200.0
T000157,2006-12-31,2445.5908,2400.6003,2220.0383,1246.2002,2055.8433,2700.0
T000157,2007-03-31,2323.6711,1706.0593,2129.9065,1322.9436,911.1457,1400.0
T000157,2007-06-30,2629.1838,1905.9723,2138.663,1340.833,933.0717,2300.0
T000158,2006-09-30,3890.6448,3780.1548,3750.8625,3349.9648,4615.5596,4400.0
T000158,2006-12-31,3816.8772,2927.9429,3756.9644,3288.6643,4799.272,4100.0
T000158,2007-03-31,3488.7336,4138.9385,3675.1492,3419.1692,3770.463,2700.0
T000158,2007-06-30,4025.0525,4253.7227,3704.2632,3466.688,4211.0566,3600.0
T000159,2006-09-30,199973.58,164354.89,206529.8,168422.94,209935.02,202800.0
T000159,2006-12-31,212393.78,174616.02,211037.22,164576.97,217979.69,232100.0
T000159,2007-03-31,213186.0,161885.61,208967.38,171272.62,150134.56,220200.0
T000159,2007-06-30,209523.72,165153.56,208491.02,172478.0,141610.38,181200.0
T000160,2006-09-30,5558.219,5100.3545,4912.5044,4341.142,6495.0903,4300.0
T000160,2006-12-31,6054.426,3953.6162,5077.027,4207.3003,6860.502,5800.0
T000160,2007-03-31,5960.136,5961.1353,4937.0312,4452.784,6212.4185,4600.0
T000160,2007-06-30,6028.9907,5757.52,4950.8647,4530.7144,6556.8296,5200.0
T000161,2006-09-30,12202.852,10763.728,10912.392,8122.6924,9978.435,11600.0
T000161,2006-12-31,11954.771,12922.304,10802.671,8021.7217,9063.352,10600.0
T000161,2007-03-31,11920.512,9744.803,10802.867,8198.427,7261.9746,9100.0
T000161,2007-06-30,12701.713,10933.433,10810.965,8249.757,8262.091,11900.0
T000162,2006-09-30,5482.1807,3992.5122,4515.3794,1596.8231,3652.4702,4600.0
T000162,2006-12-31,5697.797,5391.511,4524.796,1460.2675,2912.8408,4700.0
T000162,2007-03-31,5481.3833,3556.4448,4498.4756,1694.5615,711.07227,3600.0
T000162,2007-06-30,5891.9424,4395.086,4494.1216,1732.8269,1769.4392,5100.0
T000163,2006-09-30,3013.7036,2175.5059,2196.9597,1114.9243,2320.6624,1500.0
T000163,2006-12-31,3222.9744,2482.1738,2416.7441,1044.8417,2391.576,3400.0
T000163,2007-03-31,2974.2231,2224.84,2224.072,1180.7488,451.77942,1400.0
T000163,2007-06-30,3253.8906,2357.0933,2237.9648,1223.1421,917.9865,2800.0
T000164,2006-09-30,9336.833,8260.076,9604.442,6776.9453,9741.147,10800.0
T000164,2006-12-31,9459.117,7534.6514,9639.683,6602.6934,9849.579,10400.0
T000164,2007-03-31,9108.992,7989.7563,9468.631,6899.3286,7339.09,8600.0
T000164,2007-06-30,9522.616,8560.018,9540.418,6961.34,7433.9775,8300.0
