unique_id,ds,NBEATS,NLinear,KAN,MLP,DLinear,SeasonalNaive
T000071,2006-08-31,85135.586,72100.51,88733.76,85161.34,64037.06,72521.0
T000071,2006-09-30,82596.77,56317.04,90082.79,84464.71,61227.812,84712.0
T000071,2006-10-31,88738.84,63076.645,91530.74,85234.49,164297.84,87950.0
T000071,2006-11-30,89442.2,66140.91,97261.89,86357.875,83874.85,90511.0
T000071,2006-12-31,87966.44,60704.234,95359.11,85485.16,198719.78,175699.0
T000071,2007-01-31,92523.62,85911.87,94255.836,84927.77,161727.84,83712.0
T000071,2007-02-28,92110.29,78468.63,91905.86,84669.47,73938.3,85694.0
T000071,2007-03-31,91496.266,54232.492,94853.84,84905.46,159013.34,98539.0
T000071,2007-04-30,92989.836,90290.516,88691.23,83516.32,60660.14,101889.0
T000071,2007-05-31,83986.99,44300.168,84278.6,85180.22,39083.766,63728.0
T000071,2007-06-30,90220.01,45703.906,89496.445,84020.79,82408.58,77559.0
T000072,2006-07-31,18225.89,17500.45,16950.965,15762.671,13606.522,18697.0
T000072,2006-08-31,19088.209,16675.441,17150.445,16115.05,19447.088,19763.0
T000072,2006-09-30,18352.256,17501.857,16978.096,16039.888,17497.816,17721.0
T000072,2006-10-31,17511.984,19269.496,16828.453,16119.096,14101.914,18171.0
T000072,2006-11-30,17641.45,19612.707,16700.604,16247.733,9170.272,18455.0
T000072,2006-12-31,15624.85,17197.299,16926.86,16157.837,5147.54,10581.0
T000072,2007-01-31,16836.031,17614.742,16575.604,16050.385,6682.997,10331.0
T000072,2007-02-28,17497.463,17114.348,16783.793,16014.109,15512.669,16631.0
T000072,2007-03-31,17193.857,14704.266,16856.67,16040.288,6741.7715,17404.0
T000072,2007-04-30,17971.605,19637.87,16781.252,15953.03,16543.129,15059.0
T000072,2007-05-31,18235.195,19562.568,17066.084,16137.204,18714.68,20113.0
T000072,2007-06-30,18043.52,20331.646,16625.186,15964.365,15452.846,17658.0
T000073,2006-07-31,4403.797,4030.5522,3618.0352,3404.772,4395.4453,3736.0
T000073,2006-08-31,4448.7993,4096.2925,3557.466,3498.4548,2700.7866,3575.0
T000073,2006-09-30,4267.7563,3497.7222,3630.4346,3481.1553,2963.3494,3969.0
T000073,2006-10-31,4336.4673,4094.8525,3623.0295,3495.0862,4350.777,3569.0
T000073,2006-11-30,4329.159,4822.948,3555.0405,3531.1,2231.5146,4441.0
T000073,2006-12-31,4113.0425,3388.3342,3640.6895,3511.2095,3244.2927,2619.0
T000073,2007-01-31,4278.8853,4148.9297,3587.7014,3481.0984,3169.382,4038.0
T000073,2007-02-28,4323.9927,4129.8105,3660.5679,3467.8257,2507.8623,3949.0
T000073,2007-03-31,4251.477,3895.7925,3573.2358,3475.7146,3702.7021,3370.0
T000073,2007-04-30,4311.2734,5402.831,3615.664,3460.6687,1829.0404,3216.0
T000073,2007-05-31,4346.1943,5022.4375,3646.8374,3504.432,2748.9863,2453.0
T000073,2007-06-30,4387.6914,4713.795,3552.9048,3459.763,2328.7268,4208.0
T000074,2006-07-31,1874.6709,1763.9518,1834.2294,1531.9249,1742.3661,1617.0
T000074,2006-08-31,2008.1844,1524.3611,1773.5919,1573.9314,1578.6307,1929.0
T000074,2006-09-30,1884.3752,1569.1511,1818.6445,1566.642,1505.2397,2133.0
T000074,2006-10-31,1874.8916,1981.6326,1833.5345,1572.9862,2047.8137,1577.0
T000074,2006-11-30,1926.312,2188.8086,1743.1981,1588.2659,1140.3962,2378.0
T000074,2006-12-31,1720.9202,1640.7179,1794.8438,1580.8541,1209.114,1297.0
T000074,2007-01-31,1817.8666,1870.2008,1814.9602,1565.9918,1302.0753,1287.0
T000074,2007-02-28,1883.799,1763.612,1773.0187,1560.7733,1490.6985,2027.0
T000074,2007-03-31,1868.447,1771.8652,1798.3914,1564.2407,1095.6174,2205.0
T000074,2007-04-30,1928.793,1991.6549,1800.5201,1558.0746,1262.0574,1427.0
T000074,2007-05-31,1877.5364,1990.947,1800.2417,1577.0033,1209.2073,1722.0
T000074,2007-06-30,1934.3347,1962.193,1706.1819,1557.3716,1531.3961,1792.0
T000075,2006-07-31,4650.273,4096.4214,4327.538,3553.9058,3782.588,4505.0
T000075,2006-08-31,4747.392,4138.9375,4391.6665,3651.9297,2492.9055,4970.0
T000075,2006-09-30,4611.878,3543.819,4317.045,3634.4343,1589.2877,4090.0
T000075,2006-10-31,4583.1777,4201.7007,4326.4185,3651.0417,4650.9,4193.0
T000075,2006-11-30,4578.793,5678.115,4312.6973,3687.5027,1122.4998,4850.0
T000075,2006-12-31,4144.3623,3711.2903,4358.7593,3671.1516,3266.3428,2645.0
T000075,2007-01-31,4453.785,4781.466,4301.8906,3636.069,3673.5469,3501.0
T000075,2007-02-28,4654.956,4134.0264,4316.4897,3622.8887,2962.1184,4716.0
T000075,2007-03-31,4542.057,3746.7158,4365.0186,3629.954,2937.5527,4648.0
T000075,2007-04-30,4741.8345,6087.4487,4325.3193,3614.2222,2439.9746,4271.0
T000075,2007-05-31,4696.1626,5528.622,4337.544,3664.676,2782.1646,4683.0
T000075,2007-06-30,4683.7217,5210.799,4254.7554,3614.2595,2894.6113,4545.0
T000076,2006-07-31,1314.5553,997.22736,1326.5739,1252.8474,1267.2017,1402.0
T000076,2006-08-31,1347.1066,1033.9757,1384.1514,1283.7809,1374.3665,1462.0
T000076,2006-09-30,1308.2728,1310.8444,1358.4186,1277.4625,1122.2831,1481.0
T000076,2006-10-31,1272.2618,1300.4161,1331.722,1283.6935,1352.9882,1263.0
T000076,2006-11-30,1227.3766,1159.162,1337.0886,1295.672,527.874,1333.0
T000076,2006-12-31,1108.1761,1050.9309,1336.1276,1287.0728,608.5871,959.0
T000076,2007-01-31,1206.2571,1286.6283,1366.53,1278.2699,994.54236,944.0
T000076,2007-02-28,1274.1147,1318.5322,1362.1699,1274.6926,1262.3237,1643.0
T000076,2007-03-31,1239.427,1108.6646,1405.915,1276.931,759.27747,1439.0
T000076,2007-04-30,1348.7094,1380.6871,1352.4431,1267.6364,1269.2433,1193.0
T000076,2007-05-31,1363.3193,1157.3323,1368.7307,1285.3298,1681.5853,1752.0
T000076,2007-06-30,1307.0981,1686.362,1326.4209,1269.9916,1243.0886,1254.0
T000077,2006-07-31,806.82086,674.81586,877.6373,791.56696,940.43616,767.0
T000077,2006-08-31,845.95636,745.35614,851.973,811.2272,830.16284,945.0
T000077,2006-09-30,789.24994,688.2737,894.9353,808.1571,715.44617,1044.0
T000077,2006-10-31,794.86115,714.86523,897.4839,809.9238,968.7445,1063.0
T000077,2006-11-30,785.2046,637.0253,837.99115,817.15,205.66034,1202.0
T000077,2006-12-31,684.593,837.00684,862.16046,814.6925,434.48022,448.0
T000077,2007-01-31,748.1797,770.12683,857.8434,806.66736,691.9636,701.0
T000077,2007-02-28,772.8739,839.3214,859.43604,803.9207,625.64624,983.0
T000077,2007-03-31,770.99023,731.5878,841.37006,805.1463,729.86584,867.0
T000077,2007-04-30,816.2038,984.04407,874.6092,804.8041,737.30786,652.0
T000077,2007-05-31,836.73517,649.6664,888.4515,812.591,795.8468,843.0
T000077,2007-06-30,800.6702,815.95056,838.04663,803.6764,735.85345,752.0
T000078,2006-07-31,515.3812,398.9317,477.93384,444.2631,449.7004,475.0
T000078,2006-08-31,519.19244,452.92065,492.58423,457.29382,510.33038,629.0
T000078,2006-09-30,506.46432,393.14075,479.2349,455.03275,480.72052,557.0
T000078,2006-10-31,493.0063,417.65866,480.46313,456.6378,538.012,436.0
T000078,2006-11-30,482.74863,519.0273,475.47504,461.7287,438.25705,546.0
T000078,2006-12-31,446.9147,323.76172,488.78394,459.53503,214.16194,360.0
T000078,2007-01-31,478.35938,568.99695,474.28387,454.5807,353.8196,243.0
T000078,2007-02-28,491.47156,438.80444,483.91434,452.85678,475.67737,574.0
T000078,2007-03-31,481.59766,418.55313,473.9333,453.7047,239.30049,454.0
T000078,2007-04-30,521.14386,600.22034,471.9718,452.36792,598.36896,457.0
T000078,2007-05-31,512.90533,474.58365,479.29898,458.17447,530.8903,489.0
T000078,2007-06-30,497.76132,540.26245,465.02225,452.24426,519.9652,474.0
T000079,2006-07-31,997.8261,796.57086,1174.1333,1022.6588,1372.18,1335.0
T000079,2006-08-31,1067.6167,666.3517,1165.5516,1054.69,783.96234,1257.0
T000079,2006-09-30,1031.8218,1181.3774,1174.8523,1048.9297,545.7616,1244.0
T000079,2006-10-31,950.0259,1100.4075,1157.9261,1052.5071,1728.8779,1348.0
T000079,2006-11-30,930.0484,910.37305,1117.0494,1063.5905,-437.3739,1426.0
T000079,2006-12-31,777.6641,896.4335,1144.1687,1060.7445,1097.4713,506.0
T000079,2007-01-31,895.74927,1031.2891,1143.3937,1046.5334,1376.4739,742.0
T000079,2007-02-28,968.74457,1140.7826,1137.0667,1042.8962,653.868,1139.0
T000079,2007-03-31,927.0715,648.83136,1149.3042,1044.3341,1011.6775,1195.0
T000079,2007-04-30,997.8541,964.9767,1162.781,1045.7195,519.4717,1093.0
T000079,2007-05-31,992.2925,781.48083,1190.1732,1057.2045,553.88196,1465.0
T000079,2007-06-30,1018.79333,1315.7292,1138.0461,1042.4998,604.5759,932.0
T000080,2006-07-31,1270.1621,1142.2676,1285.0441,1174.7058,1345.0677,1198.0
T000080,2006-08-31,1312.0135,1332.8129,1289.3987,1210.0239,838.3342,1285.0
T000080,2006-09-30,1217.2858,890.87646,1313.2886,1201.7665,1068.3035,1243.0
T000080,2006-10-31,1256.8734,1117.4933,1316.5122,1208.93,1273.4983,1422.0
T000080,2006-11-30,1262.5908,985.35095,1267.4211,1223.8242,1611.5618,1648.0
T000080,2006-12-31,1206.7354,1088.4238,1283.8478,1213.7902,1729.9753,1039.0
T000080,2007-01-31,1323.2766,1169.844,1308.6406,1203.5367,1620.6902,1244.0
T000080,2007-02-28,1279.8074,1162.1237,1290.8628,1200.083,981.51105,1629.0
T000080,2007-03-31,1266.1549,1183.8853,1302.7041,1201.8752,1639.31,1445.0
T000080,2007-04-30,1265.8213,1294.8674,1300.6127,1191.2411,1296.5856,851.0
T000080,2007-05-31,1243.5789,1203.4656,1313.8163,1210.8524,1539.3247,1173.0
T000080,2007-06-30,1271.9382,1293.3529,1260.979,1194.5211,1128.719,1193.0
T000081,2006-07-31,5689.6304,6170.192,5972.299,4308.2495,5550.8,4039.0
T000081,2006-08-31,5760.8037,4713.651,5481.8564,4542.578,1143.7,4204.0
T000081,2006-09-30,5242.3804,3982.1982,5717.047,4482.0103,1699.7913,4691.0
T000081,2006-10-31,5540.2227,3701.0747,5992.567,4540.3027,8517.899,5403.0
T000081,2006-11-30,5926.416,5572.479,5449.3,4647.0713,4887.79,10816.0
T000081,2006-12-31,5479.662,3122.9053,5833.2246,4565.7344,8293.826,6477.0
T000081,2007-01-31,5833.566,6019.1396,5662.35,4511.1855,6627.171,4624.0
T000081,2007-02-28,5820.167,5358.9624,5499.822,4490.418,3402.2969,6589.0
T000081,2007-03-31,5575.1997,3742.2402,5429.4985,4504.567,3406.8704,5145.0
T000081,2007-04-30,5733.6875,6785.7666,5851.0723,4395.2734,492.33984,5487.0
T000081,2007-05-31,5637.0713,4293.861,5907.4326,4541.3745,1135.8513,4938.0
T000081,2007-06-30,5606.0767,4807.338,5248.1743,4438.6416,930.59937,4803.0
T000082,2006-07-31,3093.5952,2819.1882,2983.4163,2098.0447,2909.169,2948.0
T000082,2006-08-31,3159.6426,2544.6257,2948.2412,2170.1748,929.3079,3279.0
T000082,2006-09-30,3064.2827,2397.166,2961.976,2154.6152,674.29565,3086.0
T000082,2006-10-31,2966.135,2550.9722,2974.5857,2169.3457,3433.7134,3124.0
T000082,2006-11-30,2980.7375,3536.6416,2895.6628,2196.46,-53.327026,3666.0
T000082,2006-12-31,2652.2466,2264.116,2964.2642,2180.1062,2510.4556,1795.0
T000082,2007-01-31,2897.4873,3515.9453,2911.6597,2157.5317,2500.5103,2153.0
T000082,2007-02-28,3008.501,2593.8276,2929.0288,2149.5403,883.50256,3074.0
T000082,2007-03-31,2925.1855,2010.7699,2902.1409,2154.972,2060.3015,3025.0
T000082,2007-04-30,3098.184,4262.9014,2966.4758,2134.7834,690.7108,3221.0
T000082,2007-05-31,3087.2087,3639.751,2943.277,2174.9102,714.53174,2791.0
T000082,2007-06-30,3060.2678,3060.8896,2895.4421,2139.4038,842.1516,2926.0
T000083,2006-07-31,8349.216,7231.1177,8094.333,7792.562,6327.668,8465.0
T000083,2006-08-31,8662.672,7193.431,8264.66,7919.316,8110.336,10029.0
T000083,2006-09-30,8316.691,7627.376,8171.1294,7894.975,8705.615,8203.0
T000083,2006-10-31,8270.85,7561.7593,8184.7217,7918.645,6208.3516,9235.0
T000083,2006-11-30,8265.393,8737.802,8199.805,7967.8345,7363.2544,8140.0
T000083,2006-12-31,7607.5386,7496.59,8177.5024,7936.5605,4327.23,4102.0
T000083,2007-01-31,8100.1685,7980.352,7976.3657,7896.13,5259.525,7340.0
T000083,2007-02-28,8281.282,8351.068,8103.568,7880.1636,9044.489,8636.0
T000083,2007-03-31,8214.723,6860.698,8064.2383,7892.219,5240.5903,8283.0
T000083,2007-04-30,8358.979,9042.081,8069.7705,7863.5874,9955.353,8009.0
T000083,2007-05-31,8367.815,9055.052,8120.437,7929.2603,9354.312,8338.0
T000083,2007-06-30,8420.713,9265.925,8071.1274,7865.018,7859.5146,7929.0
T000084,2006-07-31,1153.2195,1001.76917,1108.035,946.2115,960.1963,812.0
T000084,2006-08-31,1183.7395,933.84106,1118.2783,983.64734,216.18683,1409.0
T000084,2006-09-30,1125.8563,1025.9751,1126.7704,977.755,178.31879,1236.0
T000084,2006-10-31,1154.6827,1166.5132,1143.4667,981.7508,1622.1041,1225.0
T000084,2006-11-30,1166.7769,1235.2803,1111.5806,995.08704,427.66675,1323.0
T000084,2006-12-31,1059.1893,1044.8822,1115.0571,990.5192,1095.1886,731.0
T000084,2007-01-31,1128.8059,885.9325,1098.3944,975.76715,987.28796,958.0
T000084,2007-02-28,1171.5869,1209.5126,1104.1171,970.2717,558.91766,1201.0
T000084,2007-03-31,1175.6696,953.18243,1112.2096,973.13715,879.396,1308.0
T000084,2007-04-30,1194.126,1302.3522,1114.4076,971.8155,581.5254,733.0
T000084,2007-05-31,1193.7227,1165.0566,1108.0778,986.6745,376.11322,1207.0
T000084,2007-06-30,1186.501,1287.0514,1079.6776,969.42114,184.28357,1055.0
T000085,2006-07-31,3700.7327,3367.1863,4522.796,3799.9692,3825.4805,4278.0
T000085,2006-08-31,3867.9915,2993.9082,4260.4316,3909.072,1046.7502,4066.0
T000085,2006-09-30,3662.733,4383.65,4427.201,3885.853,2317.0598,3751.0
T000085,2006-10-31,3719.7698,3194.3286,4511.929,3903.7627,5102.65,4674.0
T000085,2006-11-30,3784.406,3543.843,4317.264,3950.3167,2875.9585,6281.0
T000085,2006-12-31,3347.957,3843.5168,4312.311,3922.5413,3792.3015,2523.0
T000085,2007-01-31,3668.6975,2714.6748,4477.9346,3890.503,3744.574,3911.0
T000085,2007-02-28,3812.5798,4030.0422,4211.5073,3877.75,3547.9429,4968.0
T000085,2007-03-31,3768.3464,3214.154,4481.303,3885.3545,2616.018,6294.0
T000085,2007-04-30,3914.2168,3580.2598,4476.964,3859.001,3417.9636,3884.0
T000085,2007-05-31,3774.903,3187.7676,4386.892,3911.7407,2953.216,3911.0
T000085,2007-06-30,3816.2566,3519.0999,4159.1714,3863.4512,1088.2393,3298.0
T000086,2006-07-31,1361.6869,1207.3704,1442.4744,1167.3771,1212.3286,1343.0
T000086,2006-08-31,1404.0803,1199.2052,1371.9482,1205.6643,767.34216,1504.0
T000086,2006-09-30,1340.6097,1127.8245,1422.0743,1198.7404,797.6011,1424.0
T000086,2006-10-31,1356.0286,1182.859,1458.2911,1205.322,1528.6167,1544.0
T000086,2006-11-30,1379.3611,1378.9283,1402.0983,1219.9125,721.057,1870.0
T000086,2006-12-31,1232.1608,1243.9637,1397.2137,1212.3276,902.48224,798.0
T000086,2007-01-31,1310.649,1201.3087,1416.7327,1199.6821,1048.2241,1452.0
T000086,2007-02-28,1341.9672,1232.2213,1373.1776,1194.2181,1032.5482,1310.0
T000086,2007-03-31,1317.1958,1147.3892,1409.9849,1197.7927,724.9486,1844.0
T000086,2007-04-30,1378.779,1618.9021,1434.6033,1189.942,891.8221,1041.0
T000086,2007-05-31,1351.3977,1281.0038,1409.6078,1209.3212,993.25134,1356.0
T000086,2007-06-30,1371.7358,1405.8206,1360.9291,1190.1349,552.8019,1240.0
T000087,2006-07-31,4202.2207,3519.9053,4842.187,3787.7148,3877.8894,3830.0
T000087,2006-08-31,4481.426,3476.5789,4649.4517,3918.1006,3232.4429,5977.0
T000087,2006-09-30,4114.5566,4105.783,4735.7446,3892.7976,3031.1165,4092.0
T000087,2006-10-31,4303.1743,3970.3062,5001.7725,3915.1052,5800.324,5537.0
T000087,2006-11-30,4293.554,3634.4253,4676.9854,3965.0227,2891.9683,7253.0
T000087,2006-12-31,3809.171,3794.8545,4735.5786,3936.316,3129.6746,2681.0
T000087,2007-01-31,4072.9102,3268.28,4602.2466,3894.5679,3321.051,4021.0
T000087,2007-02-28,4140.5903,4771.3975,4532.4355,3879.0999,4178.272,4941.0
T000087,2007-03-31,4224.7837,3594.2563,4499.8237,3887.6724,1833.3933,5519.0
T000087,2007-04-30,4451.7036,5070.64,4806.385,3860.1135,4260.912,3849.0
T000087,2007-05-31,4338.2725,3692.855,4760.6616,3925.437,3669.0864,3728.0
T000087,2007-06-30,4301.37,4947.1523,4467.7725,3863.8367,2340.5117,3784.0
T000088,2006-07-31,4495.472,4203.301,4425.7617,3488.5518,3705.2998,4389.0
T000088,2006-08-31,4657.389,4178.239,4331.959,3591.9412,3320.3274,4851.0
T000088,2006-09-30,4507.272,4007.556,4403.7935,3572.8767,3096.0127,5012.0
T000088,2006-10-31,4422.0264,4376.213,4410.232,3592.2744,4559.499,4583.0
T000088,2006-11-30,4376.6934,4887.26,4293.211,3629.4878,1634.6749,5091.0
T000088,2006-12-31,3852.9382,3690.7117,4360.777,3610.613,2297.6177,2768.0
T000088,2007-01-31,4203.0527,4676.8467,4317.1753,3573.603,1854.5548,3442.0
T000088,2007-02-28,4291.337,3899.3032,4318.596,3561.5967,2144.1,3583.0
T000088,2007-03-31,4326.246,3758.959,4325.9224,3568.148,2046.4811,4950.0
T000088,2007-04-30,4583.181,5840.5225,4365.0977,3550.9287,3370.7146,4459.0
T000088,2007-05-31,4547.0,5364.255,4333.138,3603.7314,3570.696,4535.0
T000088,2007-06-30,4500.861,4845.3877,4263.112,3550.957,2794.9207,4331.0
T000089,2006-07-31,65955.88,60657.17,65260.707,57912.72,57392.363,63836.0
T000089,2006-08-31,67436.17,57747.29,64276.156,58998.734,47572.812,71134.0
T000089,2006-09-30,65110.582,59275.906,64801.11,58798.1,46573.1,64977.0
T000089,2006-10-31,64397.516,62133.69,65612.91,59010.168,68243.484,68367.0
T000089,2006-11-30,64853.68,69267.375,63540.715,59396.727,35254.734,80719.0
T000089,2006-12-31,59062.625,56539.64,64602.805,59180.477,43287.15,42329.0
T000089,2007-01-31,62549.01,63727.516,63999.914,58816.668,44934.023,50932.0
T000089,2007-02-28,64075.51,63525.918,63591.094,58689.723,49656.355,67593.0
T000089,2007-03-31,63710.023,53706.426,63674.074,58758.777,37958.68,69395.0
T000089,2007-04-30,65935.875,76178.96,64840.01,58547.91,48398.64,58902.0
T000089,2007-05-31,65497.445,67941.43,65009.6,59114.434,52136.5,65497.0
T000089,2007-06-30,65513.164,70676.54,62845.684,58561.113,41544.664,62174.0
T000090,2006-07-31,11480.305,10913.108,10586.164,9534.654,12079.348,12137.0
T000090,2006-08-31,11676.746,11056.756,10544.865,9736.165,13540.174,11264.0
T000090,2006-09-30,11398.433,9749.051,10464.1045,9694.721,13595.543,10668.0
T000090,2006-10-31,11279.267,11607.471,10326.279,9738.899,10849.936,11380.0
T000090,2006-11-30,11227.383,10501.673,10438.749,9816.777,9974.07,9390.0
T000090,2006-12-31,10642.411,9042.128,10521.344,9765.275,9438.376,10208.0
T000090,2007-01-31,10925.525,12243.012,10286.419,9704.3,9672.773,10619.0
T000090,2007-02-28,11006.474,9350.985,10460.996,9676.411,8090.401,7717.0
T000090,2007-03-31,10934.674,12522.202,10353.469,9695.868,10164.797,9893.0
T000090,2007-04-30,11355.405,11527.271,10351.6875,9637.139,11232.024,10855.0
T000090,2007-05-31,11214.105,12931.235,10521.028,9755.003,11298.837,9690.0
T000090,2007-06-30,11548.093,10934.006,10498.283,9651.347,13808.914,11145.0
T000091,2006-07-31,4095.291,6057.044,4371.74,4721.0913,22320.074,6591.0
T000091,2006-08-31,4961.8726,7310.3154,4538.454,4922.2993,-1086.398,5310.0
T000091,2006-09-30,3921.679,4566.525,4156.395,4886.5244,-1670.7905,3682.0
T000091,2006-10-31,4348.3853,5725.073,4072.5117,4892.951,12782.077,4000.0
T000091,2006-11-30,4209.462,-1504.5615,4287.7603,4983.2666,-3844.2598,3126.0
T000091,2006-12-31,3305.7969,10177.083,4282.109,4955.7197,18773.373,3071.0
T000091,2007-01-31,4849.748,1805.5557,4463.289,4876.4995,23322.7,5364.0
T000091,2007-02-28,4987.237,1494.6509,4329.032,4845.647,-2211.0723,6284.0
T000091,2007-03-31,3842.3777,13839.289,4326.9683,4859.9604,21461.152,4182.0
T000091,2007-04-30,4467.409,-7782.0645,4149.6904,4868.76,-3716.2568,3643.0
T000091,2007-05-31,4374.5947,-835.61035,4516.3955,4924.2646,-7981.917,2598.0
T000091,2007-06-30,5248.025,1682.5376,4306.697,4847.7095,-6100.413,2864.0
T000092,2006-07-31,1820.7614,1082.881,2098.2898,1435.3326,8862.527,4674.0
T000092,2006-08-31,1581.5251,2606.999,2344.3657,1555.6047,-3163.6885,1471.0
T000092,2006-09-30,1417.0774,1059.0869,1917.5795,1521.078,-2027.2295,1338.0
T000092,2006-10-31,1514.4861,942.2953,1684.1849,1555.5442,3983.2312,1672.0
T000092,2006-11-30,1377.5715,420.68457,1960.9302,1617.2628,-1263.6365,709.0
T000092,2006-12-31,1224.6466,2112.0083,1953.419,1566.6091,4376.4873,845.0
T000092,2007-01-31,1716.139,1426.0612,2356.1948,1542.914,6760.4023,2798.0
T000092,2007-02-28,1804.837,618.17676,2089.7463,1531.3845,-1851.1821,4911.0
T000092,2007-03-31,1505.8119,2606.5898,2201.2688,1540.7449,7912.002,1605.0
T000092,2007-04-30,1788.034,-458.85034,1888.1166,1478.6005,-1437.8315,1788.0
T000092,2007-05-31,1525.9202,782.1212,2372.026,1558.464,-1530.9563,913.0
T000092,2007-06-30,1798.6168,677.78845,2084.3384,1499.2161,-1715.2029,1207.0
T000093,2006-07-31,4108.4937,4157.652,3369.4558,2826.313,5086.4653,4956.0
T000093,2006-08-31,4292.331,4932.124,3638.996,2972.4187,4169.2505,1803.0
T000093,2006-09-30,4004.064,4012.7969,3452.48,2942.4705,4801.0596,2054.0
T000093,2006-10-31,4237.3374,4078.7637,3225.0864,2963.516,2771.1692,3420.0
T000093,2006-11-30,4210.8086,2698.8213,3279.155,3032.4321,7418.3315,4560.0
T000093,2006-12-31,3894.4517,5669.039,3395.1567,2996.0996,3157.8882,2931.0
T000093,2007-01-31,4413.511,2872.9187,3705.7646,2947.0608,4838.508,3480.0
T000093,2007-02-28,4356.4043,2068.8137,3503.4634,2927.5093,6705.421,6551.0
T000093,2007-03-31,3848.3667,6385.926,3597.6582,2941.9116,3766.608,2893.0
T000093,2007-04-30,4121.6284,795.95483,3326.6208,2912.4778,6204.1846,2336.0
T000093,2007-05-31,4179.7607,4248.7715,3695.895,2980.072,4835.424,2153.0
T000093,2007-06-30,4525.0522,3135.4531,3333.6016,2910.9038,5956.624,3463.0
T000094,2006-07-31,1937.9436,617.63574,2050.287,1716.6613,7985.576,3977.0
T000094,2006-08-31,1753.1567,2329.6353,2742.0066,1854.7153,-2164.6807,1866.0
T000094,2006-09-30,1592.6974,1422.4955,2348.649,1814.0896,-3935.5503,1599.0
T000094,2006-10-31,1605.8427,480.8667,1993.6854,1856.243,4766.5264,1647.0
T000094,2006-11-30,1457.144,390.22754,2278.638,1930.1174,-1780.678,1381.0
T000094,2006-12-31,1387.3164,2923.3337,2200.4539,1869.1407,4874.2812,1813.0
T000094,2007-01-31,2103.9934,792.5211,2820.8237,1846.3364,8474.713,2417.0
T000094,2007-02-28,2265.2632,405.77783,2477.302,1832.2167,-315.0193,7531.0
T000094,2007-03-31,1820.183,1850.1152,2695.9146,1841.7615,7375.603,1896.0
T000094,2007-04-30,2005.9607,19.969727,2094.248,1765.669,-2056.8604,1098.0
T000094,2007-05-31,1934.628,-47.933594,2643.1118,1859.2983,-1639.8943,1210.0
T000094,2007-06-30,1975.7169,893.08496,2241.8262,1790.9375,-2579.9766,1170.0
T000095,2006-07-31,2021.6633,1621.1477,1953.7736,1668.5398,7320.207,3269.0
T000095,2006-08-31,1920.5574,2806.2058,2130.0132,1756.3257,-1294.5054,1677.0
T000095,2006-09-30,1818.4713,1695.0823,1910.4019,1733.2524,-1104.3682,1690.0
T000095,2006-10-31,1875.7952,1440.9214,1767.0409,1756.277,3327.3057,1717.0
T000095,2006-11-30,1749.8103,873.9381,1918.3702,1800.134,-90.22241,1381.0
T000095,2006-12-31,1672.2693,2477.6267,1907.9547,1765.2598,4146.3716,1484.0
T000095,2007-01-31,2109.0273,1513.7085,2152.06,1747.895,6238.441,2286.0
T000095,2007-02-28,2105.2974,846.67065,1987.2585,1737.5471,-722.3645,3752.0
T000095,2007-03-31,1829.1738,2353.929,2064.9463,1745.3016,6635.1743,1681.0
T000095,2007-04-30,1979.9806,385.53247,1857.0956,1702.6536,-481.23584,1283.0
T000095,2007-05-31,1943.8915,1215.1235,2135.1443,1759.2354,-507.70703,1351.0
T000095,2007-06-30,2128.9087,1258.9062,1949.9769,1715.5254,-887.7439,1625.0
T000096,2006-07-31,860.2003,653.8439,1090.2454,1002.1188,4407.6743,2472.0
T000096,2006-08-31,852.2441,1581.9055,1127.837,1075.3378,-393.96692,640.0
T000096,2006-09-30,732.70746,765.39246,917.2176,1059.5087,126.11194,861.0
T000096,2006-10-31,774.7717,367.64062,828.6465,1070.3259,1241.8096,664.0
T000096,2006-11-30,707.2218,-114.5896,949.61334,1103.5538,521.05774,434.0
T000096,2006-12-31,646.5906,1253.8281,965.5156,1085.9813,2003.3003,370.0
T000096,2007-01-31,919.65295,584.20416,1129.9226,1062.4926,3193.6624,1556.0
T000096,2007-02-28,921.9289,499.68506,1012.33636,1052.9103,0.07116699,2020.0
T000096,2007-03-31,743.60175,1759.7738,1032.5121,1058.0125,3521.397,887.0
T000096,2007-04-30,842.1805,-643.50037,931.9002,1044.028,-32.345825,634.0
T000096,2007-05-31,817.3628,185.50513,1169.3807,1078.5336,137.78809,534.0
T000096,2007-06-30,964.32983,248.32043,1036.2468,1044.0657,-63.52771,609.0
T000097,2006-07-31,1499.2771,997.7267,1700.0067,1654.2667,2615.3171,2528.0
T000097,2006-08-31,1417.9631,1566.5925,1718.4938,1726.466,2122.6047,1254.0
T000097,2006-09-30,1386.0417,1835.8457,1598.2906,1714.7555,2813.7378,1322.0
T000097,2006-10-31,1371.2454,920.3029,1593.1698,1718.2113,1043.8168,1576.0
T000097,2006-11-30,1224.8926,762.33545,1648.7189,1750.6447,2524.2717,1214.0
T000097,2006-12-31,1227.4176,1717.3619,1631.4272,1741.6843,514.07825,836.0
T000097,2007-01-31,1464.4054,1022.6826,1739.8121,1712.1595,2122.039,2117.0
T000097,2007-02-28,1530.6674,1417.2141,1704.269,1700.5397,3102.18,2219.0
T000097,2007-03-31,1408.2578,1733.7174,1750.7115,1706.0183,2722.217,2212.0
