unique_id,ds,NBEATS,NHITS,MLP,MLP1,LSTM,GRU,DilatedRNN,DilatedRNN1,TCN,TiDE,SeasonalNaive,ADE,ADE(uid),MLpol,MLpol(uid),MLewa,MLewa(uid),LossOnTrain,LossOnTrain(uid),BestOnTrain,BestOnTrain(uid),EqAverage,EqAverage(uid),Windowing,Windowing(uid),BLAST,BLAST(uid),y
ID131,1988-06-30,12763.518,12744.232,12774.021,12980.129,12827.119,12905.087,13537.104,14335.658,12956.0,12782.079,12226.0,12893.254178848636,12826.383433863357,13087.2820673167,12684.05991841989,13012.886809918684,12677.733459131985,12797.530536227054,12765.655717669024,12956.0,12744.232421875,12826.259155273438,12747.257080078125,12861.333541558499,12764.391750852776,12956.0,12744.232421875,12715.0
ID131,1988-09-30,12845.52,12848.114,13447.922,13225.17,12867.252,12937.602,13163.358,12372.355,13039.982,12930.061,12346.0,13039.115960212523,13007.372734037683,12860.71734544614,12770.849274376988,12885.324423824499,12768.847076457276,12924.08922928598,12911.075930408024,13039.982421875,12848.1142578125,12936.026123046875,12907.806518554688,12982.00821416101,12910.876900426736,13039.982421875,12848.1142578125,12840.0
ID132,1978-06-30,34808.613,34818.883,34786.547,35339.42,35131.07,35448.51,35759.375,37542.703,35474.383,34950.414,32944.0,34840.28963321699,35059.8053971339,35551.270196183126,35099.76441740616,35456.210148457074,35031.356255310384,34949.12057486773,35295.75445412098,35474.3828125,34818.8828125,34834.16064453125,35408.99853515625,35142.70447660852,35458.16183661387,35474.3828125,34808.61328125,34808.0
ID132,1978-09-30,35003.484,35012.062,36470.562,35872.39,35113.04,35300.766,35722.79,33084.727,35643.184,35226.16,32940.0,35150.79231984195,35406.71512638519,34978.07483699135,34722.981007844326,35089.82786019358,34942.25812529205,35241.676278852116,35239.941850024894,35643.18359375,35012.0625,35141.41015625,35159.5009765625,35404.72808585948,35024.915755552815,35643.18359375,35003.484375,34500.0
ID133,1978-06-30,22303.262,22254.473,22326.258,22657.436,22200.73,22258.596,22519.348,22998.877,22212.691,22185.629,21540.0,22195.339447365215,22195.339447365215,22365.32746966702,22169.28612618979,22318.796304474025,22156.427645934553,22190.798731135805,22190.798731135805,22212.69140625,22200.73046875,22192.798828125,22192.798828125,22284.979336551278,22187.707542603086,22212.69140625,22212.69140625,22288.0
ID133,1978-09-30,22395.477,22348.496,23379.24,23040.35,22203.42,22217.055,21964.395,21050.012,22251.742,22476.129,21416.0,22368.25438281805,22368.25438281805,22118.63879957133,22242.535767386362,22159.916611634057,22024.15024582735,22283.47324694132,22283.47324694132,22251.7421875,22203.419921875,22304.3623046875,22304.3623046875,22410.330951356853,22280.50136995605,22251.7421875,22251.7421875,22464.0
ID134,1991-06-30,1680.6533,1736.1351,1553.4182,1560.4723,1479.801,1767.0905,1819.5743,1890.0509,1817.2037,1649.9883,385.0,1640.4321767656809,1627.5256314124624,1736.4202180340903,1379.7423146538863,1738.4412023462805,1475.8905267407756,1601.2782337845397,1627.9898519058602,1817.2037353515625,1767.0904541015625,1515.2217559814453,1514.836898803711,1700.1507011556773,1700.19544256008,1817.2037353515625,1767.0904541015625,2018.0
ID134,1991-09-30,1474.7897,1774.5724,1484.2205,1536.954,1450.5554,1658.1273,1322.7535,1504.21,1830.6919,1648.3992,743.0,1553.728988665746,1574.7124271575892,1623.6417285127968,1412.920891622562,1658.9375003122543,1477.0820830747161,1543.1497915392838,1564.9136241615192,1830.69189453125,1658.1273193359375,1466.122817993164,1475.109375,1588.364758995289,1578.3647912056754,1830.69189453125,1658.1273193359375,1387.0
ID135,1978-06-30,358.31454,356.17694,351.4993,360.79663,355.4325,367.77795,373.58554,406.0503,374.95474,370.4796,307.0,359.267683370725,362.80274803378876,369.89653862144837,363.5275456331908,368.5310905218446,366.8367337627534,362.20558602892515,362.86829511323066,374.9547424316406,351.4992980957031,355.9303970336914,363.5276412963867,361.92152245434687,367.8902355913361,374.9547424316406,358.3145446777344,337.0
ID135,1978-09-30,390.8524,400.1072,386.40262,373.84384,356.9365,363.07074,378.72943,356.1753,376.81287,374.59213,358.0,380.55631772793066,378.94160200972254,372.802019651991,378.28562052275015,373.61715584945745,381.90962904785863,380.8233015466445,378.7120296741548,376.8128662109375,386.4026184082031,377.804141998291,378.43798446655273,379.8981745510523,376.72002867552857,376.8128662109375,390.8523864746094,375.0
ID136,1978-06-30,134.96642,135.38814,134.8883,137.26033,131.58034,133.12405,136.6259,142.8974,136.84152,135.03856,130.4,134.16428333233367,135.25447416062167,135.621168470776,134.52974098805882,135.27703737882393,134.80037378218813,134.9014589112512,135.3427199332328,136.84152221679688,134.8883056640625,134.4661464691162,136.02832221984863,134.84332269872493,135.89021969690447,136.84152221679688,134.96641540527344,127.6
ID136,1978-09-30,136.14395,137.94926,144.13554,141.30884,132.77293,137.44504,138.66629,134.51869,137.52321,137.49176,136.7,137.28924852234098,137.25859889984068,136.62535459307603,138.02921645660794,136.71451434693154,138.0028103462322,137.78497655452622,137.6396121807251,137.52320861816406,144.1355438232422,137.6728687286377,137.40020561218262,137.75206799650317,137.41818945262713,137.52320861816406,136.14395141601562,134.0
ID137,1988-06-30,109.5058,109.66778,108.26335,110.546974,110.01999,111.50524,112.451294,118.21798,110.85932,112.56082,97.82,109.76316464269988,110.72852035940696,111.64914177507512,112.24762674366556,111.32601508268483,112.33011658631969,110.43651116491006,111.29417714934439,110.85932159423828,108.26335144042969,108.89354419708252,111.44329166412354,110.58349760995624,111.6079630872792,110.85932159423828,112.4512939453125,106.77
ID137,1988-09-30,112.77109,113.97923,115.36867,112.68492,109.76318,109.96333,107.58078,106.143974,111.51979,112.323715,103.02,111.93400606114318,111.98879753975541,110.63001919973571,110.87757007353247,110.8729235057135,110.7602021002574,112.02229747525237,111.37439432165398,111.51979064941406,115.36866760253906,110.7908067703247,111.18130397796631,111.71221507126306,111.37247329705305,111.51979064941406,107.58078002929688,107.09
ID138,1988-06-30,31.627495,31.79979,31.13654,31.831604,32.431686,32.493126,33.875458,35.93388,32.5687,31.521553,27.21,31.082692766793258,31.796891784699916,32.80634659773428,32.64898890027573,32.65473747950494,32.66554622182807,32.03157089371237,32.01312038674561,32.56869888305664,31.136539459228516,31.52140235900879,32.09910297393799,32.18524897946513,32.118647429725314,32.56869888305664,32.56869888305664,32.24
ID138,1988-09-30,32.54785,32.87971,33.104122,32.4078,32.59458,32.864708,31.771286,30.505013,32.878716,32.409317,28.54,32.10200002192519,32.72939813827977,32.438554243150854,32.20843748529305,32.57954467140981,32.22201887961081,32.65066435592945,32.62825567995707,32.87871551513672,33.104122161865234,32.0906982421875,32.57417297363281,32.6286641676781,32.60538901727577,32.87871551513672,32.87871551513672,35.34
ID139,1993-06-30,63.833828,63.87838,63.74518,64.8689,58.497116,61.147133,65.24212,70.33093,64.14132,65.39722,61.7,63.269509716536206,63.58118026945922,63.48495536323007,64.1707119440318,63.09060152525671,64.67792682531675,63.595431636197155,63.757304999407815,64.14131927490234,64.14131927490234,63.30439472198486,63.70050668716431,63.141552413740484,63.141552413740484,64.14131927490234,64.14131927490234,58.3
ID139,1993-09-30,64.14962,64.80457,67.81142,66.57881,58.97661,59.891838,62.162067,64.27931,64.17698,65.17227,63.8,64.16454218540495,64.55183624057211,62.577252743042834,64.86091553348471,62.44374713366549,64.99098976401459,63.96099681152074,64.29375392848914,64.1769790649414,64.1769790649414,63.88169193267822,64.22904348373413,63.508359611170306,63.508359611170306,64.1769790649414,64.1769790649414,54.0
ID14,1986-06-30,121811.31,122775.96,122368.14,121763.38,124882.86,125297.875,124153.86,133699.2,117886.35,122413.94,127676.0,123338.2075565163,123338.2075565163,124488.16536449162,126481.3156485795,123726.26213382016,127387.6143434654,123127.08845624227,123127.08845624227,117886.3515625,127676.0,122996.052734375,122996.052734375,122554.53771504198,123258.62710562945,117886.3515625,127676.0,131788.0
ID14,1986-09-30,120829.55,119890.16,125621.516,123592.664,123637.45,120319.734,127775.99,109255.375,116993.96,121522.25,120658.0,121736.82571564743,121736.82571564743,118899.51137318244,119355.9798807129,119086.11069765563,120141.62917692403,121825.48332696459,121825.48332696459,116993.9609375,120658.0,122116.109375,122116.109375,121562.6222048831,120966.12833954254,116993.9609375,120658.0,116357.0
ID140,1989-06-30,100.87438,100.85686,113.03673,117.55924,103.38306,95.27341,131.57448,118.84347,107.36508,125.000305,87.0,108.54914229165522,103.32516972013752,104.53606882348367,98.99043833121095,103.37956402964896,98.28700477617848,100.83919367848154,100.81859949046643,107.36508178710938,87.0,108.63636112213135,103.32912254333496,103.10633249639547,99.60997725946348,107.36508178710938,87.0,86.0
ID140,1989-09-30,116.55589,119.41186,129.0862,124.07705,127.52814,123.593666,129.4494,126.25491,120.587364,128.19812,123.0,123.85345729883214,122.88588646990064,123.06860800596604,122.62257782931272,122.7383393707231,122.49837636564405,122.37312319044128,122.68254537251772,120.58736419677734,123.0,124.22712135314941,123.25225353240967,122.6690428817882,122.8579750636843,120.58736419677734,123.0,116.0
ID141,1989-06-30,118.95777,118.29753,117.71003,121.14669,124.255844,107.984566,136.2027,140.64893,127.85069,124.759056,97.0,120.7185424958998,118.96910175609744,121.68411837607849,109.45000047487378,120.69180954403505,111.72172876006219,119.11911842726049,116.48415384662097,127.85069274902344,118.95777130126953,120.6292028427124,117.10193634033203,121.09514338997161,116.70266812126663,127.85069274902344,118.95777130126953,104.0
ID141,1989-09-30,134.87267,141.98114,129.60246,125.435455,127.69745,132.70607,131.92606,125.08268,129.09619,127.28973,117.0,130.76564074747517,130.76226615890997,131.84046968089754,126.33824383528348,132.3222911424709,131.9541715426735,130.11962535728043,130.2918235753057,129.09619140625,134.87266540527344,129.93321132659912,130.03071308135986,132.3930923912529,130.37771013760795,129.09619140625,134.87266540527344,121.0
ID142,1989-06-30,105.298195,105.17935,105.368095,107.301704,105.803604,102.73739,113.40426,118.20702,106.10315,105.058334,101.0,105.66262553238546,104.79082640177887,106.91033774768921,104.34786209986603,106.15590116261214,104.62544143146805,105.32692183215431,104.55498117073412,106.1031494140625,105.17935180664062,105.90187358856201,104.56851482391357,105.5632062642316,104.62812437792353,106.1031494140625,105.2981948852539,104.0
ID142,1989-09-30,106.16072,106.79532,111.91872,109.9387,107.20243,110.74829,109.53585,101.76838,107.123924,107.19218,104.0,107.37811969061991,107.57573105218613,107.3539198247131,107.29357181576175,107.6332617806753,107.37148524438105,107.21528289143109,107.55803604032137,107.1239242553711,106.79531860351562,107.49114227294922,107.64269733428955,108.16056433373332,107.62984777433869,107.1239242553711,106.16072082519531,106.0
ID143,1989-06-30,120.54615,120.79365,119.642044,122.04171,122.16012,119.15669,128.7461,134.38728,123.49985,120.29804,109.0,121.150295711239,120.27606367516694,123.1129586969683,121.80086116934423,122.49438415033364,121.5926805270221,120.35155722175436,119.72132010201376,123.49984741210938,120.54615020751953,120.58574295043945,119.3870677947998,121.50148049162472,121.0332463494594,123.49984741210938,119.64204406738281,119.0
ID143,1989-09-30,123.012146,123.25896,127.50227,124.56,123.709946,127.73087,123.07528,116.77317,124.56218,123.16612,114.0,123.38119077449132,123.8953601655123,123.83758494333622,124.0973337174753,124.28746253968902,123.77432417161569,123.0423883709582,123.52149153019101,124.56217956542969,123.01214599609375,122.78586292266846,123.36781215667725,124.51272522216017,124.61948521656382,124.56217956542969,127.50227355957031,121.0
ID144,1989-06-30,119.73891,120.05156,118.12779,120.78029,119.343346,118.738495,130.13481,134.5434,123.984955,122.854935,101.0,119.9778909658126,119.51743096693858,122.52063732188603,122.00491447277668,121.93144794216242,118.68586936875428,120.04832991399842,119.95900745595115,123.98495483398438,118.12779235839844,119.40453815460205,119.14520740509033,122.07940299103328,122.05957074139806,123.98495483398438,130.1348114013672,114.0
ID144,1989-09-30,128.99237,132.65427,126.96333,123.34342,123.73543,128.5571,120.09096,117.56825,124.91003,124.37606,111.0,125.08119915567391,125.19405394064614,126.1421487621123,125.238784148805,126.72046592709991,124.3553970670058,124.83817812340975,124.74698706655849,124.91002655029297,126.96333312988281,124.09030532836914,123.96122550964355,126.03485108946808,125.6017613079,124.91002655029297,120.09095764160156,118.0
ID145,1988-06-30,313.87823,313.27512,313.81604,319.15082,314.77417,316.1224,330.98624,346.3285,315.14075,317.21384,301.4,318.67044787204355,314.1426665510761,319.88192432037846,317.9260706632422,318.1587786531436,314.7574562934586,314.5899281405184,313.480551419829,315.1407470703125,315.1407470703125,315.060546875,313.2025680541992,316.0804905397879,316.0804905397879,315.1407470703125,313.87823486328125,310.6
ID145,1988-09-30,315.87787,316.00842,331.32645,325.76352,316.3848,316.46417,319.1169,300.11505,317.64725,318.58353,306.4,319.2882620372659,318.92449218882547,314.6566219277967,313.2047325591997,315.28989263407993,315.0534886992462,317.44893623509836,317.20162657719504,317.6472473144531,317.6472473144531,317.66815185546875,317.3365592956543,318.5629033325298,318.5629033325298,317.6472473144531,315.87786865234375,308.0
ID146,1978-06-30,134.96642,135.38814,134.8883,137.26033,131.59293,133.11447,136.63695,142.92285,136.84247,135.03856,130.4,134.1668812436823,135.25864311971057,135.6245346512953,134.52626918321837,135.2788400969249,134.79057680595878,134.90337410111664,135.3476598465892,136.84246826171875,134.8883056640625,134.46921920776367,136.03457641601562,134.8462522937013,135.89434802488074,136.84246826171875,134.96641540527344,127.7
ID146,1978-09-30,136.14395,137.94926,144.13554,141.30884,132.77592,137.45465,138.68417,134.5772,137.52359,137.49176,136.7,137.29081418313223,137.2632113789546,136.63740177080763,138.02217677108803,136.72361781581344,138.01789563899715,137.78609313786956,137.64368309872282,137.52359008789062,144.1355438232422,137.6755256652832,137.41017532348633,137.75318521658545,137.42532363044387,137.52359008789062,136.14395141601562,134.0
ID147,1978-06-30,124.49578,124.405106,125.04173,127.1132,123.83817,123.95399,126.66843,131.78108,126.12189,124.2002,121.5,124.53345446048642,124.53345446048642,125.6649379652884,124.60583128577849,125.33825939134869,124.57656219869654,124.60479041050966,124.60479041050966,126.12188720703125,124.49578094482422,124.53391361236572,124.53391361236572,124.94787171229677,125.70416549219145,126.12188720703125,126.12188720703125,123.4
ID147,1978-09-30,124.90998,125.65523,131.90187,129.9463,124.66159,127.14881,126.81378,119.92781,126.80541,126.32774,122.8,126.14002918748358,126.14002918748358,125.41521328193124,125.47749672220142,125.7195248395369,126.12757630091033,126.27849670062501,126.27849670062501,126.80541229248047,124.90998077392578,126.23445129394531,126.23445129394531,126.64714819742068,125.90345777230371,126.80541229248047,126.80541229248047,127.0
ID148,1978-06-30,128.50279,128.55553,128.66763,130.9512,126.43042,127.51335,129.38217,135.08673,130.01132,128.82164,124.4,128.08056298718236,128.08056298718236,129.2275995733288,128.39077632065153,128.94171257875198,128.74636112352036,128.18805332447778,128.18805332447778,130.01132202148438,128.82164001464844,128.09643840789795,128.09643840789795,128.62117402524157,129.36239732457088,130.01132202148438,128.82164001464844,125.6
ID148,1978-09-30,129.35095,130.46924,136.83217,134.41574,127.52875,130.46521,130.2754,124.77474,130.64352,130.82664,128.7,130.4217689265688,130.4217689265688,129.37674394317938,131.2589643444859,129.6098912613641,131.19635873032342,130.60951170160902,130.60951170160902,130.64352416992188,130.82664489746094,130.5783348083496,130.5783348083496,130.81448823749344,130.1220806712532,130.64352416992188,130.82664489746094,129.3
ID149,1978-06-30,147.12682,146.98572,147.01653,149.72075,143.28711,146.81792,146.48543,154.94751,149.8454,148.74074,140.4,146.5934280826646,147.2418209720159,148.09933228248343,147.66547574613963,147.84536079341746,147.48933657654374,146.9489049440442,147.27336172593084,149.84539794921875,147.0165252685547,146.23596572875977,147.40106010437012,146.99017324494451,147.9136350128996,149.84539794921875,143.287109375,142.3
ID149,1978-09-30,148.32887,148.95847,156.1865,153.29964,144.20415,147.3931,148.5763,144.2208,150.1963,149.9874,145.1,149.0734951058153,149.58772858182923,147.60449008876637,150.82921735268414,147.78000859613235,151.14584493901663,149.50650678829467,149.90036708226393,150.19630432128906,156.18649291992188,148.94224739074707,149.96720123291016,149.29428066734832,148.89658233759528,150.19630432128906,144.2041473388672,145.4
ID15,1986-06-30,31786.035,33029.49,32009.818,32887.418,36805.383,37766.754,36350.42,36331.484,37434.562,36073.957,19612.0,32536.523454848888,35264.59008479735,35868.59307416042,35144.082629676624,36107.85168695355,35289.71358593802,34494.58680223353,35258.27047602506,37434.5625,36331.484375,32887.708251953125,35326.916259765625,35089.72506262705,35333.23576391443,37434.5625,36331.484375,37522.0
ID15,1986-09-30,25804.408,28742.162,34554.227,33804.9,33649.33,36084.766,36151.53,31811.59,37565.46,36347.223,29231.0,32275.55400499624,34131.192742902174,33245.803479438786,34050.585700133175,33726.375069055255,34175.0401639194,32964.78506957229,33974.596819295904,37565.4609375,31811.58984375,32755.66748046875,34045.495361328125,33530.85051999998,34002.295611012785,37565.4609375,31811.58984375,25991.0
ID150,1978-06-30,119.98196,120.3487,120.2751,122.30688,118.63042,118.328964,121.73597,125.94963,120.10073,119.74694,117.1,120.07075971385365,120.07075971385365,120.38913413174681,119.62023655129995,120.0402387621319,119.72979109098625,119.76753816942244,119.76753816942244,120.1007308959961,120.34870147705078,119.73997688293457,119.73997688293457,120.11386921559848,119.75896633596776,120.1007308959961,120.34870147705078,118.0
ID150,1978-09-30,120.629105,122.35152,127.8907,125.674866,120.03824,122.7338,121.97287,115.68436,120.919914,122.01934,121.0,122.33134598491154,122.33134598491154,120.9544686404135,122.02740543424659,121.19314540908903,121.6746941947228,122.07054654566184,122.07054654566184,120.91991424560547,122.35151672363281,122.10271072387695,122.10271072387695,122.19231249869846,122.05190994812311,120.91991424560547,122.35151672363281,122.0
ID151,1978-06-30,129.90381,129.9527,130.39406,132.55559,128.30789,129.01443,132.72026,138.76689,131.90466,129.80461,127.0,129.61706821403104,130.3017194676737,131.18714068942901,129.64873474031182,130.79227698751026,129.9203822668062,130.21859923812158,130.7554400412115,131.9046630859375,129.90380859375,129.99849891662598,131.4693603515625,130.2261177908257,131.33857183349306,131.9046630859375,129.95269775390625,126.1
ID151,1978-09-30,130.40146,131.37827,137.85785,135.72461,129.19595,132.62091,133.83932,127.41252,132.61801,131.86798,129.2,131.5286401210075,131.9146621018619,131.20788649802682,131.88393309188245,131.4129716801437,131.8431052229578,132.23253322453678,132.11639977850223,132.61801147460938,130.40145874023438,132.04485511779785,131.82142066955566,132.34409059841693,131.74580807036847,132.61801147460938,131.37826538085938,130.2
ID152,1978-06-30,2.2365072,2.198769,2.2507153,2.1857495,2.3340693,2.2696931,2.2549465,2.4394011,2.1525269,2.5192256,2.29,2.2417652131983608,2.2514074541782856,2.2699612227019177,2.274960143938558,2.2535915792809122,2.2707988091407807,2.245687857549825,2.2659742906027756,2.15252685546875,2.2365071773529053,2.2795949578285217,2.2696169018745422,2.242377487152377,2.260659490326007,2.15252685546875,2.33406925201416,2.1
ID152,1978-09-30,2.2661052,2.218061,2.4063337,2.2957702,2.3120956,2.2455485,2.4117064,1.9849811,2.1671355,2.5574799,2.27,2.2825897486378257,2.268070047699992,2.209695006316518,2.2469338341510023,2.212551750964121,2.260303122788664,2.2922806315148376,2.260098987636047,2.16713547706604,2.2661051750183105,2.3261146545410156,2.2545523047447205,2.289698626911652,2.2686515831031797,2.16713547706604,2.3120956420898438,2.38
ID153,1978-06-30,5.030524,4.7777042,4.916863,4.9311213,4.61054,4.587801,4.876642,4.756414,4.762556,4.2933955,4.41,4.727394624188487,4.7343384392811405,4.73053524731356,4.409999847412109,4.712916551825261,4.43637162247944,4.691490179267993,4.683251027947676,4.762556076049805,4.409999847412109,4.709778070449829,4.731550216674805,4.750849096938727,4.654586365541612,4.762556076049805,4.409999847412109,4.89
ID153,1978-09-30,4.2144413,4.493302,4.8799677,4.939658,3.9752316,4.4529104,4.720775,3.5592027,3.8700318,4.8783784,3.59,4.277511623502847,4.214970086574252,4.169207141142774,3.5899999141693115,4.181529469273215,3.668190988123693,4.151462607605412,4.061129168007711,3.8700318336486816,3.5899999141693115,4.327765971422195,4.12938591837883,4.3452060500433465,4.022693149338148,3.8700318336486816,3.5899999141693115,4.44
ID154,1989-06-30,116.91366,116.6225,115.14119,118.33669,118.36186,109.10984,127.35915,131.53511,122.1268,119.55563,100.0,118.37828312713388,116.18517240798845,118.20772610819867,112.65815249858014,117.5136417111195,112.43838789038179,116.14481421935143,114.50502312345954,122.12680053710938,116.91365814208984,117.01009941101074,114.72893524169922,117.48109941991527,115.26993435638911,122.12680053710938,116.91365814208984,107.0
ID154,1989-09-30,128.76282,132.16566,126.967735,122.95994,121.12975,125.75815,125.339096,121.891426,123.08113,122.81284,118.0,126.03021497542709,126.04141210901743,125.44134757200342,124.76022985950748,125.56827920793,124.82390153632767,124.8497104089723,124.92920136430078,123.08113098144531,128.7628173828125,124.78238010406494,124.83476161956787,125.96778313274083,125.30733364392674,123.08113098144531,128.7628173828125,122.0
ID155,1989-06-30,119.92012,122.07821,119.82864,122.80805,120.62643,122.90709,132.15024,139.67682,126.39152,117.9574,108.0,120.82343363779866,119.9138916963683,125.34977229836883,120.20968800329162,124.74852064122273,118.72390097649185,119.71140700617518,119.27145117183264,126.39151763916016,117.9573974609375,120.86906909942627,119.7136754989624,121.14721832243698,119.11679721502266,126.39151763916016,117.9573974609375,114.9
ID155,1989-09-30,130.34918,131.99825,133.20953,129.11378,123.215004,130.24707,131.30212,130.11153,127.26538,126.542564,129.9,129.14019089193755,128.98088417146536,129.23025671251258,129.53936721471737,129.0492299923086,128.90803989252998,129.01548698004547,128.98209033573835,127.265380859375,126.54256439208984,129.22275352478027,129.0908718109131,128.88757130280987,128.88318827048292,127.265380859375,126.54256439208984,131.0
ID156,1986-06-30,113.909424,113.95781,114.21016,116.190056,113.1138,115.21267,119.77547,123.94824,116.49831,110.820175,109.0,113.9958576290395,113.80951742912846,116.1913338616914,112.0411167897733,115.7982288172403,112.83531390525764,113.81918972268961,113.36940904560018,116.49830627441406,113.909423828125,113.91064262390137,113.34029293060303,114.60154641511006,114.18776796834409,116.49830627441406,113.909423828125,125.0
ID156,1986-09-30,114.91558,116.02693,121.3338,119.077484,115.9633,122.228424,118.48719,111.83597,117.29707,115.74582,112.0,116.70407387590004,117.41065233762102,117.33704853694056,113.62665271721565,117.69701344202194,114.63693143379406,116.4239567916596,116.80955287209696,117.29707336425781,114.91558074951172,116.47121238708496,116.93886661529541,117.59690879497823,117.1967334485704,117.29707336425781,114.91558074951172,119.0
ID157,1988-06-30,664.99445,671.30237,653.7558,667.5895,685.5285,695.8834,690.5165,729.7512,699.44775,684.8046,550.0,675.7329052598167,673.7062428454269,691.9542538344957,697.0013182741378,691.5577686421127,697.4078125260884,678.6987411469777,683.4262061150015,699.44775390625,667.5894775390625,662.5437469482422,682.8607559204102,679.9874470037198,684.3362047743274,699.44775390625,729.751220703125,654.0
ID157,1988-09-30,715.6205,732.0862,699.2705,679.27057,681.6303,687.3302,645.7305,671.4333,700.7561,689.6676,604.0,700.4730186986117,699.4341212907341,695.3755457045816,667.8784487543684,697.585535990018,664.8070591306595,692.9632866048322,688.2523861061993,700.756103515625,679.2705688476562,683.59521484375,690.7247467041016,692.8855100273792,688.7449335500107,700.756103515625,671.4332885742188,685.0
ID158,1988-06-30,110.34417,110.45451,109.100624,111.39982,110.81153,112.01752,111.46165,115.95047,112.58645,112.19825,98.0,109.70006126324547,111.52206369781337,112.02848735285605,112.0631209989773,111.92523180447643,112.43789908022438,110.96475698726957,111.75428892044296,112.5864486694336,115.95046997070312,109.36964797973633,111.68699264526367,111.06793357230562,111.81322870474047,112.5864486694336,115.95046997070312,106.2
ID158,1988-09-30,113.98771,115.14137,116.4359,113.635765,110.65062,111.47353,105.97909,108.493774,112.87037,113.144875,103.6,111.85209684342384,112.95587629364988,111.9970709933385,111.50345988276655,112.22019151139872,110.41852029680621,112.55558894816895,112.23761728062854,112.87036895751953,108.4937744140625,111.47624111175537,112.461106300354,112.50108093824794,112.19491952193016,112.87036895751953,108.4937744140625,108.6
ID159,1988-06-30,1277.2507,1280.2998,1269.8983,1293.213,1300.9084,1326.5302,1401.2922,1545.1953,1332.282,1287.7819,1169.3,1291.7402920933885,1299.3451524968018,1344.6615020239976,1309.3641164148858,1334.3329010878265,1306.3901799083578,1290.9391012187039,1296.2674192015759,1332.281982421875,1332.281982421875,1289.8766784667969,1296.0205383300781,1303.5129333927218,1296.3457113546515,1332.281982421875,1332.281982421875,1302.1
ID159,1988-09-30,1297.7844,1302.0787,1345.8652,1316.8059,1304.5764,1316.7358,1358.7512,1258.8828,1343.2903,1301.7827,1208.6,1308.0265961913533,1317.2145539705316,1308.637409531147,1320.1206993512853,1312.5384305293373,1322.8677840138484,1311.8856767566606,1316.4412123419197,1343.290283203125,1343.290283203125,1307.8411254882812,1316.1149444580078,1319.4249402448993,1316.665609000337,1343.290283203125,1343.290283203125,1326.1
ID16,1986-06-30,479981.8,480043.25,476134.94,477739.97,455100.94,458383.62,481346.3,514288.5,475869.78,449652.7,447298.0,472469.4146303948,479114.925512931,475475.32816629985,479267.8623355817,472996.59848715254,473029.4614238413,470152.48400887573,475025.6519992036,475869.78125,475869.78125,468178.46484375,476552.27734375,469277.17965022026,478198.871656323,475869.78125,458383.625,562216.0
ID16,1986-09-30,445300.0,437934.12,475831.9,474415.8,464555.56,443149.53,488614.84,459415.9,445762.7,460401.88,400444.0,457214.1244258259,457564.0116829049,450305.0310424658,449131.3491503069,448389.4973478478,452230.7754135851,454783.22504014027,458469.8210354944,445762.6875,445762.6875,452355.625,459727.11328125,454613.20658488246,455208.2783893418,445762.6875,443149.53125,547908.0
ID160,1988-06-30,124.10518,124.302345,122.80135,125.3882,124.04155,127.08209,130.23045,141.27803,126.93076,127.47841,111.8,124.17136362680844,125.64641160073424,127.99122444251798,125.77078607627777,127.31280635752005,126.75230006628075,125.50648110996259,125.49585424125578,126.9307632446289,122.80135345458984,123.961256980896,125.65978145599365,125.74582283634666,125.74582283634666,126.9307632446289,122.80135345458984,121.2
ID160,1988-09-30,127.3254,128.23561,130.89397,127.90584,124.03018,124.396835,126.48021,121.116165,127.790924,127.194664,117.6,126.34791229481961,127.39093359219586,125.52868821368243,127.62509727050802,125.78302257355612,127.76687637425641,127.57997103882147,127.60924800413028,127.79092407226562,130.8939666748047,126.19386959075928,127.48209953308105,127.19941027461772,127.19941027461772,127.79092407226562,130.8939666748047,118.1
ID161,1988-06-30,202.00043,202.30508,199.74748,203.86342,204.69847,210.23346,218.72073,241.70128,211.24448,204.6719,178.8,204.72599916555737,203.42746301334924,212.1975451977568,206.141505801252,210.78179717006054,207.22432768218107,205.8172342331954,204.99096762249573,211.24447631835938,211.24447631835938,202.77357292175293,204.84559059143066,206.34740295873988,205.03601035905734,211.24447631835938,199.7474822998047,204.6
ID161,1988-09-30,208.72903,211.18318,213.30362,207.97461,205.18379,208.44363,211.75171,202.18326,212.65787,207.10445,189.7,206.8187888456091,208.7619242863364,208.43852082118406,209.7341645512359,208.97762270979814,209.40342028969474,210.01912561194405,209.45018581957837,212.65786743164062,212.65786743164062,207.4517059326172,209.32252311706543,209.77191637876064,209.42695656699144,212.65786743164062,213.30361938476562,202.5
ID162,1978-06-30,119.6632,117.257065,126.56326,131.05983,121.60462,104.85067,140.5516,134.4246,140.12454,136.09735,101.0,123.14194231768796,119.98906572442424,121.84837221702016,110.92996981297894,121.56698717782774,112.39726974613554,119.32415835363042,116.78067032460058,140.12454223632812,101.0,125.35770606994629,120.8950891494751,122.79853003570003,116.57554131691023,140.12454223632812,101.0,106.0
ID162,1978-09-30,137.90205,142.35359,142.76434,137.61563,142.00858,138.47293,143.96953,135.57901,140.79391,140.49644,134.0,140.0744514207022,139.7214866870419,139.6940965209308,138.0760624540314,140.01962667226323,138.3517941856407,139.4129077506735,139.12117974547937,140.79391479492188,134.0,140.5360565185547,139.8489818572998,140.7233520225992,138.40811717666787,140.79391479492188,134.0,139.0
