unique_id,ds,NBEATS,NHITS,MLP,TiDE,KAN,TFT,NLinear,DLinear,PatchTST,DeepNPTS,SeasonalNaive
T000078,2006-11-30,576.10095,570.63153,568.53894,519.4503,585.03766,495.96954,522.7722,476.35724,555.8823,474.99472,546.0
T000078,2006-12-31,387.53687,369.43616,399.62372,429.61746,414.9221,434.38464,418.32263,467.33743,391.48428,481.4593,360.0
T000078,2007-01-31,326.20572,312.18774,323.4389,344.07056,323.9433,410.70032,443.49918,446.27603,321.60327,511.88324,243.0
T000078,2007-02-28,576.7935,565.3654,588.1891,460.68533,614.189,484.87436,484.39923,531.0027,562.4323,486.91025,574.0
T000078,2007-03-31,497.6775,496.5367,501.0425,522.88715,507.31033,553.6858,415.60898,480.01654,477.9184,480.35123,454.0
T000078,2007-04-30,490.24332,481.86002,499.8574,451.3098,486.2042,497.7301,452.88052,508.751,473.51517,460.39017,457.0
T000078,2007-05-31,517.8182,507.29977,528.56476,504.27942,523.44025,485.0033,483.97836,530.43915,517.47516,478.12003,489.0
T000078,2007-06-30,500.42224,496.37988,456.25854,446.52798,487.3277,501.93854,476.4437,503.4964,486.2492,465.963,474.0
T000079,2006-07-31,1162.1992,1137.1044,1272.8424,1357.6569,1308.7218,1158.1892,1150.064,1148.2189,1153.0413,1192.2208,1335.0
T000079,2006-08-31,1196.7626,1074.78,1207.0269,1291.8541,1243.3734,1224.4575,1222.462,1216.1008,1120.4237,1184.8555,1257.0
T000079,2006-09-30,1200.0061,1113.6454,1164.0513,1153.9143,1210.9523,1253.6427,1127.4856,1281.5762,1106.7218,1189.9442,1244.0
T000079,2006-10-31,1248.1865,1205.1444,1278.9799,1283.3447,1371.6259,1329.161,1137.0682,1171.9778,1252.5405,1213.2113,1348.0
T000079,2006-11-30,1417.2786,1325.983,1326.6165,1055.2876,1394.2153,1476.5359,1206.048,1028.7742,1297.2671,1167.1332,1426.0
T000079,2006-12-31,618.3102,657.0908,676.1361,1089.5337,612.42865,947.6619,822.5188,983.37646,650.11633,1182.7979,506.0
T000079,2007-01-31,847.32025,762.1205,820.6507,834.8744,843.023,995.3945,1000.03894,934.2594,746.0404,1183.9937,742.0
T000079,2007-02-28,1162.4271,1113.6732,1207.2329,1139.5648,1244.8033,1094.5774,1115.537,1157.35,1111.8474,1182.3655,1139.0
T000079,2007-03-31,1292.7765,1163.6348,1196.231,1131.372,1206.5052,1107.1072,948.3203,1094.0144,1145.634,1159.5332,1195.0
T000079,2007-04-30,1147.1897,1154.0542,1181.541,1168.3483,1163.0798,1202.7949,1081.1427,1183.6029,1123.9767,1132.1246,1093.0
T000079,2007-05-31,1421.0222,1358.095,1450.6512,1185.8037,1443.1029,1385.237,1305.0205,1459.523,1407.6604,1174.4489,1465.0
T000079,2007-06-30,1068.9583,1117.0297,981.797,1234.0107,1082.0654,1209.1157,949.3124,1092.7234,1028.2903,1161.0587,932.0
T000080,2006-07-31,1320.008,1324.3945,1372.2085,1295.4705,1350.4155,1244.5848,1243.1243,1206.9312,1273.3695,1245.3418,1198.0
T000080,2006-08-31,1342.0391,1362.504,1369.4009,1264.0503,1439.4526,1255.5178,1273.0802,1215.1393,1342.098,1190.5734,1285.0
T000080,2006-09-30,1349.8153,1345.8771,1319.0247,1343.4222,1369.6996,1266.945,1270.3112,1401.4275,1295.5355,1192.0682,1243.0
T000080,2006-10-31,1507.6796,1477.5668,1423.6743,1479.7207,1491.95,1428.611,1526.5593,1415.5001,1447.9167,1250.5321,1422.0
T000080,2006-11-30,1766.5583,1733.9982,1641.0615,1565.4128,1712.6652,1556.1656,1531.9421,1420.0546,1678.5293,1211.4899,1648.0
T000080,2006-12-31,1176.8629,1187.7303,1162.0197,1445.326,1185.9104,1183.4655,1306.483,1423.8196,1161.8813,1132.6105,1039.0
T000080,2007-01-31,1331.4662,1285.5361,1285.0825,1364.3589,1366.4545,1302.2091,1452.5547,1433.5366,1275.8739,1213.7085,1244.0
T000080,2007-02-28,1739.2334,1703.0726,1679.9126,1522.9987,1759.0002,1456.0378,1501.5625,1602.8539,1659.9664,1271.892,1629.0
T000080,2007-03-31,1519.5955,1483.0692,1502.3547,1378.9445,1530.8588,1400.1509,1195.002,1341.7633,1440.076,1234.0541,1445.0
T000080,2007-04-30,1044.4679,1026.6746,1074.7888,1078.9,1032.17,1210.2758,1035.3278,1142.7457,1010.57874,1274.3317,851.0
T000080,2007-05-31,1216.8143,1069.9573,1169.3696,1135.9354,1209.0387,1109.3334,1035.7678,1143.523,1149.1621,1219.4518,1173.0
T000080,2007-06-30,1291.2827,1269.8853,1174.7072,1192.6174,1297.6271,1183.0529,1218.7092,1264.8015,1221.2616,1260.9131,1193.0
T000081,2006-07-31,4851.01,4587.212,5082.3477,5185.7783,4923.347,4657.021,4904.9385,4612.7324,4612.41,4845.698,4039.0
T000081,2006-08-31,4872.7573,4851.4834,4806.0513,4747.9795,5068.024,4923.8853,5134.6846,5148.581,4857.0107,4944.5913,4204.0
T000081,2006-09-30,4949.604,4951.5093,5334.4204,5080.4844,5421.882,5278.152,5804.477,5491.8555,5134.3716,5042.866,4691.0
T000081,2006-10-31,5895.241,5786.183,5738.721,5924.8643,6114.0464,5853.85,7027.1094,6487.0264,5976.789,6470.536,5403.0
T000081,2006-11-30,11644.725,11405.439,11237.096,8273.31,11399.95,11136.465,7937.8027,7626.2065,11049.847,5790.2295,10816.0
T000081,2006-12-31,6484.0693,6622.3975,6561.293,7911.6675,6940.2114,6884.9185,7049.284,7110.7563,6659.9814,6239.625,6477.0
T000081,2007-01-31,5590.5654,5610.7764,5547.838,6351.6655,5790.8467,5826.3315,6968.342,6567.967,5398.516,5106.342,4624.0
T000081,2007-02-28,6445.7837,6643.271,6786.095,6737.5425,7058.5444,6076.524,6781.737,6645.5566,6569.0093,5284.454,6589.0
T000081,2007-03-31,5534.0146,5571.379,5513.538,6233.2266,5822.1665,5734.9863,5565.3647,5839.9336,5388.2964,5006.742,5145.0
T000081,2007-04-30,5235.6846,5196.0537,5330.638,4890.4414,5248.9604,5157.311,4727.651,5138.9497,5187.9565,5082.7056,5487.0
T000081,2007-05-31,5327.777,5180.262,5141.5635,3980.3252,5148.312,4950.628,4920.323,5142.0938,5083.1216,5081.569,4938.0
T000081,2007-06-30,5090.747,5039.78,4555.3433,3789.3516,5159.7065,5115.779,4584.452,5045.7075,5040.929,4751.839,4803.0
T000082,2006-07-31,3521.304,3470.5615,3534.267,3380.9822,3534.066,3178.7842,3268.8562,3116.9646,3432.355,2848.6086,2948.0
T000082,2006-08-31,3756.8232,3601.6511,3723.946,3269.2385,3809.8599,3329.1335,3509.0454,3341.1514,3664.5469,2969.5718,3279.0
T000082,2006-09-30,3421.963,3470.5542,3462.3755,3039.905,3575.2556,3445.9312,3166.1653,3262.8442,3360.0608,2889.5986,3086.0
T000082,2006-10-31,3489.3513,3442.5398,3299.1216,3071.1821,3589.666,3286.7534,3074.5022,3239.002,3410.4583,2883.6665,3124.0
T000082,2006-11-30,4041.4485,3957.7705,3818.504,3204.577,3959.8823,3104.836,3487.3406,3044.7224,3753.8682,2841.4165,3666.0
T000082,2006-12-31,2247.2527,2308.4185,2262.9712,2842.0857,2287.4773,2624.8335,2774.6433,2965.5857,2301.3518,2828.787,1795.0
T000082,2007-01-31,2614.976,2450.7896,2399.9592,2355.8682,2627.025,2472.4622,2861.303,2646.4622,2370.9456,2832.4775,2153.0
T000082,2007-02-28,3380.0151,3274.4358,3250.5747,3001.9902,3486.0806,2999.6897,3287.8123,3031.592,3172.1912,2848.9224,3074.0
T000082,2007-03-31,3526.5803,3259.7617,3211.9702,3176.44,3263.8003,3407.156,2798.3186,2962.8306,3103.832,2846.8252,3025.0
T000082,2007-04-30,3408.06,3282.4897,3178.8906,3050.407,3174.958,3073.1597,2840.8943,2984.8914,3140.8435,2712.311,3221.0
T000082,2007-05-31,3146.8064,3186.8884,3106.4272,3045.0562,3140.513,3031.2842,3009.432,3183.7278,3088.624,2796.3933,2791.0
T000082,2007-06-30,3157.2876,3161.9827,2759.1257,2915.39,3022.7131,3085.0166,2964.63,3034.2324,2991.211,2821.9695,2926.0
T000083,2006-07-31,9444.6875,9361.445,9436.911,9740.108,9589.732,8537.916,8706.46,8706.7,9169.598,8347.578,8465.0
T000083,2006-08-31,10180.824,9868.307,10209.893,9430.674,10665.807,9630.689,9404.155,9203.996,10173.189,9686.032,10029.0
T000083,2006-09-30,8631.276,8799.24,8861.555,8543.111,9059.219,9128.138,8304.062,8984.956,8593.769,8158.631,8203.0
T000083,2006-10-31,9563.69,9606.958,9163.414,9044.081,9936.537,8768.812,8403.308,8544.942,9413.469,8746.456,9235.0
T000083,2006-11-30,8730.637,8418.816,8384.263,7909.658,8675.397,8429.89,8441.556,7563.559,8062.3477,7985.3535,8140.0
T000083,2006-12-31,5770.062,5989.654,5689.95,7209.381,5233.343,7581.9097,7232.607,7693.6377,5617.2983,7767.406,4102.0
T000083,2007-01-31,7903.564,7594.584,7694.138,6878.723,8124.9707,7305.9287,7728.123,7379.8203,7257.651,8033.792,7340.0
T000083,2007-02-28,9387.911,9099.892,9147.26,8363.849,9591.882,8350.438,8591.018,8535.916,8826.576,8032.392,8636.0
T000083,2007-03-31,9242.977,8782.666,8877.738,8526.037,8784.373,9302.566,7472.289,8161.8115,8336.795,8014.122,8283.0
T000083,2007-04-30,8961.713,8284.417,8686.124,8545.727,8523.583,8520.676,8013.341,8595.528,8350.638,7694.362,8009.0
T000083,2007-05-31,8736.306,8619.155,8858.055,9271.432,9018.344,8296.249,8184.0293,9034.616,8672.779,7789.6504,8338.0
T000083,2007-06-30,8188.501,8476.19,7585.918,8706.646,8378.117,8447.652,8237.407,8342.789,8135.904,7950.0137,7929.0
T000084,2006-07-31,984.2909,896.02545,1073.9991,1213.4736,975.1826,1025.2197,1018.6852,1024.4973,978.8731,1081.656,812.0
T000084,2006-08-31,1440.4955,1440.8333,1450.9459,1303.393,1471.966,1214.7657,1171.2212,1127.5513,1475.6532,1247.8616,1409.0
T000084,2006-09-30,1318.2687,1254.4949,1277.4406,1291.7455,1316.3087,1280.145,1091.658,1343.7231,1267.802,1166.1871,1236.0
T000084,2006-10-31,1266.5155,1289.8428,1216.6772,1340.9133,1282.8842,1233.3251,1270.4037,1242.6252,1235.543,1113.56,1225.0
T000084,2006-11-30,1329.9475,1301.515,1288.1467,1213.617,1322.5468,1163.875,1115.4655,1178.2794,1319.4089,1068.0094,1323.0
T000084,2006-12-31,954.87494,935.2064,918.8982,1142.4491,893.6933,1009.86096,1073.5913,1178.1935,896.3374,1046.9327,731.0
T000084,2007-01-31,1053.4939,1017.9888,1019.53906,1058.794,1048.8245,937.79834,1109.475,1176.9069,997.6055,1057.1595,958.0
T000084,2007-02-28,1423.8478,1323.0093,1295.571,1128.1946,1340.279,1082.4924,1126.7576,1296.4906,1279.3374,1115.1659,1201.0
T000084,2007-03-31,1448.4419,1349.4911,1375.0549,1159.7871,1369.9061,1333.3926,993.1676,1183.1157,1324.0156,1122.7748,1308.0
T000084,2007-04-30,1051.6777,1089.7535,1101.8119,1048.5919,1020.50305,1154.9637,1076.9019,1246.5059,997.0862,1134.0219,733.0
T000084,2007-05-31,1358.4594,1173.0106,1216.8069,1181.3506,1249.5458,1070.7886,1055.5874,1201.0013,1208.7368,1079.7506,1207.0
T000084,2007-06-30,1109.9675,1098.1951,987.255,994.65356,1099.4288,1113.4294,1080.0443,1108.2948,1067.0714,1072.1758,1055.0
T000085,2006-07-31,4439.3125,4181.2354,4656.749,4301.8726,4678.256,4339.4653,4094.1047,3642.7205,4214.967,4250.91,4278.0
T000085,2006-08-31,4172.7124,3953.9805,4226.743,4106.574,4535.6025,4101.688,4241.6704,3956.3882,4086.8203,4071.7043,4066.0
T000085,2006-09-30,4228.421,3969.8599,3962.7783,3934.1343,4254.5693,4142.8066,3571.6133,4117.468,3739.586,4147.337,3751.0
T000085,2006-10-31,4929.297,4694.0547,4746.541,4451.777,4942.384,4814.8184,4764.8076,4349.7734,4723.7563,4345.4146,4674.0
T000085,2006-11-30,6335.532,6231.5728,5970.123,4994.213,6242.8525,5859.3613,5246.941,4652.4863,6100.995,4123.5186,6281.0
T000085,2006-12-31,2647.439,3531.3042,3086.8875,5032.1616,3145.044,3130.4824,4187.2886,4623.7725,3153.1348,3948.0486,2523.0
T000085,2007-01-31,4011.8833,4013.9922,4058.3645,4372.9536,4359.05,3747.3887,4769.427,4444.339,3941.8486,4215.8257,3911.0
T000085,2007-02-28,5363.6763,5211.527,5299.546,5270.37,5552.7495,5295.068,5428.4297,5332.637,5129.797,4245.171,4968.0
T000085,2007-03-31,6435.256,6089.141,6396.9854,5054.497,6270.2334,5497.078,4641.5957,5042.9985,6066.086,4337.2705,6294.0
T000085,2007-04-30,4388.946,4476.0723,4329.9536,4413.1133,4271.221,4458.2466,4133.548,4596.467,4135.8887,4395.4565,3884.0
T000085,2007-05-31,4227.349,3906.9976,4000.5635,3747.525,4036.1738,3952.9172,3546.8936,3854.366,3831.834,4122.2026,3911.0
T000085,2007-06-30,3549.1477,3559.1487,3297.8413,3883.834,3779.2837,3760.1997,3357.5854,3598.2227,3496.8115,4254.0605,3298.0
T000086,2006-07-31,1476.9546,1451.7716,1570.8514,1521.745,1564.1382,1449.4213,1411.5612,1243.6232,1440.3812,1381.2472,1343.0
T000086,2006-08-31,1562.7839,1509.9398,1620.36,1514.7196,1721.4534,1501.3346,1521.3217,1444.7247,1607.0062,1457.2233,1504.0
T000086,2006-09-30,1515.2703,1495.8083,1500.1565,1502.8964,1580.9773,1500.6221,1270.6952,1511.3887,1477.617,1401.9924,1424.0
T000086,2006-10-31,1648.6863,1670.4343,1609.1213,1651.8024,1694.7563,1650.9879,1661.5076,1505.7443,1633.2466,1383.3065,1544.0
T000086,2006-11-30,1900.3112,1907.7943,1804.065,1574.0442,1904.946,1632.799,1605.8157,1521.6072,1847.0933,1284.7947,1870.0
T000086,2006-12-31,1039.4087,1198.4143,1084.6926,1557.4015,1072.1857,1167.7693,1402.7239,1440.0619,1083.4706,1232.7866,798.0
T000086,2007-01-31,1440.8254,1493.441,1444.1643,1446.7267,1569.8125,1295.9047,1422.2424,1370.2544,1372.5084,1287.0167,1452.0
T000086,2007-02-28,1590.5042,1577.2736,1537.585,1535.4805,1586.2317,1591.3329,1560.8433,1502.5579,1472.136,1279.5334,1310.0
T000086,2007-03-31,1902.9834,1854.7595,1874.7908,1479.5316,1853.55,1585.0111,1386.2601,1451.1061,1749.6636,1289.8372,1844.0
T000086,2007-04-30,1305.4302,1292.3574,1309.8539,1330.7605,1249.9672,1327.6298,1251.8604,1373.6953,1212.526,1289.1752,1041.0
T000086,2007-05-31,1464.6206,1264.2006,1349.9316,1308.8774,1369.3976,1259.8165,1215.4121,1313.9991,1317.2596,1281.4956,1356.0
T000086,2007-06-30,1313.5021,1319.422,1224.2529,1347.1423,1362.5806,1315.8975,1278.4469,1297.651,1284.2394,1317.106,1240.0
T000087,2006-07-31,4509.497,4137.714,4564.649,5288.058,4512.4146,4283.1714,4270.1753,4259.3564,4194.448,4624.8926,3830.0
T000087,2006-08-31,5750.2666,5782.7314,5895.868,5263.6187,6197.7896,4705.008,5050.0786,4963.857,5923.995,5112.916,5977.0
T000087,2006-09-30,4676.811,4612.681,4534.7837,4742.153,4716.298,4669.0234,4425.499,4959.2485,4344.8257,4169.441,4092.0
T000087,2006-10-31,5591.0864,5277.6963,5324.727,5326.9834,5794.5034,5222.224,5709.8887,5199.8496,5450.8438,4499.542,5537.0
T000087,2006-11-30,7180.8037,6936.953,6799.0156,5851.7754,7168.655,6427.261,5523.591,5412.744,7099.851,4462.4297,7253.0
T000087,2006-12-31,3336.7192,3806.6028,3448.306,5337.373,3281.3752,3850.669,4971.9443,5217.9077,3532.002,4236.011,2681.0
T000087,2007-01-31,4256.232,4106.8896,4119.853,4411.472,4557.9863,3779.5037,4899.34,4700.0396,4103.352,4280.218,4021.0
T000087,2007-02-28,5511.226,5281.486,5197.505,4966.479,5455.079,5108.419,5131.311,5314.2246,5082.0273,4408.4756,4941.0
T000087,2007-03-31,6034.8096,5677.345,5798.6245,4845.5356,5632.5615,5557.9224,4347.2646,4952.383,5573.9463,4530.6646,5519.0
T000087,2007-04-30,4603.52,4578.639,4723.926,4409.87,4478.367,4381.6045,4324.3193,5029.8726,4383.6914,4569.5703,3849.0
T000087,2007-05-31,4559.282,3945.4282,4164.137,4267.9854,4132.509,3994.7463,3441.4905,3985.4585,3984.2292,4304.9385,3728.0
T000087,2007-06-30,4021.1536,4046.5962,3603.3252,3668.738,4044.271,4172.968,3853.621,3993.7593,3931.7546,4412.329,3784.0
T000088,2006-07-31,4977.853,4917.9897,5151.7305,4867.0884,5186.4946,4724.52,4895.24,4472.265,5012.667,4374.129,4389.0
T000088,2006-08-31,5577.1133,5378.2256,5558.9854,5141.8184,5576.33,5151.9854,5070.2266,4890.104,5513.2593,4702.4346,4851.0
T000088,2006-09-30,5466.901,5363.9634,5405.768,4933.5327,5602.0664,5237.154,4423.87,5086.459,5309.9487,4903.2617,5012.0
T000088,2006-10-31,5163.801,5115.738,4903.255,4709.918,5175.0654,5044.0483,4620.5776,4807.2583,5028.8237,4461.3584,4583.0
T000088,2006-11-30,5671.3945,5474.0044,5231.7383,4388.633,5370.5815,4733.559,4570.139,4471.7183,5169.58,4201.5645,5091.0
T000088,2006-12-31,3634.5293,3830.3174,3617.2056,4281.387,3527.342,4168.083,3996.268,4244.232,3506.9858,4204.291,2768.0
T000088,2007-01-31,4023.9714,3775.625,3745.1228,3826.0215,4015.9233,3617.774,3994.1892,3905.1523,3568.5842,4082.181,3442.0
T000088,2007-02-28,4515.5938,4243.229,4131.8027,4050.2307,4400.496,3858.487,4176.483,4160.496,4002.2756,4235.5615,3583.0
T000088,2007-03-31,5536.729,5274.5513,5145.9033,4608.2803,5235.919,4721.1045,4192.818,4544.9653,4869.8257,4247.621,4950.0
T000088,2007-04-30,5119.2236,5128.2246,4931.9062,4713.827,4908.29,4779.1953,4662.9897,5160.056,4780.39,4216.523,4459.0
T000088,2007-05-31,4961.6753,4666.1646,4634.6094,4689.109,4720.7383,4555.4375,4425.6943,4696.859,4597.1045,4106.747,4535.0
T000088,2007-06-30,4694.5293,4670.9536,4137.7407,4465.5337,4529.4077,4619.1646,4352.9507,4505.962,4389.352,4177.9824,4331.0
T000089,2006-07-31,70740.8,69771.04,72662.64,72599.55,72229.76,65638.63,67460.8,64819.81,68911.76,63352.86,63836.0
T000089,2006-08-31,75745.3,74460.51,77031.89,70233.2,79064.49,67876.14,71262.59,68637.94,75184.62,66393.59,71134.0
T000089,2006-09-30,70217.9,69566.9,69499.28,66932.91,71821.69,67794.28,64961.72,70135.914,67762.42,63360.438,64977.0
T000089,2006-10-31,73137.11,70848.11,69565.28,69509.13,74585.67,72132.35,69470.12,69002.93,70961.734,64112.793,68367.0
T000089,2006-11-30,86405.61,83439.94,80835.2,69418.41,84226.39,72348.22,71656.03,66548.15,80997.69,63287.098,80719.0
T000089,2006-12-31,51017.293,50964.883,51158.895,65037.9,51078.746,56108.203,59630.71,64850.51,51127.45,62514.402,42329.0
T000089,2007-01-31,57421.93,53023.01,54453.727,56601.72,58086.766,57685.684,62931.676,61234.023,53397.305,62894.387,50932.0
T000089,2007-02-28,74475.82,71459.17,71851.49,66700.625,76478.95,65352.89,68887.65,69312.086,69314.18,62444.11,67593.0
T000089,2007-03-31,77689.71,71270.555,73504.49,67935.34,73428.26,67649.02,59618.844,65342.383,69819.98,63906.195,69395.0
T000089,2007-04-30,65183.062,64400.39,64937.96,63720.582,63400.234,65222.816,60831.715,66351.375,62204.535,61603.258,58902.0
T000089,2007-05-31,69862.67,66736.4,68609.18,65190.402,69168.69,66510.77,63990.98,69434.11,67701.445,61431.62,65497.0
T000089,2007-06-30,67027.07,66656.1,59871.656,63663.13,66010.63,66173.33,62875.66,65935.57,63642.016,62236.31,62174.0
T000090,2006-07-31,13224.317,13619.807,13379.242,11411.84,13741.453,12029.761,12472.148,11719.626,13551.779,11340.345,12137.0
T000090,2006-08-31,12554.914,12460.878,12815.463,12201.155,12713.481,11538.8955,12162.216,12281.747,12550.529,11155.261,11264.0
T000090,2006-09-30,11942.049,12288.442,12072.709,12029.775,12302.189,11104.424,11202.835,11401.194,11982.521,10609.86,10668.0
T000090,2006-10-31,11861.729,12087.358,11816.973,11320.523,12559.067,10988.787,11146.853,11601.369,12022.368,10807.084,11380.0
T000090,2006-11-30,10634.296,10962.423,10534.808,10317.662,10503.893,10850.237,10375.327,11039.887,10309.043,10190.737,9390.0
T000090,2006-12-31,10969.146,11243.036,10985.852,10453.19,11373.077,10134.155,10475.266,10648.992,10699.772,10125.482,10208.0
T000090,2007-01-31,11455.66,11375.754,11204.4795,10883.781,11735.15,9503.725,9715.895,9804.862,10733.007,9627.1,10619.0
T000090,2007-02-28,9041.828,8930.047,8758.943,9506.12,9094.947,9947.349,9074.988,9072.738,8723.511,9959.022,7717.0
T000090,2007-03-31,11071.128,10978.558,10379.996,10318.028,10906.156,10800.687,10119.765,10129.269,10072.8125,9936.646,9893.0
T000090,2007-04-30,11453.786,11812.946,11456.351,11332.318,11783.524,10186.512,11007.239,11689.606,11324.483,10112.372,10855.0
T000090,2007-05-31,10469.706,10504.139,10425.621,11412.224,10420.419,9951.413,10087.137,10342.144,10132.69,10277.256,9690.0
T000090,2007-06-30,11509.734,11740.8125,10874.676,12127.81,11320.104,10957.52,11160.971,11368.6875,11277.081,10343.384,11145.0
T000091,2006-07-31,6664.747,6338.134,6500.1587,4254.0605,6203.7505,5970.074,4912.3975,4729.0586,6082.752,4541.4004,6591.0
T000091,2006-08-31,4929.179,4866.7524,5135.5684,4442.331,5113.4043,5344.6885,4950.854,4567.234,4820.6284,4168.993,5310.0
T000091,2006-09-30,3773.4043,3511.0315,3722.6147,4452.902,3927.8843,4149.034,3547.633,3990.6199,3544.5745,4007.7473,3682.0
T000091,2006-10-31,3706.4563,3774.1846,3950.4646,4362.896,4056.5017,3734.9883,4471.948,3994.282,3949.9233,3941.3767,4000.0
T000091,2006-11-30,3095.3115,3206.7456,3551.737,4237.7935,3284.9668,3333.7634,4853.5083,3714.3691,3338.4758,3824.4612,3126.0
T000091,2006-12-31,2989.9155,2928.6116,3444.4265,3807.135,3529.7834,3343.8428,4048.9692,4083.9924,3388.4885,3652.2563,3071.0
T000091,2007-01-31,5284.6143,5309.5107,5403.3154,4573.1284,5651.5195,4083.403,4709.501,4494.2344,5305.338,4335.275,5364.0
T000091,2007-02-28,6119.1465,5783.6426,6258.4585,5443.1094,6362.9575,5778.979,5125.293,5336.7256,6135.499,4248.179,6284.0
T000091,2007-03-31,4124.001,4080.1362,4442.13,4985.437,4763.566,4773.546,4032.88,4170.6987,4236.017,4020.587,4182.0
T000091,2007-04-30,3942.0513,3575.8062,3811.8433,3615.9075,3823.4998,3521.1084,3302.4324,3702.1528,3696.973,3839.939,3643.0
T000091,2007-05-31,2922.2983,2817.7473,2902.8352,4023.8513,3052.7476,3348.745,2262.1365,2633.7883,2756.0024,3649.1248,2598.0
T000091,2007-06-30,2952.6785,3167.745,3114.3975,4373.281,3397.3103,3339.7107,3141.2075,3153.7302,3137.2363,3800.0474,2864.0
T000092,2006-07-31,5121.973,4854.5215,4673.287,1737.8427,4213.6646,4089.82,3026.293,2408.9612,4560.639,1879.5916,4674.0
T000092,2006-08-31,1687.5195,1672.96,1678.4565,1209.451,1505.9532,2421.845,2262.4648,1643.1844,1639.6926,1851.8217,1471.0
T000092,2006-09-30,1387.5457,1274.8406,1362.7688,1555.2916,1330.4634,1177.0486,1492.983,1470.7823,1424.8168,1589.2427,1338.0
T000092,2006-10-31,1397.1863,1445.6674,1500.7964,1404.0957,1775.5101,1169.6744,1928.0997,1623.0182,1892.7975,1704.9952,1672.0
T000092,2006-11-30,952.19055,925.61273,1033.9528,1495.7444,1103.3883,1249.4774,2724.141,1109.051,1215.0066,1795.0565,709.0
T000092,2006-12-31,1175.8645,971.04626,1073.6299,1179.0306,1194.9612,1451.6068,1380.3721,1853.1589,1257.9299,1615.4886,845.0
T000092,2007-01-31,3128.9514,2779.767,2917.4683,2186.521,3015.1318,2045.0157,2871.0195,2532.5771,3042.8013,2025.6477,2798.0
T000092,2007-02-28,4575.258,4664.422,4722.713,3448.3254,4770.853,4135.0244,3353.9988,3540.2058,4911.2246,2505.9092,4911.0
T000092,2007-03-31,1914.2462,1850.1042,1703.3784,2994.6375,2207.5706,2385.8943,1777.7021,2118.1682,2034.8298,2062.2764,1605.0
T000092,2007-04-30,2115.3862,1735.5056,1812.8691,1437.6255,1974.2083,1200.3066,1384.1526,1588.1603,1986.7084,1833.6074,1788.0
T000092,2007-05-31,1283.2761,1226.2849,1124.0214,1688.0323,1354.9731,1331.8167,716.24304,878.58923,1243.2751,1661.9407,913.0
T000092,2007-06-30,1446.3783,1457.0273,1222.9541,2211.9895,1480.1049,1480.6067,1424.3792,1348.6261,1513.4077,1788.4323,1207.0
T000093,2006-07-31,5985.241,6055.0654,5772.8994,3324.5256,5337.549,4272.128,4280.728,3415.3652,5551.249,2813.4912,4956.0
T000093,2006-08-31,2546.6577,2424.6086,2411.2498,1905.9727,2710.2368,3066.103,3331.7253,2654.174,2557.0662,2982.3232,1803.0
T000093,2006-09-30,2292.3743,2457.2046,2603.6448,2548.8347,2660.2034,2952.9377,3437.4294,2732.601,2780.811,2755.7422,2054.0
T000093,2006-10-31,3685.819,3713.129,3472.4673,2882.5334,3793.332,3305.8792,4131.407,3597.2876,3994.4048,3142.1033,3420.0
T000093,2006-11-30,4276.315,4616.235,4781.2036,4083.8047,5023.2764,3844.8018,4992.7627,3634.441,5034.1685,3118.2163,4560.0
T000093,2006-12-31,3046.0103,3332.5254,3259.7769,3542.5771,3351.7085,3716.7224,3307.886,4217.415,3533.1833,3016.4404,2931.0
T000093,2007-01-31,4002.8005,3801.2585,4096.7417,3820.3552,4236.9956,4114.97,4745.8936,4506.975,4136.4497,3240.3938,3480.0
T000093,2007-02-28,6036.127,6308.9683,6464.916,5043.1084,6367.0527,4329.9976,5280.7505,5410.88,6738.5977,4302.9146,6551.0
T000093,2007-03-31,3244.861,3317.755,3206.2366,4245.927,3531.687,3586.064,2959.2886,3511.6047,3611.0107,3776.8154,2893.0
T000093,2007-04-30,2894.1025,2758.013,2746.7917,2376.2012,2811.2542,2659.2944,2332.936,2530.6956,2828.5425,3341.8496,2336.0
T000093,2007-05-31,2510.2166,2427.0815,2509.833,2413.0193,2660.0137,2588.623,2382.2925,2530.8071,2732.2876,3043.7825,2153.0
T000093,2007-06-30,3460.2805,3491.2632,3106.4138,3175.3293,3372.9556,3349.2488,3509.684,3575.562,3616.4487,3335.3308,3463.0
T000094,2006-07-31,3596.011,3567.4048,3568.3303,1600.5729,3469.3962,2556.391,2486.5718,2294.278,3509.0837,1757.6628,3977.0
T000094,2006-08-31,2107.6855,1974.3324,1942.7823,971.5092,2033.652,2447.46,2122.5776,1242.0521,1812.2277,2055.7397,1866.0
T000094,2006-09-30,1778.9934,1362.0298,1486.5527,1660.6002,1585.7054,1731.9065,1874.5073,1791.3767,1775.154,1935.7173,1599.0
T000094,2006-10-31,1663.1543,1813.1533,1612.4803,1703.7777,1789.3961,1444.0608,2092.3335,1970.7363,1875.1548,1978.5018,1647.0
T000094,2006-11-30,1535.8677,1378.335,1348.5692,2316.7893,1627.5859,1424.4141,3446.9387,1615.9297,1855.1177,2085.6453,1381.0
T000094,2006-12-31,1757.4927,1814.8943,2024.2839,1665.2133,1932.8597,1556.6766,1747.9199,2755.613,2043.8877,1923.846,1813.0
