unique_id,ds,NBEATS,NHITS,MLP,TiDE,KAN,TFT,NLinear,DLinear,PatchTST,DeepNPTS,SeasonalNaive
T000100,2006-12-31,865516.2,868655.75,863789.1,789479.1,969103.2,823513.1,781888.5,888125.9,850185.7,716405.94,845748.0
T000100,2007-03-31,804300.4,799366.75,870940.94,805575.94,883481.94,745486.0,685781.94,754620.8,741853.94,720114.0,747661.0
T000100,2007-06-30,643616.6,649653.06,774432.3,833995.4,778121.3,615280.44,586336.44,643627.6,600640.9,730787.25,589977.0
T000101,2006-09-30,76570.52,79516.8,81801.64,86404.234,75889.41,74677.664,73724.3,75558.45,74468.27,72448.555,75349.0
T000101,2006-12-31,82098.54,82401.59,84026.27,70301.44,92778.53,83540.58,71856.03,79338.81,83478.695,72379.42,82003.0
T000101,2007-03-31,63146.145,61022.855,72620.56,82438.4,71290.14,61229.023,69506.82,71178.914,58596.887,69772.71,53356.0
T000101,2007-06-30,73142.28,74645.34,86444.11,87822.96,86619.42,75726.61,67564.73,71994.84,71734.984,69243.08,70030.0
T000102,2006-09-30,8826.443,8779.785,9227.629,8144.078,8596.279,8796.087,7162.9214,7942.0957,8629.714,7806.9194,8524.0
T000102,2006-12-31,9254.863,9143.846,9505.107,9107.728,10591.262,8962.837,8452.416,9712.935,9225.17,7599.594,9005.0
T000102,2007-03-31,8774.785,8694.908,9579.228,8764.999,9725.862,8566.227,7314.5244,7958.921,8339.557,7526.087,8279.0
T000102,2007-06-30,6914.601,7041.437,8466.877,9154.063,8535.834,6823.624,6504.882,7110.3467,6415.736,7658.738,6399.0
T000103,2006-09-30,9558.615,9852.499,10720.195,10961.182,9611.964,9439.342,10263.949,10470.935,9326.286,10336.13,9198.0
T000103,2006-12-31,11073.238,10981.076,11483.315,9926.608,12635.895,10836.043,10273.638,10929.444,10947.864,10263.595,10854.0
T000103,2007-03-31,10226.834,10006.918,11575.4375,11206.741,11651.221,9575.847,10431.06,11057.018,9609.815,10009.644,9340.0
T000103,2007-06-30,10615.225,10717.049,12433.045,11490.915,12683.686,10634.589,10062.839,10668.49,10428.659,10070.488,10275.0
T000104,2006-09-30,7824.4023,7890.2686,8855.218,9937.012,7958.0825,7833.9355,9118.416,9243.103,7649.9443,9222.885,7567.0
T000104,2006-12-31,10254.776,10249.286,10675.352,8090.9688,11568.315,10214.257,9126.553,9706.988,10267.226,9140.137,10192.0
T000104,2007-03-31,8191.1763,7880.8193,9536.675,9973.8955,9463.998,7909.0913,9295.842,9875.917,7816.8164,8689.643,7385.0
T000104,2007-06-30,9270.763,9465.379,11099.243,10351.216,11215.453,9645.687,8686.103,9074.666,9289.111,8776.8955,9053.0
T000105,2006-09-30,6629.485,6701.1367,7516.538,8922.575,6942.7935,6956.1196,7591.671,7974.6084,6611.985,7664.4175,7017.0
T000105,2006-12-31,8821.49,8824.219,9228.203,7002.7324,10187.031,8985.745,7929.043,8739.443,9002.9,7756.4644,9268.0
T000105,2007-03-31,6426.0586,6345.354,7699.4653,8825.24,7461.62,6586.5767,7515.1396,7938.67,6155.8706,7340.656,5806.0
T000105,2007-06-30,7361.717,7547.3467,9075.925,9293.725,9045.0625,7729.488,6680.4536,7210.0664,7311.6416,7319.5576,7116.0
T000106,2006-09-30,3214.4817,3199.8906,3640.7217,4349.583,3352.7832,3236.7913,3699.1438,3999.0264,3152.4456,3875.2307,3255.0
T000106,2006-12-31,5030.612,4976.702,5115.6123,3533.1653,5673.849,4859.1855,4266.5986,4778.7144,4962.161,3837.4248,5127.0
T000106,2007-03-31,3474.3564,3340.5862,4046.81,4491.759,3920.6306,3357.1152,3874.6619,4247.9297,3195.3337,3606.101,3143.0
T000106,2007-06-30,3551.867,3564.654,4433.6367,4743.4937,4343.36,3674.3804,3110.2144,3307.712,3415.29,3640.4192,3341.0
T000107,2006-09-30,2731.584,2739.1868,2922.1055,2712.2817,2742.2983,2692.2664,2349.627,2558.2507,2739.3367,2441.3845,2927.0
T000107,2006-12-31,2398.3599,2415.1086,2629.2183,2888.5078,2904.9243,2406.0984,2457.3147,2765.595,2405.6829,2480.337,2430.0
T000107,2007-03-31,2598.9414,2565.326,2895.3105,2786.8992,2936.1226,2503.071,2214.506,2282.552,2481.8901,2435.9995,2511.0
T000107,2007-06-30,2364.7773,2377.3823,2842.6184,2853.2363,2886.3354,2419.8032,2213.5813,2555.9504,2314.3057,2469.2021,2200.0
T000108,2006-09-30,2797.602,2847.878,3135.686,3727.3628,2862.4685,2938.0999,3373.4302,3295.532,2740.1646,3319.6284,2713.0
T000108,2006-12-31,3577.2886,3620.6204,3847.223,2660.3079,4041.5564,3827.7302,3097.235,3243.3186,3699.1477,3274.2463,3576.0
T000108,2007-03-31,2655.907,2501.0864,3071.7231,3529.847,2987.507,2645.7695,3307.821,3420.3567,2494.0469,3076.1072,2156.0
T000108,2007-06-30,3448.8914,3561.6602,4112.3506,3727.5767,4135.545,3674.9712,3240.0964,3312.585,3558.683,3112.2544,3403.0
T000109,2006-09-30,5435.485,5514.284,5881.3184,5715.6826,5322.3623,5226.928,5015.404,5687.2515,5333.2666,5366.78,5475.0
T000109,2006-12-31,6645.7744,6724.164,6617.916,6172.5405,7408.2197,6244.0664,6142.969,6982.955,6523.001,5786.6875,6582.0
T000109,2007-03-31,6368.187,6384.5728,6780.9395,6340.1855,6978.7817,5900.6797,5300.341,5865.9614,5920.023,5860.5312,6005.0
T000109,2007-06-30,5060.418,5043.625,6000.5,6489.6978,6018.302,5011.3687,4413.7554,4995.4766,4902.0923,5858.5083,4484.0
T000110,2006-09-30,9438.849,9383.017,9943.758,8587.272,9172.062,9292.361,8332.927,8501.669,8964.627,8035.4673,8064.0
T000110,2006-12-31,10227.868,10080.291,10427.688,9044.089,11489.433,9926.653,8867.98,9692.319,9691.673,8224.858,9380.0
T000110,2007-03-31,9615.657,9390.168,10582.674,9046.645,10626.67,9564.528,8736.467,9468.841,8743.224,8178.4746,8556.0
T000110,2007-06-30,8763.662,8629.992,10240.24,9466.961,10305.281,8827.856,8348.465,8391.356,8431.932,8280.313,8167.0
T000111,2006-09-30,10548.087,10406.084,11574.779,11611.887,10535.412,9971.695,11839.14,11064.398,10758.757,10738.52,8262.0
T000111,2006-12-31,13508.768,13671.045,13760.645,9391.021,14679.535,13245.87,10812.156,10937.964,13288.387,10403.215,11857.0
T000111,2007-03-31,10989.525,10383.32,12249.818,11427.975,12314.917,10452.722,12376.092,13149.877,10473.504,10001.871,8916.0
T000111,2007-06-30,13048.213,13340.452,15010.738,11982.145,14930.31,13447.06,12454.612,11924.613,13039.548,10530.466,12576.0
T000112,2006-09-30,21290.78,21699.574,24202.02,26353.662,21882.795,21286.633,23716.81,24711.826,20986.441,24359.83,21004.0
T000112,2006-12-31,28168.2,28164.87,28907.977,22683.146,31927.781,28037.81,25163.123,27397.328,27993.963,24138.768,28325.0
T000112,2007-03-31,22579.271,22191.936,26175.236,26985.479,25929.92,21692.63,24405.973,26237.666,21237.186,22778.152,20761.0
T000112,2007-06-30,23616.824,24051.1,28618.383,28098.562,28753.219,24063.965,21916.656,23134.52,23111.545,23080.512,22799.0
T000113,2006-09-30,6322.624,6116.4434,7063.8037,6961.312,6352.214,6222.246,6640.1562,7566.9316,6151.984,6683.443,5714.0
T000113,2006-12-31,11092.9,10924.417,11150.041,8026.4336,12016.545,10644.253,9201.633,10412.906,10718.822,7700.2993,10348.0
T000113,2007-03-31,10038.272,9711.092,10669.209,8469.083,10705.383,9308.166,8011.7803,9423.98,9320.373,7989.7603,8938.0
T000113,2007-06-30,6257.8613,6261.017,7598.6025,8704.455,7915.0435,6021.3506,5823.2188,5991.7437,5940.8433,7847.403,5881.0
T000114,2006-09-30,47759.562,44309.707,51651.516,51324.117,47264.797,47412.22,50364.117,59616.42,46350.777,50429.63,40627.0
T000114,2006-12-31,97652.734,95166.56,97637.22,65459.7,105848.87,94905.414,78424.16,89907.33,94751.61,63114.3,89779.0
T000114,2007-03-31,87636.9,84655.125,93370.68,67607.13,93537.234,82714.33,65773.75,80268.11,82634.6,65212.562,77791.0
T000114,2007-06-30,44655.242,44733.73,55225.65,69534.484,58485.96,44261.938,42457.863,42215.086,43056.887,64061.965,42493.0
T000115,2006-09-30,4759.161,4701.488,4903.04,4530.8154,4640.292,4853.4062,4051.4924,4712.8037,4636.7593,4258.8594,4413.0
T000115,2006-12-31,6814.4824,6653.2617,6741.6597,5420.4824,7405.125,6382.5513,5624.104,6556.3555,6577.2705,4737.697,6313.0
T000115,2007-03-31,6059.1523,5846.8945,6380.808,5318.66,6488.351,5870.9443,4624.413,5358.2734,5562.8384,4697.6753,5451.0
T000115,2007-06-30,3709.0186,3718.8481,4548.732,5565.7744,4627.0625,3592.0798,3434.8447,3632.708,3393.0137,4907.709,3394.0
T000116,2006-09-30,19626.893,18626.475,21086.766,21897.408,19683.365,19673.229,19177.852,22549.613,19031.008,18817.557,17587.0
T000116,2006-12-31,37243.22,36501.023,36173.855,23507.996,40243.918,35078.2,28432.578,33244.273,35458.62,21029.023,34433.0
T000116,2007-03-31,27443.459,25566.87,29751.217,25971.037,29521.8,25539.23,23122.871,27516.602,24897.479,22619.438,24259.0
T000116,2007-06-30,16694.371,16631.48,20796.049,27599.941,21139.438,16200.066,14875.006,14958.174,15432.351,23179.379,15381.0
T000117,2006-09-30,17763.518,17659.047,19238.625,20321.965,18125.352,17809.896,17833.338,18823.219,17485.113,17627.008,16047.0
T000117,2006-12-31,25886.535,26139.035,26022.37,17538.104,28603.969,25080.773,20477.896,23054.29,25140.7,17814.8,24688.0
T000117,2007-03-31,17558.0,16897.125,20034.5,20904.01,19590.688,16531.83,18843.69,20742.482,15636.945,16112.881,15292.0
T000117,2007-06-30,16916.262,16993.59,20760.363,22485.727,20465.336,17292.701,15599.168,15589.413,16396.71,16576.309,16184.0
T000118,2006-09-30,261955.31,259254.58,286924.7,292457.22,264058.38,258638.61,264250.34,284270.03,255090.28,259665.2,243743.0
T000118,2006-12-31,370703.53,370983.5,367250.62,280744.72,407112.03,359669.12,310601.62,347394.7,358021.03,263143.88,354160.0
T000118,2007-03-31,295936.2,286795.62,332204.75,314067.6,328358.5,274055.88,284649.34,315988.1,271169.62,260598.23,267945.0
T000118,2007-06-30,256196.6,258828.7,309925.78,329351.97,311767.78,252861.38,237381.53,246061.34,244061.86,268173.2,243176.0
T000119,2006-09-30,57717.547,58821.457,61225.83,57520.617,57223.062,58495.066,52430.21,52539.344,57455.223,50970.91,56181.0
T000119,2006-12-31,49789.137,49914.203,53235.242,53569.21,58067.387,49330.312,47337.82,50592.54,47149.625,50884.316,47207.0
T000119,2007-03-31,49530.41,48153.37,55410.25,55495.8,56257.48,45920.65,48756.688,48945.332,44502.305,51662.375,44366.0
T000119,2007-06-30,55540.25,55798.21,63756.92,57455.363,64476.594,54758.12,52886.344,57085.44,53523.887,51954.91,52830.0
T000120,2006-09-30,11744.775,11673.163,12445.323,10814.148,11603.574,11658.8125,10167.761,10718.068,11469.135,10816.189,11280.0
T000120,2006-12-31,11025.249,10922.341,11901.498,12094.297,13064.439,10885.476,10755.105,11853.45,10841.969,10583.633,10629.0
T000120,2007-03-31,11951.904,11726.516,13139.027,11460.03,13377.66,11967.937,10241.752,10893.098,11583.236,10664.959,11357.0
T000120,2007-06-30,10266.397,10507.724,12526.426,11736.082,12683.271,10213.525,10128.711,10927.598,9895.572,10446.487,9877.0
T000121,2006-09-30,5473.0933,5514.325,5986.068,5577.9937,5571.8647,5475.6445,5099.5005,5429.87,5527.4224,5395.4565,5679.0
T000121,2006-12-31,5251.1807,5280.672,5755.1045,5945.2285,6301.806,5222.025,5321.2485,5849.295,5236.871,5310.5425,5252.0
T000121,2007-03-31,5663.2666,5574.447,6313.568,5845.986,6472.4746,5451.823,5037.223,5299.4253,5471.965,5250.905,5519.0
T000121,2007-06-30,5196.342,5258.285,6218.184,5941.8604,6307.154,5168.6787,4976.6626,5544.214,5075.661,5292.264,4941.0
T000122,2006-09-30,14758.944,14939.594,15466.082,13457.591,14621.93,14349.227,13123.399,13060.244,14074.107,12869.602,13565.0
T000122,2006-12-31,13349.191,13361.336,14086.101,14055.617,15135.417,12985.108,12259.461,12972.319,12529.591,12863.111,11688.0
T000122,2007-03-31,14381.8955,14398.709,15595.623,13588.259,15924.057,13869.826,12844.211,13266.053,13361.638,12990.012,12865.0
T000122,2007-06-30,14544.982,14372.237,16404.223,13906.991,16629.508,14001.459,13842.236,14552.453,13816.044,12679.042,13499.0
T000123,2006-09-30,4216.206,4279.4814,4583.7266,4382.444,4235.3555,4235.3984,4105.338,4196.3813,4227.8306,4068.4194,4345.0
T000123,2006-12-31,3863.4287,3831.3345,4134.5947,4388.935,4441.1123,3748.1042,3813.6284,4024.1035,3677.8967,4072.3098,3555.0
T000123,2007-03-31,4347.734,4251.1235,4722.194,4422.946,4833.5293,4137.3867,3919.8904,3992.065,4086.12,4189.7627,4026.0
T000123,2007-06-30,4476.079,4480.3975,5056.935,4438.494,5187.014,4446.9634,4208.675,4685.2524,4307.7944,4174.9473,4199.0
T000124,2006-09-30,2645.329,2666.5713,2857.5713,2747.224,2669.3237,2605.8982,2410.0999,2620.1804,2658.756,2453.2664,2756.0
T000124,2006-12-31,2736.1072,2709.4548,2812.8042,2839.7295,3144.4814,2636.2065,2619.5305,2938.5227,2690.391,2558.9797,2713.0
T000124,2007-03-31,2694.5374,2643.6245,2953.5679,2868.1602,3008.5776,2567.3262,2373.4587,2510.566,2524.5288,2574.449,2551.0
T000124,2007-06-30,2451.7727,2442.9453,2901.6113,2950.2332,2920.6848,2403.6091,2236.274,2516.2632,2370.0369,2567.1938,2247.0
T000125,2006-09-30,1729.079,1741.7231,1791.477,1610.7123,1687.3099,1674.3514,1442.8173,1467.5531,1698.7644,1417.3727,1661.0
T000125,2006-12-31,1415.579,1427.3696,1522.2598,1569.4725,1660.9285,1400.6033,1340.5032,1465.4014,1355.4531,1413.2523,1342.0
T000125,2007-03-31,1387.5547,1377.992,1567.0256,1560.657,1593.1482,1324.3108,1328.7717,1333.2134,1279.4857,1424.3569,1271.0
T000125,2007-06-30,1486.7623,1504.4766,1740.5981,1627.8497,1762.5208,1449.5135,1436.009,1557.0594,1431.4259,1411.951,1420.0
T000126,2006-09-30,3690.3628,3766.1628,3991.9736,3956.6765,3684.6558,3726.6958,3519.2722,3616.0732,3672.8518,3439.2537,3836.0
T000126,2006-12-31,3355.575,3361.1638,3591.3945,3665.1619,3896.8237,3307.9473,3277.724,3533.5776,3242.7876,3550.404,3280.0
T000126,2007-03-31,3365.334,3316.9973,3774.584,3867.3596,3830.8325,3193.4656,3268.7466,3290.8752,3116.1414,3513.58,3076.0
T000126,2007-06-30,3698.0105,3701.5415,4235.2666,3969.809,4316.3594,3682.8096,3449.6294,3842.3762,3564.218,3462.3276,3490.0
T000127,2006-09-30,3848.063,3885.913,4138.6475,3657.7776,3802.9392,3848.5652,3433.4075,3775.9639,3767.0188,3682.9375,3726.0
T000127,2006-12-31,4244.2153,4274.397,4446.6807,4307.1084,4891.5264,4148.3237,4048.188,4530.176,4187.6553,3903.2742,4109.0
T000127,2007-03-31,4495.4136,4479.0234,4882.5176,4111.034,4990.718,4398.272,3660.206,4039.6558,4349.4634,3745.5034,4318.0
T000127,2007-06-30,3408.3828,3503.4417,4171.248,4178.8613,4230.1133,3401.1309,3280.5989,3581.5356,3234.3977,3810.7961,3217.0
T000128,2006-09-30,15702.594,15449.844,17020.07,17166.285,15625.225,15415.502,16268.664,17101.656,15418.284,15311.166,12934.0
T000128,2006-12-31,24875.219,24738.75,24391.031,16289.63,26672.918,24316.04,19433.566,21507.012,23585.553,15443.37,22696.0
T000128,2007-03-31,19101.076,17867.643,20806.916,18765.658,20564.434,18068.986,18359.943,20772.893,17086.479,15431.646,16358.0
T000128,2007-06-30,16073.185,16117.758,19145.666,19835.143,19339.48,16781.113,14939.092,14533.401,15665.385,16024.582,15228.0
T000129,2006-09-30,10225.7295,10117.946,10744.936,9381.063,10133.04,9656.272,8904.311,8886.79,9322.589,8619.276,9313.0
T000129,2006-12-31,9405.765,9321.203,9951.852,9457.463,10810.4,8978.773,8498.178,9162.406,8655.307,8675.077,8585.0
T000129,2007-03-31,9306.548,9321.581,10263.052,9339.658,10441.689,8997.54,8685.738,8995.653,8479.029,8684.773,8252.0
T000129,2007-06-30,9584.08,9515.559,10993.445,9751.84,11018.605,9280.202,9136.525,9452.954,9067.915,8588.827,8938.0
T000130,2006-09-30,27313.059,27637.832,28908.82,25513.016,27231.016,27001.102,24047.287,24529.902,27106.164,24368.398,26697.0
T000130,2006-12-31,23342.975,23693.182,25287.31,26972.713,27388.79,23035.945,22801.883,24486.787,22230.39,24037.135,21477.0
T000130,2007-03-31,26057.475,26149.85,28780.887,25797.725,29298.707,25355.93,23032.252,23583.863,24753.332,24184.97,24259.0
T000130,2007-06-30,25587.363,25580.555,29664.314,26275.248,30288.709,25089.592,24802.008,26982.908,24574.139,23727.7,24276.0
T000131,2006-09-30,3274.4697,3317.777,3616.0134,3420.734,3336.4976,3288.685,3112.2007,3355.7131,3342.1174,3293.511,3457.0
T000131,2006-12-31,3246.5347,3250.7654,3539.0562,3668.5317,3879.347,3265.7114,3319.7358,3657.4343,3276.304,3408.3882,3279.0
T000131,2007-03-31,3510.4004,3486.9373,3904.594,3631.1982,4017.3142,3403.77,3101.7056,3284.4358,3420.642,3274.1704,3467.0
T000131,2007-06-30,3181.2935,3203.1814,3799.2336,3670.9385,3856.7156,3232.3274,3001.3428,3386.7026,3210.84,3346.4636,2995.0
T000132,2006-09-30,12702.068,12806.714,13719.3,11863.793,12616.84,12756.303,11574.414,12631.88,12441.664,12353.556,12095.0
T000132,2006-12-31,13991.865,13963.605,14972.81,14537.218,16353.246,14000.765,13624.061,15070.391,13878.799,13243.07,13478.0
T000132,2007-03-31,15705.898,15893.304,17228.363,13627.06,17501.08,15516.257,12588.562,13983.262,15453.037,12647.326,15173.0
T000132,2007-06-30,11607.262,11905.472,14230.299,13706.259,14515.041,11623.181,11399.634,12333.608,11112.234,12820.564,11093.0
T000133,2006-09-30,4531.461,4501.6533,4753.7266,4012.4075,4400.2466,4453.9746,3805.7002,4086.3286,4408.422,4136.445,4271.0
T000133,2006-12-31,4351.342,4302.206,4694.729,4751.5796,5152.6895,4358.845,4250.742,4732.716,4340.0674,4074.212,4212.0
T000133,2007-03-31,4813.7954,4719.55,5276.682,4392.6265,5358.9453,4865.2607,3941.8418,4271.924,4715.299,4102.6836,4606.0
T000133,2007-06-30,3764.3845,3887.928,4674.1733,4488.668,4753.881,3815.4397,3760.4736,4051.8696,3642.9927,4026.961,3637.0
T000134,2006-09-30,13788.9,13989.611,14922.079,14085.768,13708.248,13313.119,12476.717,13886.495,13601.681,13234.796,13899.0
T000134,2006-12-31,15816.351,15882.79,15867.825,15247.33,17701.89,14774.072,14664.434,16596.168,15421.754,13978.907,15471.0
T000134,2007-03-31,15298.667,15213.928,16413.072,15336.767,16836.943,14433.075,12908.528,14090.643,14269.628,13814.422,14481.0
T000134,2007-06-30,12604.663,12619.697,14955.552,15746.191,15069.208,12239.436,11312.178,12654.876,11951.226,14070.8125,11361.0
T000135,2006-09-30,15232.984,15323.21,15981.72,14282.978,15052.356,14527.136,13289.411,13321.922,14544.974,12954.43,14252.0
T000135,2006-12-31,13479.1875,13461.865,14335.088,14056.004,15558.454,13078.297,12424.667,13386.816,12591.907,13000.242,12442.0
T000135,2007-03-31,13461.355,13222.925,14822.027,14039.583,15084.983,12646.457,12670.975,12943.756,12184.754,12995.552,11975.0
T000135,2007-06-30,14094.12,14086.294,16230.248,14607.79,16386.498,13688.6045,13526.079,14287.206,13414.204,12862.877,13325.0
T000136,2006-09-30,204107.4,204251.56,221600.11,203445.98,207081.9,206168.77,189206.16,195218.23,200948.08,190097.75,199947.0
T000136,2006-12-31,199520.6,199470.47,212619.77,207404.97,232601.31,195914.62,189786.67,206352.83,192969.39,188993.16,191415.0
T000136,2007-03-31,202714.98,201636.62,224324.44,208130.1,229017.62,192652.1,186714.1,195492.73,189587.14,190294.1,187920.0
T000136,2007-06-30,199471.86,200872.56,231318.47,214274.64,232398.34,191253.64,188317.52,201969.3,187449.19,188473.94,186573.0
T000137,2006-09-30,36849.32,36887.99,38570.766,34527.7,36329.812,34970.312,31898.137,32015.297,34947.35,31032.477,34069.0
T000137,2006-12-31,33417.863,33245.883,35167.715,33560.79,38361.95,32259.936,30214.162,32765.326,31582.037,31020.225,30978.0
T000137,2007-03-31,31698.244,31276.324,35370.125,33870.332,35902.504,30153.371,30528.068,31314.525,29033.684,31000.701,28229.0
T000137,2007-06-30,33589.85,33631.996,38665.406,35492.293,38947.785,32658.877,32115.832,33643.453,32106.36,30868.355,31690.0
T000138,2006-09-30,15663.15,15375.803,16446.004,10960.785,14839.941,15816.055,10060.133,11645.241,15574.284,13643.603,15583.0
T000138,2006-12-31,10451.079,10002.706,11421.6875,16561.621,13270.168,10484.118,11952.53,13915.436,10815.183,12100.079,10197.0
T000138,2007-03-31,16388.514,15865.414,17973.27,12580.142,17934.457,16300.063,9859.937,10522.266,16368.916,12175.023,15830.0
T000138,2007-06-30,9774.441,9502.18,12245.221,12571.663,12669.797,10477.665,10023.279,11879.281,9399.342,11531.076,9105.0
T000139,2006-09-30,7724.822,8028.219,8336.801,3691.3042,6822.4316,8543.957,4106.575,4912.72,8221.123,6607.113,7483.0
T000139,2006-12-31,3482.7463,3608.6025,3986.5422,8716.588,4604.9707,4388.217,5250.8203,6094.331,4279.8853,5822.8813,3226.0
T000139,2007-03-31,9464.431,9288.527,10346.814,5086.5874,10756.89,10131.877,4301.7603,4742.9053,10011.699,5716.9277,9314.0
T000139,2007-06-30,3842.36,4036.2717,5026.3184,4764.4873,5597.047,4849.6787,4801.6016,5725.4927,4264.3633,5058.5747,3908.0
T000140,2006-09-30,9735.532,9765.22,10190.055,8268.605,9422.604,10044.335,8479.652,9494.897,9639.31,9299.361,8813.0
T000140,2006-12-31,11865.133,11655.473,12584.834,11649.0205,13464.843,11846.708,11025.732,12352.916,11637.944,10019.815,10911.0
T000140,2007-03-31,13850.764,13779.356,14848.33,10274.662,14928.115,13768.43,9875.482,11375.544,13458.497,9564.651,12924.0
T000140,2007-06-30,8256.572,8504.681,10247.253,10300.862,10553.236,8593.866,8389.755,8851.753,7973.278,9775.792,7952.0
T000141,2006-09-30,6621.8438,7083.54,8005.322,3723.5808,6449.3066,7100.882,4092.629,5685.9775,7465.858,7352.299,7442.0
T000141,2006-12-31,4746.5273,4556.565,5596.9844,9945.212,6272.664,5654.6333,6894.9053,8130.1216,5413.996,6680.177,4841.0
T000141,2007-03-31,11637.577,11632.416,12804.69,6212.239,13527.545,11761.489,5023.2827,6049.2393,11933.136,6426.6143,11844.0
T000141,2007-06-30,4169.955,3605.6643,5250.311,5582.0386,5365.653,4808.833,4261.037,5698.239,4202.232,6051.0938,3478.0
T000142,2006-09-30,6953.55,6893.209,7289.8667,4573.2017,6502.3525,7069.323,4550.893,5206.371,6987.832,6139.208,6636.0
T000142,2006-12-31,4746.6826,4676.9326,5295.3955,7557.588,6110.252,5122.357,5537.25,6342.6953,5043.65,5670.893,4582.0
T000142,2007-03-31,7966.3164,7776.1436,8721.607,5543.836,8763.912,8383.378,4741.2266,5198.275,8080.5557,5635.3755,7719.0
T000142,2007-06-30,4387.728,4390.966,5592.7344,5463.799,5776.585,4938.223,4765.0,5453.287,4377.543,5274.2637,4259.0
T000143,2006-09-30,3594.025,3735.1558,4191.084,2027.21,3532.1887,3934.828,1963.7339,2492.726,3887.0713,3333.501,3973.0
T000143,2006-12-31,1529.7561,1531.8726,1776.3312,4333.646,2192.532,1827.7516,2508.0205,2966.7405,1866.901,2815.4219,1468.0
T000143,2007-03-31,4453.6094,4313.917,4932.258,2656.8398,5147.708,4507.2246,1882.702,1999.6985,4654.624,2789.5269,4463.0
T000143,2007-06-30,2006.3755,1860.7969,2424.5571,2456.024,2661.8833,2235.9292,2132.4932,2850.9878,2097.9197,2530.6494,1777.0
T000144,2006-09-30,5155.839,5301.5444,5618.039,4229.2104,5013.2637,5314.423,4482.811,4781.814,5324.034,5066.289,5104.0
T000144,2006-12-31,4125.6753,4108.91,4596.4824,6010.721,5000.8716,4226.2534,4681.9478,4946.6646,4209.4336,4912.1855,3626.0
T000144,2007-03-31,6616.76,6692.7266,7389.318,4948.272,7425.3423,6800.882,4666.9526,4996.8667,6789.6084,5029.5747,6548.0
T000144,2007-06-30,4938.4746,5104.732,5799.7715,4692.506,5960.4463,5114.261,4966.54,5633.716,5030.6685,4754.11,4687.0
T000145,2006-09-30,11563.719,11939.357,12040.914,7537.089,10636.96,12357.692,8879.12,9501.574,11849.4,10569.95,9931.0
T000145,2006-12-31,9141.693,9455.821,10342.861,13011.798,11124.521,9857.383,10233.776,10963.449,9833.799,10265.45,8005.0
T000145,2007-03-31,15453.522,16001.035,17178.385,9720.84,17202.893,16396.193,10047.003,11248.932,15766.842,10269.163,15015.0
T000145,2007-06-30,9366.354,9783.506,11615.844,9237.006,11899.443,10490.43,10230.314,10975.43,9758.474,9674.564,9259.0
T000146,2006-09-30,17174.707,17680.375,19039.11,8105.833,15164.337,18803.46,9083.627,11853.496,18823.908,16155.703,17464.0
T000146,2006-12-31,9144.35,9307.282,10682.914,21777.037,12103.085,11693.955,13899.162,16496.621,11288.252,14410.895,9268.0
T000146,2007-03-31,24449.734,23939.771,26526.572,12626.279,28164.229,26583.688,10420.301,12160.91,25735.588,14067.139,24432.0
T000146,2007-06-30,8135.224,8132.4907,11199.113,11684.794,12117.823,10949.593,10121.682,12574.168,8765.957,12727.141,7977.0
T000147,2006-09-30,11657.58,12235.201,12094.475,8224.234,10904.47,12229.907,9672.398,9969.528,12198.606,10579.804,9641.0
T000147,2006-12-31,10240.03,10592.296,11451.0625,12723.594,12249.649,11125.149,10661.576,11243.814,11082.099,10492.3545,8892.0
T000147,2007-03-31,15209.334,15740.23,16837.941,10144.684,16931.203,15622.979,10925.54,12173.061,15233.795,10281.058,14580.0
T000147,2007-06-30,10492.88,10864.726,12581.455,9821.689,12949.82,11400.008,11110.362,11476.316,10787.462,9994.652,10230.0
T000148,2006-09-30,19545.229,19446.844,20656.484,15898.8125,19415.297,20869.434,16157.354,15870.792,20206.625,15989.223,18805.0
T000148,2006-12-31,13848.385,13230.945,14091.766,18814.066,15276.593,13514.998,13405.511,13650.316,12706.895,15982.112,9943.0
T000148,2007-03-31,19363.957,18893.295,20737.285,15978.245,20826.4,19187.229,14922.171,14699.461,18854.67,16923.271,17566.0
T000148,2007-06-30,18494.158,18864.678,20744.283,15683.676,21555.0,19417.654,18418.5,20269.041,18894.863,15974.5625,17503.0
T000149,2006-09-30,2656.1802,2819.9038,2900.3152,1273.2429,2430.7932,2918.5562,1814.4875,2248.965,2826.6707,2748.4902,2448.0
T000149,2006-12-31,2062.437,2126.2432,2454.0532,3788.3035,2612.81,2305.5967,2782.6855,3092.9126,2328.5618,2660.1936,1878.0
T000149,2007-03-31,4990.759,5094.874,5453.5547,2334.4192,5664.749,5268.2197,2397.2922,2901.4834,5140.2256,2644.6138,4911.0
T000149,2007-06-30,1849.9901,1896.33,2451.249,2042.2401,2557.2158,2262.3303,2172.3677,2517.5605,1967.3805,2431.3027,1810.0
T000150,2006-09-30,9820.673,9703.078,10302.263,7747.6743,9296.381,9800.186,7681.098,8668.482,9667.506,9258.838,9249.0
T000150,2006-12-31,9052.838,8832.1,10055.618,11171.375,11109.507,9425.546,9545.844,10763.83,9313.958,9070.303,8885.0
T000150,2007-03-31,12152.367,12045.277,13272.534,9344.808,13382.467,12215.008,8421.175,9443.269,12101.105,8982.457,11806.0
